ID TIME pos
11 1.212 [0, 0] [-0.38390689975849596, -0.3823912073041463] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
11 6.319 [0, 0] [-0.38390689975849596, -0.3823912073041463] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 11.326 [0, 0] [-0.38390689975849596, -0.3823912073041463] [[0, 0], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 16.334 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [0, 0], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 21.34 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [0, 0], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 26.348 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 31.356 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 36.364 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 41.372 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 46.381 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 51.387 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 56.394 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 61.4 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 66.408 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.27370000000000005, -0.1329499999999999], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 71.415 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 76.423 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 81.43 [-0.7277036604978016, -0.3719343406209683] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [0, 0], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 86.438 [-0.37721909513195745, -0.3847920127784719] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.39886, -0.3761000000000001], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 91.544 [-0.37665430295090124, -0.3848142850345696] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.39679, -0.37617999999999996], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 96.552 [-0.37663719587106176, -0.38481428571426496] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.3966700000000001, -0.37617999999999996], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 101.559 [-0.3766371428587607, -0.38481428571428566] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.3966700000000001, -0.37617999999999996], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 106.568 [-0.3766358928571429, -0.38481428571428566] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.39666, -0.37617999999999996], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 111.575 [-0.3766357142911638, -0.38481428571428566] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.39666, -0.37617999999999996], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 116.583 [-0.37635148332868323, -0.38463577649797714] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.3946700000000001, -0.37493], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 121.59 [-0.37635142857309967, -0.38463571428761284] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.3946700000000001, -0.37493], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 126.598 [-0.37635142857142867, -0.38463571428571436] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.3946700000000001, -0.37493], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 131.706 [-0.3763514285714286, -0.3846357142857143] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.3946700000000001, -0.37493], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 136.713 [-0.3763514285714286, -0.3846357142857143] [-0.38390689975849596, -0.3823912073041463] [[-0.43084999999999996, -0.40867999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.43591, -0.3972500000000001], [0, 0], [-0.3946700000000001, -0.37493], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 141.72 [-0.3592540860421317, -0.38246225816999163] [-0.38390689975849596, -0.3823912073041463] [[-0.36666, -0.40118999999999994], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.38034999999999997, -0.38954], [0, 0], [-0.3946700000000001, -0.37493], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 146.728 [-0.3591386069972547, -0.3825028516314138] [-0.38390689975849596, -0.3823912073041463] [[-0.36592, -0.40145999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.38034999999999997, -0.38954], [0, 0], [-0.3946700000000001, -0.37493], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 151.734 [-0.35843857142965685, -0.3831541071426889] [-0.38390689975849596, -0.3823912073041463] [[-0.36592, -0.40145999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.38034999999999997, -0.38954], [0, 0], [-0.38907, -0.3801399999999999], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 156.742 [-0.35360852717808317, -0.3857836521639142] [-0.38390689975849596, -0.3823912073041463] [[-0.36592, -0.40145999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.3450599999999999, -0.39974], [0, 0], [-0.39198, -0.3887799999999999], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.33785, -0.36379000000000006], [0, 0], [0, 0], [0, 0]]
11 161.85 [-0.35512692836081483, -0.38984739146887704] [-0.38390689975849596, -0.3823912073041463] [[-0.36592, -0.40145999999999993], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.33775, -0.4003300000000001], [0, 0], [-0.39398, -0.3902699999999999], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.35373999999999994, -0.39033000000000007], [0, 0], [0, 0], [0, 0]]
11 166.857 [-0.35463882864161256, -0.39119903587010096] [-0.38390689975849596, -0.3823912073041463] [[-0.36119999999999997, -0.40778000000000003], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.33775, -0.4003300000000001], [0, 0], [-0.39398, -0.3902699999999999], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.3537600000000001, -0.3930100000000001], [0, 0], [0, 0], [0, 0]]
11 171.867 [-0.3545773382210889, -0.39362305722155366] [-0.38390689975849596, -0.3823912073041463] [[-0.3596600000000001, -0.4107400000000001], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.34074000000000004, -0.4116200000000001], [0, 0], [-0.39398, -0.3902699999999999], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.3524799999999999, -0.3951800000000001], [0, 0], [0, 0], [0, 0]]
11 176.874 [-0.35456714622003854, -0.3937512281206428] [-0.38390689975849596, -0.3823912073041463] [[-0.35962000000000005, -0.4109100000000001], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.3407199999999999, -0.41172999999999993], [0, 0], [-0.39398, -0.3902699999999999], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.35247000000000006, -0.39555000000000007], [0, 0], [0, 0], [0, 0]]
11 181.882 [-0.35023511160724546, -0.3950767410653113] [-0.38390689975849596, -0.3823912073041463] [[-0.36186000000000007, -0.40978000000000003], [-0.3327899999999999, -0.45026999999999995], [0, 0], [0, 0], [-0.3407199999999999, -0.41172999999999993], [0, 0], [-0.39398, -0.3902699999999999], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.31983000000000006, -0.40595000000000003], [0, 0], [0, 0], [0, 0]]
11 186.889 [-0.3515166456638064, -0.3897137547833577] [-0.38390689975849596, -0.3823912073041463] [[-0.36718000000000006, -0.40449], [-0.34746999999999995, -0.40820999999999996], [0, 0], [0, 0], [-0.3407199999999999, -0.41172999999999993], [0, 0], [-0.3792500000000001, -0.39942999999999995], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.31983000000000006, -0.40595000000000003], [0, 0], [0, 0], [0, 0]]
11 191.897 [-0.3525902436266646, -0.39093055692204176] [-0.38390689975849596, -0.3823912073041463] [[-0.36064000000000007, -0.4046700000000001], [-0.3413600000000001, -0.40828], [0, 0], [0, 0], [-0.3407199999999999, -0.41172999999999993], [0, 0], [-0.37704000000000004, -0.3993], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.31983000000000006, -0.40595000000000003], [-0.3787499999999999, -0.39999000000000007], [0, 0], [0, 0]]
11 197.005 [-0.35248399346718196, -0.39096097902685767] [-0.38390689975849596, -0.3823912073041463] [[-0.3597600000000001, -0.40490000000000004], [-0.3413600000000001, -0.40829000000000004], [0, 0], [0, 0], [-0.3407199999999999, -0.41172999999999993], [0, 0], [-0.37704000000000004, -0.3993], [-0.36927, -0.25899000000000005], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.31983000000000006, -0.40595000000000003], [-0.3787499999999999, -0.39999000000000007], [0, 0], [0, 0]]
11 202.013 [-0.3479583079136559, -0.40866040425712585] [-0.38390689975849596, -0.3823912073041463] [[-0.3547199999999999, -0.40731000000000006], [-0.3413600000000001, -0.40829000000000004], [0, 0], [0, 0], [-0.3407199999999999, -0.41172999999999993], [0, 0], [-0.37704000000000004, -0.3993], [-0.33777999999999997, -0.39825], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.31983000000000006, -0.40595000000000003], [-0.3787499999999999, -0.39999000000000007], [0, 0], [0, 0]]
11 207.12 [-0.34786375600446945, -0.40867999932944254] [-0.38390689975849596, -0.3823912073041463] [[-0.35446, -0.40735999999999994], [-0.3413600000000001, -0.40829000000000004], [0, 0], [0, 0], [-0.3407199999999999, -0.41172999999999993], [0, 0], [-0.37704000000000004, -0.3993], [-0.3376300000000001, -0.39827999999999997], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.31983000000000006, -0.40595000000000003], [-0.3787499999999999, -0.39999000000000007], [0, 0], [0, 0]]
11 212.127 [-0.34786375000010167, -0.4086799999999886] [-0.38390689975849596, -0.3823912073041463] [[-0.35446, -0.40735999999999994], [-0.3413600000000001, -0.40829000000000004], [0, 0], [0, 0], [-0.3407199999999999, -0.41172999999999993], [0, 0], [-0.37704000000000004, -0.3993], [-0.3376300000000001, -0.39827999999999997], [-0.3331200000000001, -0.43853999999999993], [0, 0], [0, 0], [-0.31983000000000006, -0.40595000000000003], [-0.3787499999999999, -0.39999000000000007], [0, 0], [0, 0]]
