ID TIME pos
5 5.142 [-0.4015443078321023, 0.39337585988638324] []
5 10.192 [-0.4015443078321023, 0.39337585988638324] []
5 15.25 [-0.4015443078321023, 0.39337585988638324] []
5 20.353 [-0.4015443078321023, 0.39337585988638324] [(44367, -39127, 1676600535, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 45.169 [-0.4015443078321023, 0.39337585988638324] [(43848, -38807, 1676600535, 0, 2, 20000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 95.768 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 100.916 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 105.98 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 111.057 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 116.117 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 121.14 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 126.177 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 131.288 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-33924, 44102, 1676600633, 0, 1, 10555555555555555000, 10555555555555555000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -33924, 44102)]
5 159.45 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-39693, 44557, 1676600633, 0, 3, 30555555555555555000, 30555555555555555000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -39693, 44557)]
5 185.201 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-36126, 43860, 1676600699, 1, 10, 103333333333333330000, 71666666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -36996, 43859), (-41946, 45137, 1676600699, 0, 1, 10555555555555555000, 10555555555555555000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -41946, 45137)]
5 195.305 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-36126, 43860, 1676600703, 1, 10, 103333333333333330000, 71666666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -36996, 43859), (-43930, 43232, 1676600699, 0, 3, 31111111111111110000, 31111111111111110000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -43930, 43232)]
5 246.313 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-36126, 43860, 1676600757, 1, 10, 103333333333333330000, 71666666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -36996, 43859), (-41403, 40543, 1676600757, 1, 10, 107103174603174601000, 94285714285714283000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -41228, 40216), (-37479, 44275, 1676600755, 0, 2, 18095238095238096000, 18095238095238096000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -37479, 44275)]
5 269.452 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-36126, 43860, 1676600779, 1, 10, 103333333333333330000, 71666666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -36996, 43859), (-41403, 40543, 1676600779, 1, 10, 107103174603174601000, 94285714285714283000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -41228, 40216), (-39405, 41987, 1676600755, 0, 6, 60870811287477955000, 60870811287477955000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -39405, 41987)]
5 304.959 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-36126, 43860, 1676600819, 1, 10, 103333333333333330000, 71666666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -36996, 43859), (-41403, 40543, 1676600819, 1, 10, 107103174603174601000, 94285714285714283000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -41228, 40216), (-39978, 43021, 1676600819, 1, 9, 95824514991181659000, 84556878306878308000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -40358, 42986), (-57111, 23713, 1676600811, 0, 2, 19938271604938270000, 19938271604938270000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -57111, 23713), (-45478, 47550, 1676600815, 0, 2, 17249641754850088000, 17249641754850088000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -45478, 47550)]
5 318.158 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-36126, 43860, 1676600833, 1, 10, 103333333333333330000, 71666666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -36996, 43859), (-41403, 40543, 1676600833, 1, 10, 107103174603174601000, 94285714285714283000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -41228, 40216), (-39978, 43021, 1676600833, 1, 9, 95824514991181659000, 84556878306878308000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -40358, 42986), (-57186, 23653, 1676600811, 0, 3, 25572089947089946000, 19938271604938270000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -57111, 23713), (-46813, 48396, 1676600815, 0, 4, 34499283509700176000, 34499283509700176000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -46813, 48396)]
5 361.528 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-36126, 43860, 1676600873, 1, 10, 103333333333333330000, 71666666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -36996, 43859), (-41403, 40543, 1676600873, 1, 10, 107103174603174601000, 94285714285714283000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -41228, 40216), (-39978, 43021, 1676600873, 1, 9, 95824514991181659000, 84556878306878308000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -40358, 42986), (-52145, 24786, 1676600811, 0, 6, 64188299162257495000, 19938271604938270000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -57111, 23713), (-45589, 44635, 1676600873, 1, 10, 100749972442680778000, 94341242283950620000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -45252, 44222), (44367, -39127, 1676600845, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 366.681 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-36126, 43860, 1676600879, 1, 10, 103333333333333330000, 71666666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -36996, 43859), (-41403, 40543, 1676600879, 1, 10, 107103174603174601000, 94285714285714283000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -41228, 40216), (-39978, 43021, 1676600879, 1, 9, 95824514991181659000, 84556878306878308000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -40358, 42986), (-49365, 27036, 1676600811, 0, 7, 75811976410934743000, 31561948853615518000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -48605, 29513), (-45589, 44635, 1676600879, 1, 10, 100749972442680778000, 94341242283950620000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -45252, 44222), (44367, -39127, 1676600845, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
5 371.766 [-0.4015443078321023, 0.39337585988638324] [(44499, -39169, 1676600535, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127), (-36126, 43860, 1676600883, 1, 10, 103333333333333330000, 71666666666666665000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -36996, 43859), (-41403, 40543, 1676600883, 1, 10, 107103174603174601000, 94285714285714283000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -41228, 40216), (-39978, 43021, 1676600883, 1, 9, 95824514991181659000, 84556878306878308000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -40358, 42986), (-49266, 28816, 1676600811, 0, 8, 89846230158730158000, 45596202601410933000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -48644, 32258), (-45589, 44635, 1676600883, 1, 10, 100749972442680778000, 94341242283950620000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, -45252, 44222), (44367, -39127, 1676600845, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 44367, -39127)]
