ID TIME ESTIMATE W B S1 S2 S3
15 0.115 0.125 0 3 0.0 0.0 0.0
15 1.13 0.071 0 6 0.0 0.0 0.0
15 2.236 0.15 1 8 0.0 0.0 1.0
15 3.332 0.115 1 11 0.0 0.0 0.0
15 4.372 0.094 1 14 0.0 0.0 0.0
15 5.427 0.079 1 17 0.0 0.0 0.0
15 6.527 0.159 3 18 1.0 1.0 0.0
15 7.535 0.26 6 18 1.0 1.0 1.0
15 8.626 0.339 9 18 1.0 1.0 1.0
15 9.643 0.339 10 20 0.0 0.0 1.0
15 10.75 0.397 13 20 1.0 1.0 1.0
15 11.865 0.446 16 20 1.0 1.0 1.0
15 12.942 0.412 16 23 0.0 0.0 0.0
15 14.029 0.384 16 26 0.0 0.0 0.0
15 15.148 0.402 18 27 1.0 1.0 0.0
15 16.23 0.439 21 27 1.0 1.0 1.0
15 17.239 0.413 21 30 0.0 0.0 0.0
15 18.307 0.391 21 33 0.0 0.0 0.0
15 19.365 0.371 21 36 0.0 0.0 0.0
15 20.412 0.402 24 36 1.0 1.0 1.0
15 21.442 0.414 26 37 0.0 1.0 1.0
15 22.516 0.396 26 40 0.0 0.0 0.0
15 23.547 0.407 28 41 1.0 1.0 0.0
15 24.618 0.432 31 41 1.0 1.0 1.0
15 25.642 0.441 33 42 0.0 1.0 1.0
15 26.722 0.437 34 44 0.0 0.0 1.0
15 27.762 0.421 34 47 0.0 0.0 0.0
15 28.825 0.406 34 50 0.0 0.0 0.0
15 29.839 0.392 34 53 0.0 0.0 0.0
15 30.91 0.379 34 56 0.0 0.0 0.0
15 31.947 0.388 36 57 1.0 1.0 0.0
15 33.027 0.376 36 60 0.0 0.0 0.0
15 34.047 0.365 36 63 0.0 0.0 0.0
15 35.115 0.354 36 66 0.0 0.0 0.0
15 36.133 0.344 36 69 0.0 0.0 0.0
15 37.215 0.335 36 72 0.0 0.0 0.0
15 38.241 0.326 36 75 0.0 0.0 0.0
15 39.321 0.317 36 78 0.0 0.0 0.0
15 40.333 0.309 36 81 0.0 0.0 0.0
15 41.399 0.302 36 84 0.0 0.0 0.0
15 42.431 0.319 39 84 1.0 1.0 1.0
15 43.499 0.311 39 87 0.0 0.0 0.0
15 44.539 0.304 39 90 0.0 0.0 0.0
15 45.622 0.32 42 90 1.0 1.0 1.0
15 46.651 0.312 42 93 0.0 0.0 0.0
15 47.723 0.306 42 96 0.0 0.0 0.0
15 48.755 0.299 42 99 0.0 0.0 0.0
15 49.821 0.293 42 102 0.0 0.0 0.0
15 50.849 0.287 42 105 0.0 0.0 0.0
15 51.91 0.281 42 108 0.0 0.0 0.0
15 52.952 0.276 42 111 0.0 0.0 0.0
15 54.014 0.271 42 114 0.0 0.0 0.0
15 55.047 0.266 42 117 0.0 0.0 0.0
15 56.119 0.261 42 120 0.0 0.0 0.0
15 57.135 0.256 42 123 0.0 0.0 0.0
15 58.233 0.251 42 126 0.0 0.0 0.0
15 59.32 0.265 45 126 1.0 1.0 1.0
15 60.442 0.277 48 126 1.0 1.0 1.0
15 61.521 0.289 51 126 1.0 1.0 1.0
15 62.539 0.301 54 126 1.0 1.0 1.0
15 63.642 0.307 56 127 1.0 1.0 0.0
15 64.655 0.313 58 128 1.0 1.0 0.0
15 65.73 0.308 58 131 0.0 0.0 0.0
15 66.741 0.319 61 131 1.0 1.0 1.0
15 67.835 0.329 64 131 1.0 1.0 1.0
15 68.896 0.339 67 131 1.0 1.0 1.0
15 69.908 0.339 68 133 0.0 0.0 1.0
15 70.932 0.334 68 136 0.0 0.0 0.0
15 72.021 0.344 71 136 1.0 1.0 1.0
15 73.102 0.353 74 136 1.0 1.0 1.0
15 74.129 0.362 77 136 1.0 1.0 1.0
15 75.133 0.357 77 139 0.0 0.0 0.0
15 76.209 0.352 77 142 0.0 0.0 0.0
15 77.223 0.348 77 145 0.0 0.0 0.0
15 78.314 0.343 77 148 0.0 0.0 0.0
15 79.343 0.338 77 151 0.0 0.0 0.0
15 80.416 0.334 77 154 0.0 0.0 0.0
15 81.444 0.33 77 157 0.0 0.0 0.0
15 82.536 0.326 77 160 0.0 0.0 0.0
15 83.625 0.334 80 160 1.0 1.0 1.0
15 84.755 0.33 80 163 0.0 0.0 0.0
15 85.841 0.326 80 166 0.0 0.0 0.0
15 86.928 0.322 80 169 0.0 0.0 0.0
15 88.038 0.318 80 172 0.0 0.0 0.0
15 89.13 0.318 81 174 1.0 0.0 0.0
15 90.221 0.315 81 177 0.0 0.0 0.0
15 91.349 0.311 81 180 0.0 0.0 0.0
15 92.436 0.311 82 182 1.0 0.0 0.0
15 93.519 0.308 82 185 0.0 0.0 0.0
15 94.541 0.304 82 188 0.0 0.0 0.0
15 95.621 0.301 82 191 0.0 0.0 0.0
15 96.636 0.305 84 192 0.0 1.0 1.0
15 97.707 0.312 87 192 1.0 1.0 1.0
15 98.738 0.309 87 195 0.0 0.0 0.0
15 99.825 0.306 87 198 0.0 0.0 0.0
15 100.831 0.303 87 201 0.0 0.0 0.0
15 101.914 0.3 87 204 0.0 0.0 0.0
15 102.943 0.297 87 207 0.0 0.0 0.0
15 104.017 0.294 87 210 0.0 0.0 0.0
15 105.03 0.291 87 213 0.0 0.0 0.0
15 106.122 0.291 88 215 0.0 0.0 1.0
15 107.24 0.288 88 218 0.0 0.0 0.0
15 108.307 0.285 88 221 0.0 0.0 0.0
15 109.334 0.283 88 224 0.0 0.0 0.0
15 110.436 0.28 88 227 0.0 0.0 0.0
15 111.45 0.284 90 228 0.0 1.0 1.0
15 112.508 0.29 93 228 1.0 1.0 1.0
15 113.529 0.291 94 230 0.0 0.0 1.0
15 114.623 0.288 94 233 0.0 0.0 0.0
15 115.649 0.285 94 236 0.0 0.0 0.0
15 116.728 0.283 94 239 0.0 0.0 0.0
15 117.761 0.28 94 242 0.0 0.0 0.0
15 118.84 0.287 97 242 1.0 1.0 1.0
15 119.927 0.284 97 245 0.0 0.0 0.0
15 121.049 0.282 97 248 0.0 0.0 0.0
15 122.135 0.285 99 249 0.0 1.0 1.0
15 123.227 0.283 99 252 0.0 0.0 0.0
15 124.234 0.28 99 255 0.0 0.0 0.0
15 125.237 0.278 99 258 0.0 0.0 0.0
15 126.308 0.281 101 259 0.0 1.0 1.0
15 127.342 0.284 103 260 0.0 1.0 1.0
15 128.407 0.282 103 263 0.0 0.0 0.0
15 129.428 0.282 104 265 1.0 0.0 0.0
15 130.513 0.28 104 268 0.0 0.0 0.0
15 131.645 0.278 104 271 0.0 0.0 0.0
15 132.757 0.276 104 274 0.0 0.0 0.0
15 133.823 0.274 104 277 0.0 0.0 0.0
15 134.845 0.271 104 280 0.0 0.0 0.0
15 135.946 0.269 104 283 0.0 0.0 0.0
15 137.02 0.267 104 286 0.0 0.0 0.0
15 138.031 0.265 104 289 0.0 0.0 0.0
15 139.113 0.263 104 292 0.0 0.0 0.0
15 140.126 0.261 104 295 0.0 0.0 0.0
15 141.148 0.259 104 298 0.0 0.0 0.0
15 142.239 0.257 104 301 0.0 0.0 0.0
15 143.271 0.256 104 304 0.0 0.0 0.0
15 144.337 0.261 107 304 1.0 1.0 1.0
15 145.431 0.259 107 307 0.0 0.0 0.0
15 146.537 0.257 107 310 0.0 0.0 0.0
15 147.631 0.255 107 313 0.0 0.0 0.0
15 148.635 0.254 107 316 0.0 0.0 0.0
15 149.713 0.252 107 319 0.0 0.0 0.0
15 150.747 0.25 107 322 0.0 0.0 0.0
15 151.819 0.255 110 322 1.0 1.0 1.0
15 152.846 0.26 113 322 1.0 1.0 1.0
15 153.916 0.265 116 322 1.0 1.0 1.0
15 154.959 0.268 118 323 1.0 1.0 0.0
15 156.016 0.266 118 326 0.0 0.0 0.0
15 157.05 0.269 120 327 1.0 1.0 0.0
