ID TIME pos
9 0.097 [0, 0] [0.1884189449382887, -0.17437824141009056]
9 5.106 [0.16079721221964338, -0.021039541799765582] [0.1884189449382887, -0.17437824141009056]
9 10.118 [0.20681360610982163, -0.15073477089988277] [0.1884189449382887, -0.17437824141009056]
9 15.119 [0.20379240407321444, -0.17530984726658852] [0.1884189449382887, -0.17437824141009056]
9 20.125 [0.1866512020366072, -0.20335992363329422] [0.1884189449382887, -0.17437824141009056]
9 25.135 [0.1870224588885205, -0.21160422025710934] [0.1884189449382887, -0.17437824141009056]
9 30.14 [0.18696674460280624, -0.21195850597139504] [0.1884189449382887, -0.17437824141009056]
9 35.146 [0.18820215152745545, -0.21642869272497067] [0.1884189449382887, -0.17437824141009056]
9 40.149 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 45.155 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 50.164 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 55.17 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 60.18 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 65.184 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 70.192 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 75.194 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 80.202 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 85.208 [0.1891074680244048, -0.21866661575552948] [0.1884189449382887, -0.17437824141009056]
9 90.218 [0.18924247383814938, -0.21684450379997866] [0.1884189449382887, -0.17437824141009056]
9 95.222 [0.1895142920199676, -0.21691450379997865] [0.1884189449382887, -0.17437824141009056]
9 100.224 [0.18943701929269485, -0.21687450379997866] [0.1884189449382887, -0.17437824141009056]
9 105.239 [0.18943701929269485, -0.21687450379997866] [0.1884189449382887, -0.17437824141009056]
9 110.239 [0.18943701929269485, -0.21687450379997866] [0.1884189449382887, -0.17437824141009056]
9 115.249 [0.18942611020178576, -0.21690632198179685] [0.1884189449382887, -0.17437824141009056]
9 120.251 [0.18942611020178576, -0.21690632198179685] [0.1884189449382887, -0.17437824141009056]
9 125.259 [0.19000143435163697, -0.21682412848331378] [0.1884189449382887, -0.17437824141009056]
9 130.263 [0.19000643435163697, -0.21682329514998044] [0.1884189449382887, -0.17437824141009056]
9 135.275 [0.19000643435163697, -0.21682329514998044] [0.1884189449382887, -0.17437824141009056]
9 140.277 [0.19000643435163697, -0.21682329514998044] [0.1884189449382887, -0.17437824141009056]
9 145.285 [0.19000643435163697, -0.21682329514998044] [0.1884189449382887, -0.17437824141009056]
9 150.293 [0.19000643435163697, -0.21682329514998044] [0.1884189449382887, -0.17437824141009056]
9 155.301 [0.19000643435163697, -0.21682329514998044] [0.1884189449382887, -0.17437824141009056]
9 160.306 [0.18998310101830362, -0.21682662848331377] [0.1884189449382887, -0.17437824141009056]
9 165.313 [0.18998310101830362, -0.21682662848331377] [0.1884189449382887, -0.17437824141009056]
9 170.32 [0.18998310101830362, -0.21682662848331377] [0.1884189449382887, -0.17437824141009056]
9 175.324 [0.19212976768497028, -0.21358329514998042] [0.1884189449382887, -0.17437824141009056]
9 180.43 [0.19181476768497027, -0.21392829514998044] [0.1884189449382887, -0.17437824141009056]
9 185.436 [0.19181476768497027, -0.21392829514998044] [0.1884189449382887, -0.17437824141009056]
9 190.442 [0.18965226768497026, -0.2115149618166471] [0.1884189449382887, -0.17437824141009056]
9 195.448 [0.1896606010183036, -0.21148579514998045] [0.1884189449382887, -0.17437824141009056]
9 200.455 [0.18941310101830358, -0.2116957951499804] [0.1884189449382887, -0.17437824141009056]
9 205.462 [0.18941310101830358, -0.2116957951499804] [0.1884189449382887, -0.17437824141009056]
9 210.464 [0.18900726768497025, -0.2098766284833138] [0.1884189449382887, -0.17437824141009056]
9 215.47 [0.18900726768497025, -0.2098766284833138] [0.1884189449382887, -0.17437824141009056]
9 220.471 [0.18900726768497025, -0.2098766284833138] [0.1884189449382887, -0.17437824141009056]
9 225.483 [0.18900726768497025, -0.2098766284833138] [0.1884189449382887, -0.17437824141009056]
9 230.489 [0.18900726768497025, -0.2098766284833138] [0.1884189449382887, -0.17437824141009056]
9 235.496 [0.18900726768497025, -0.2098766284833138] [0.1884189449382887, -0.17437824141009056]
9 240.505 [0.18900726768497025, -0.2098766284833138] [0.1884189449382887, -0.17437824141009056]
9 245.507 [0.18897893435163693, -0.20990496181664708] [0.1884189449382887, -0.17437824141009056]
9 250.515 [0.18897893435163693, -0.20990579514998042] [0.1884189449382887, -0.17437824141009056]
9 255.521 [0.18904893435163694, -0.20982412848331378] [0.1884189449382887, -0.17437824141009056]
9 260.528 [0.18904226768497026, -0.2098949618166471] [0.1884189449382887, -0.17437824141009056]
