ID TIME #BLOCKS
29 2.512 4
29 10.91 1
29 15.419 1
29 30.986 1
29 46.898 1
29 73.278 2
29 79.479 1
29 90.086 1
29 115.297 1
29 125.79 1
29 142.604 1
29 157.484 1
29 173.202 1
29 206.377 3
29 220.4 3
29 237.383 1
29 260.493 1
29 283.591 3
29 285.687 1
29 303.679 1
29 329.19 2
29 334.58 1
29 367.788 1
29 378.289 3
29 386.683 1
29 402.478 1
29 439.49 2
29 442.495 1
29 457.494 1
29 462.578 1
29 476.588 1
29 486.192 2
29 495.577 1
29 548.489 2
29 550.582 1
29 572.592 1
29 573.693 1
29 588.378 2
29 610.392 1
29 628.926 1
29 640.512 1
29 658.304 1
