ID TIME #BLOCKS
4 2.976 1
4 55.019 2
4 72.977 1
4 176.033 1
4 210.999 2
4 299.019 3
4 321.004 1
4 355.009 1
4 422.036 2
4 454.025 1
4 471.036 1
4 490.02 1
4 529.017 1
4 546.075 1
4 566.045 1
4 604.05 1
4 622.042 1
4 636.038 1
4 758.039 1
4 816.115 3
4 876.091 2
4 929.118 1
4 1032.116 2
4 1064.105 3
4 1144.111 6
4 1177.081 1
4 1221.095 1
4 1238.086 2
4 1253.138 1
4 1298.095 2
4 1429.173 3
4 1606.133 4
4 1632.173 3
4 1655.146 1
4 1790.2 5
4 1815.209 1
4 1832.155 1
4 1888.165 3
4 1907.172 1
4 2004.196 4
4 2033.233 2
4 2061.171 2
4 2078.177 1
4 2096.19 1
