ID TIME pos
9 0.096 [0, 0] [0.4514688196983951, 0.4391248372732914]
9 5.105 [0, 0] [0.4514688196983951, 0.4391248372732914]
9 10.116 [0, 0] [0.4514688196983951, 0.4391248372732914]
9 15.12 [0, 0] [0.4514688196983951, 0.4391248372732914]
9 20.129 [0, 0] [0.4514688196983951, 0.4391248372732914]
9 25.132 [0, 0] [0.4514688196983951, 0.4391248372732914]
9 30.139 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 35.151 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 40.155 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 45.158 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 50.164 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 55.169 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 60.183 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 65.277 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 70.289 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 75.29 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 80.294 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 85.309 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 90.313 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 95.317 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 100.331 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 105.438 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 110.536 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 115.543 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 120.549 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 125.562 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 130.565 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 135.571 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 140.578 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 145.582 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 150.593 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 155.595 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 160.601 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 165.613 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 170.615 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 175.62 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 180.624 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 185.626 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 190.641 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 195.643 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 200.651 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 205.657 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 210.669 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 215.67 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 220.675 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 225.681 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 230.687 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 235.694 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 240.703 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 245.712 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 250.715 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 255.722 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 260.731 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 265.733 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 270.741 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 275.747 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 280.754 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 285.76 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 290.767 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 295.771 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 300.778 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 305.787 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 310.791 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 315.8 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 320.807 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 325.81 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 330.816 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 335.828 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 340.829 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 345.835 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 350.841 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 355.848 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 360.856 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 365.861 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 370.868 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 375.874 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 380.881 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 385.892 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 390.893 [-0.14800999999999997, 0.65333] [0.4514688196983951, 0.4391248372732914]
9 395.899 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 400.909 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 405.917 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 410.919 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 415.922 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 420.934 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 425.938 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 430.944 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 435.951 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 440.958 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 445.963 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 450.968 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 455.979 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 460.989 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 466.1 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 471.2 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 476.205 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 481.208 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 486.217 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 491.23 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 496.23 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 501.234 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 506.243 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 511.247 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 516.255 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 521.262 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 526.269 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 531.274 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 536.284 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 541.289 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 546.294 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 551.301 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 556.31 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 561.314 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 566.321 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 571.328 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 576.334 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 581.341 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 586.348 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 591.356 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
9 596.362 [0.11381500000000011, 0.586505] [0.4514688196983951, 0.4391248372732914]
