ID TIME pos
12 0.095 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 5.109 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 10.219 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 15.222 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 20.23 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 25.232 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 30.242 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 35.244 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 40.256 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 45.264 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 50.267 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 55.271 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 60.285 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 65.286 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 70.296 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 75.302 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 80.303 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 85.311 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 90.317 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 95.324 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 100.33 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 105.341 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 110.345 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 115.349 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 120.358 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 125.363 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 130.376 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 135.475 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 140.484 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 145.486 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 150.492 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 155.498 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 160.508 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 165.515 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 170.522 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 175.528 [0, 0] [-0.5489664982619349, -0.40786683238381183]
12 180.532 [-0.3876599999999999, -0.40562999999999994] [-0.5489664982619349, -0.40786683238381183]
12 185.534 [-0.391655, -0.41083500000000006] [-0.5489664982619349, -0.40786683238381183]
12 190.542 [-0.39654, -0.40856499999999996] [-0.5489664982619349, -0.40786683238381183]
12 195.552 [-0.39743000000000006, -0.40825] [-0.5489664982619349, -0.40786683238381183]
12 200.555 [-0.39743000000000006, -0.40825] [-0.5489664982619349, -0.40786683238381183]
12 205.559 [-0.39990333333333333, -0.40576000000000007] [-0.5489664982619349, -0.40786683238381183]
12 210.576 [-0.40311199999999997, -0.39932399999999996] [-0.5489664982619349, -0.40786683238381183]
12 215.576 [-0.4056357142857143, -0.39910142857142855] [-0.5489664982619349, -0.40786683238381183]
12 220.581 [-0.40629, -0.39882] [-0.5489664982619349, -0.40786683238381183]
12 225.597 [-0.40582874999999996, -0.39782249999999997] [-0.5489664982619349, -0.40786683238381183]
12 230.697 [-0.40583375, -0.39781999999999995] [-0.5489664982619349, -0.40786683238381183]
12 235.71 [-0.40583375, -0.39781999999999995] [-0.5489664982619349, -0.40786683238381183]
12 240.712 [-0.40583375, -0.39781999999999995] [-0.5489664982619349, -0.40786683238381183]
12 245.717 [-0.40596124999999994, -0.39781374999999997] [-0.5489664982619349, -0.40786683238381183]
12 250.723 [-0.40605125, -0.39779] [-0.5489664982619349, -0.40786683238381183]
12 255.832 [-0.405931111111111, -0.3992044444444444] [-0.5489664982619349, -0.40786683238381183]
12 260.834 [-0.40800099999999995, -0.397912] [-0.5489664982619349, -0.40786683238381183]
