ID TIME #BLOCKS
24 2.32 1
24 27.982 2
24 37.235 1
24 48.79 3
24 65.776 1
24 83.687 1
24 92.477 1
24 108.378 2
24 115.683 1
24 124.286 2
24 137.193 1
24 158.175 1
24 162.382 1
24 181.48 1
24 197.829 2
24 211.629 1
24 229.902 1
24 235.058 1
24 236.139 1
24 252.094 1
24 267.791 1
24 270.924 1
24 286.651 1
24 307.654 1
24 311.875 1
24 332.377 1
24 342.963 1
24 371.832 1
24 385.56 2
24 387.677 1
24 393.979 1
24 418.111 2
24 426.53 1
24 439.249 1
24 461.578 3
24 480.657 1
24 497.754 1
24 549.57 3
24 554.803 1
24 565.456 1
24 566.577 1
24 608.595 2
24 638.999 1
24 642.078 1
