ID TIME POS
6 0.182 -0.589203i + 0.0893771j
6 10.192 -0.441628i + 0.303991j
6 20.236 -0.410048i + 0.789326j
6 30.47 -0.375079i + 0.797269j
6 40.513 -0.0986268i + 0.974038j
6 50.521 -0.005543i + 0.788779j
6 60.721 0.14551i + 0.617348j
6 70.728 0.431583i + 0.245958j
6 80.831 -0.0949376i + 0.402607j
6 91.079 -0.256178i + 0.198443j
6 101.158 0.0272771i + 0.171575j
6 111.192 -0.0506812i + 0.0185201j
6 121.261 -0.0227849i + -0.309528j
6 131.289 -0.18647i + -0.404604j
6 141.29 -0.0686571i + -0.901072j
