ID TIME FPS
8 0.803 0.8
8 1.804 1.0
8 2.798 0.99
8 3.806 1.01
8 4.792 0.98
8 5.796 1.0
8 6.803 1.01
8 7.811 1.01
8 8.782 0.97
8 9.796 1.01
8 10.811 1.01
8 11.804 0.99
8 12.789 0.98
8 13.812 1.02
8 14.789 0.98
8 15.822 1.03
8 16.794 0.97
8 17.815 1.02
8 18.795 0.98
8 19.826 1.03
8 20.778 0.95
8 21.81 1.03
8 22.765 0.95
8 23.819 1.05
8 24.787 0.97
8 25.81 1.02
8 26.819 1.01
8 27.774 0.96
8 28.816 1.04
8 29.785 0.97
8 30.815 1.03
8 31.759 0.94
8 32.818 1.05
8 33.811 0.99
8 34.79 0.98
8 35.822 1.03
8 36.815 0.99
8 37.793 0.98
8 38.824 1.03
8 39.785 0.96
8 40.807 1.02
8 41.771 0.96
8 42.804 1.03
8 43.82 1.01
8 44.793 0.97
8 45.798 1.0
8 46.806 1.0
8 47.771 0.96
8 48.813 1.04
8 49.794 0.98
8 50.822 1.03
8 51.773 0.95
8 52.813 1.04
8 53.78 0.97
8 54.813 1.03
8 55.788 0.97
8 56.81 1.02
8 57.806 1.0
8 58.801 0.99
8 59.782 0.98
8 60.807 1.03
8 61.816 1.01
8 62.792 0.98
8 63.803 1.01
8 64.806 1.0
8 65.788 0.98
8 66.803 1.02
8 67.791 0.99
8 68.802 1.01
8 69.817 1.02
8 70.785 0.97
8 71.803 1.02
8 72.818 1.01
8 73.812 0.99
8 74.827 1.01
8 75.825 1.0
8 76.805 0.98
8 77.784 0.98
8 78.766 0.98
8 79.796 1.03
8 80.809 1.01
8 81.801 0.99
8 82.798 1.0
8 83.823 1.02
8 84.797 0.97
8 85.804 1.01
8 86.8 1.0
8 87.807 1.01
8 88.804 1.0
8 89.77 0.96
8 90.784 1.01
8 91.826 1.04
8 92.814 0.99
8 93.811 1.0
8 94.815 1.0
8 95.801 0.99
8 96.814 1.01
8 97.814 1.0
8 98.791 0.98
8 99.822 1.03
8 100.8 0.98
8 101.815 1.01
8 102.786 0.97
8 103.823 1.04
8 104.795 0.97
8 105.815 1.01
8 106.822 1.01
8 107.783 0.96
8 108.814 1.03
8 109.798 0.98
8 110.809 1.01
8 111.805 1.0
8 112.801 1.0
8 113.802 1.0
8 114.814 1.01
8 115.777 0.96
8 116.804 1.02
8 117.793 0.99
8 118.819 1.03
8 119.783 0.96
8 120.808 1.02
8 121.818 1.01
8 122.767 0.95
8 123.837 1.07
8 124.779 0.94
8 125.828 1.05
8 126.8 0.97
8 127.829 1.03
8 128.8 0.97
8 129.808 1.01
8 130.789 0.98
8 131.811 1.02
8 132.791 0.98
8 133.808 1.01
8 134.799 0.99
