ID TIME pos
5 0.099 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 5.107 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 10.113 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 15.12 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 20.126 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 25.132 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 30.138 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 35.145 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 40.15 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 45.155 [0, 0] [0.1884189449382887, -0.17437824141009056]
5 50.162 [0.20520000000000005, -0.21994000000000002] [0.1884189449382887, -0.17437824141009056]
5 55.168 [0.19533500000000004, -0.219175] [0.1884189449382887, -0.17437824141009056]
5 60.178 [0.19534000000000007, -0.21916999999999998] [0.1884189449382887, -0.17437824141009056]
5 65.185 [0.19534000000000007, -0.21916999999999998] [0.1884189449382887, -0.17437824141009056]
5 70.191 [0.19534000000000007, -0.21916999999999998] [0.1884189449382887, -0.17437824141009056]
5 75.195 [0.19326, -0.2190033333333333] [0.1884189449382887, -0.17437824141009056]
5 80.202 [0.19326, -0.2190033333333333] [0.1884189449382887, -0.17437824141009056]
5 85.208 [0.19326, -0.2190033333333333] [0.1884189449382887, -0.17437824141009056]
5 90.214 [0.19079000000000007, -0.21243999999999996] [0.1884189449382887, -0.17437824141009056]
5 95.222 [0.19218833333333332, -0.20992666666666668] [0.1884189449382887, -0.17437824141009056]
5 100.227 [0.18652160914511884, -0.22210398048299787] [0.1884189449382887, -0.17437824141009056]
5 105.235 [0.18620544823060695, -0.2202865824346981] [0.1884189449382887, -0.17437824141009056]
5 110.24 [0.18557144823060692, -0.2208215824346981] [0.1884189449382887, -0.17437824141009056]
5 115.245 [0.18501144823060697, -0.21963458243469808] [0.1884189449382887, -0.17437824141009056]
5 120.251 [0.18505444823060696, -0.21974358243469813] [0.1884189449382887, -0.17437824141009056]
5 125.258 [0.18505444823060696, -0.21974358243469813] [0.1884189449382887, -0.17437824141009056]
5 130.264 [0.18276040748236994, -0.2164414385769983] [0.1884189449382887, -0.17437824141009056]
5 135.273 [0.18276040748236994, -0.2164414385769983] [0.1884189449382887, -0.17437824141009056]
5 140.277 [0.18276586202782452, -0.21644689312245288] [0.1884189449382887, -0.17437824141009056]
5 145.285 [0.18276586202782452, -0.21644689312245288] [0.1884189449382887, -0.17437824141009056]
5 150.291 [0.18276586202782452, -0.21644689312245288] [0.1884189449382887, -0.17437824141009056]
5 155.299 [0.18276586202782452, -0.21644689312245288] [0.1884189449382887, -0.17437824141009056]
5 160.307 [0.18638620685883914, -0.2152038186955818] [0.1884189449382887, -0.17437824141009056]
5 165.312 [0.18638620685883914, -0.2152038186955818] [0.1884189449382887, -0.17437824141009056]
5 170.318 [0.1866928735255058, -0.2150971520289151] [0.1884189449382887, -0.17437824141009056]
5 175.324 [0.1866928735255058, -0.2150971520289151] [0.1884189449382887, -0.17437824141009056]
5 180.326 [0.18619870685883913, -0.21919548536224842] [0.1884189449382887, -0.17437824141009056]
5 185.331 [0.1841264986389284, -0.22078506341130624] [0.1884189449382887, -0.17437824141009056]
5 190.341 [0.184461883254313, -0.22025352494976774] [0.1884189449382887, -0.17437824141009056]
5 195.347 [0.1843026524850822, -0.21994814033438315] [0.1884189449382887, -0.17437824141009056]
5 200.353 [0.18362265248508225, -0.2204258326420754] [0.1884189449382887, -0.17437824141009056]
5 205.36 [0.1836656321537379, -0.2213643882897987] [0.1884189449382887, -0.17437824141009056]
5 210.365 [0.18337029882040456, -0.22124905495646535] [0.1884189449382887, -0.17437824141009056]
5 215.372 [0.18334363215373792, -0.22122838828979877] [0.1884189449382887, -0.17437824141009056]
5 220.38 [0.18334096548707127, -0.22112172162313204] [0.1884189449382887, -0.17437824141009056]
5 225.384 [0.18334096548707127, -0.22112172162313204] [0.1884189449382887, -0.17437824141009056]
5 230.39 [0.18334096548707127, -0.22112172162313204] [0.1884189449382887, -0.17437824141009056]
5 235.399 [0.1833316321537379, -0.22103505495646533] [0.1884189449382887, -0.17437824141009056]
5 240.404 [0.18302163215373793, -0.22135505495646537] [0.1884189449382887, -0.17437824141009056]
5 245.411 [0.18301363215373795, -0.22135438828979873] [0.1884189449382887, -0.17437824141009056]
5 250.419 [0.18301296548707127, -0.22135438828979873] [0.1884189449382887, -0.17437824141009056]
5 255.425 [0.18301296548707127, -0.22135438828979873] [0.1884189449382887, -0.17437824141009056]
5 260.432 [0.18301296548707127, -0.22135438828979873] [0.1884189449382887, -0.17437824141009056]
5 265.439 [0.18286296548707126, -0.22109772162313207] [0.1884189449382887, -0.17437824141009056]
5 270.446 [0.18286296548707126, -0.22109772162313207] [0.1884189449382887, -0.17437824141009056]
5 275.453 [0.18286296548707126, -0.22109772162313207] [0.1884189449382887, -0.17437824141009056]
