ID TIME ETH
10 0.088 21
10 5.22 21
10 10.321 21
10 15.328 21
10 20.375 21
10 25.458 21
10 30.478 21
10 35.596 21
10 40.6 14.333333333333333334
10 45.642 14.333333333333333334
10 50.759 21
10 55.857 21
10 61.029 21
10 66.043 21
10 71.23 21
10 76.278 21
10 81.363 14.333333333333333334
10 86.617 14.333333333333333334
10 91.716 14.333333333333333334
10 96.738 14.333333333333333334
10 101.822 14.333333333333333334
10 106.852 14.333333333333333334
10 112.013 14.333333333333333334
10 117.091 14.333333333333333334
10 122.12 14.333333333333333334
10 127.176 14.333333333333333334
10 132.357 14.333333333333333334
10 137.402 14.333333333333333334
10 142.497 14.333333333333333334
10 147.585 14.333333333333333334
10 152.656 14.333333333333333334
10 157.693 14.333333333333333334
10 162.711 14.333333333333333334
10 167.79 14.333333333333333334
10 172.809 14.333333333333333334
10 177.889 14.333333333333333334
10 183.015 14.333333333333333334
10 188.062 14.333333333333333334
10 193.173 14.333333333333333334
10 198.312 14.333333333333333334
10 203.374 21
10 208.41 21
10 213.503 21
10 218.561 21
10 223.588 21
10 228.621 21
10 233.685 21
10 238.8 21
10 243.963 21
10 249.062 21
10 254.199 21
10 259.241 21
10 264.261 21
10 269.302 21
10 274.311 21
10 279.401 21
10 284.535 21
10 289.591 21
10 294.734 21
10 299.79 21
10 304.901 21
10 309.925 21
10 314.981 21
10 320.101 21
10 325.172 21
10 330.286 21
10 335.419 21
10 340.48 21
10 345.613 21
10 350.659 21
10 355.703 21
10 360.714 21
10 365.83 21
10 370.897 21
10 376.02 21
10 381.052 21
10 386.097 21
10 391.153 21
10 396.257 21
10 401.277 21
10 406.365 21
10 411.505 21
10 416.588 21
10 421.681 21
10 426.807 21
10 431.863 21
10 436.875 21
10 441.982 21
10 447.073 21
10 452.199 21
10 457.27 21
10 462.389 21
10 467.488 21
10 472.567 21
10 477.667 21
10 482.686 21
10 487.793 21
10 492.839 21
10 497.898 21
10 502.911 21
10 507.984 21
10 513.055 21
10 518.079 21
10 523.09 21
10 528.107 21
10 533.178 21
10 538.207 21
10 543.265 21
10 548.335 21
10 553.389 21
10 558.44 21
10 563.517 21
10 568.58 21
10 573.609 21
10 578.685 21
10 583.826 21
10 588.91 21
10 594.02 21
10 599.106 21
10 604.211 21
10 609.269 21
10 614.419 21
10 619.523 21
10 624.619 21
10 629.785 21
10 634.823 21
10 639.915 21
10 645.004 21
10 650.078 21
10 655.196 21
10 660.234 21
10 665.457 21
10 670.542 21
10 675.553 21
10 680.662 21
10 685.74 21
10 690.804 21
10 695.872 21
10 700.91 21
10 705.997 21
10 711.168 21
10 716.212 21
10 721.289 21
10 726.424 21
10 731.519 21
10 736.59 21
10 741.715 21
10 746.808 21
10 751.812 21
10 756.854 21
10 761.898 21
10 766.917 21
10 771.962 21
10 777.082 21
10 782.156 21
10 787.24 21
10 792.262 21
10 797.358 21
10 802.46 21
10 807.559 14.333333333333333334
10 812.656 14.333333333333333334
10 817.769 14.333333333333333334
10 822.865 14.333333333333333334
10 827.968 14.333333333333333334
10 833.045 14.333333333333333334
10 838.139 14.333333333333333334
10 843.157 14.333333333333333334
10 848.266 14.333333333333333334
10 853.345 14.333333333333333334
10 858.456 14.333333333333333334
10 863.539 14.333333333333333334
10 868.557 14.333333333333333334
10 873.656 14.333333333333333334
10 878.761 14.333333333333333334
10 883.863 14.333333333333333334
10 888.961 14.333333333333333334
10 894.1 14.333333333333333334
10 899.167 14.333333333333333334
10 904.207 14.333333333333333334
10 909.326 14.333333333333333334
10 914.362 14.333333333333333334
10 919.422 14.333333333333333334
10 924.462 14.333333333333333334
10 929.523 14.333333333333333334
10 934.611 14.333333333333333334
10 939.704 14.333333333333333334
10 944.787 14.333333333333333334
10 949.891 14.333333333333333334
10 954.995 14.333333333333333334
10 960.093 14.333333333333333334
10 965.196 14.333333333333333334
10 970.272 14.333333333333333334
10 975.297 14.333333333333333334
10 980.426 14.333333333333333334
10 985.465 21
10 990.556 21
10 995.597 21
10 1000.641 21
10 1005.709 21
10 1010.882 21
10 1015.933 14.333333333333333334
10 1020.982 14.333333333333333334
10 1026.128 14.333333333333333334
10 1031.228 14.333333333333333334
10 1036.297 14.333333333333333334
10 1041.428 14.333333333333333334
10 1046.462 14.333333333333333334
10 1051.539 14.333333333333333334
10 1056.562 14.333333333333333334
10 1061.694 21
10 1066.831 21
10 1071.861 21
10 1077.045 21
10 1082.15 21
10 1087.221 21
10 1092.284 21
10 1097.479 21
10 1102.52 21
10 1107.587 21
10 1112.688 21
10 1117.807 21
10 1122.936 21
10 1128.035 21
10 1133.107 21
10 1138.189 21
10 1143.225 21
10 1148.297 21
10 1153.399 21
10 1158.514 21
10 1163.623 21
10 1168.719 21
10 1173.817 21
10 1178.911 21
10 1184.022 21
10 1189.116 21
10 1194.199 21
10 1199.247 21
10 1204.262 21
10 1209.322 21
10 1214.357 21
10 1219.427 21
10 1224.583 21
10 1229.661 21
10 1234.771 14.333333333333333334
10 1239.791 14.333333333333333334
10 1244.802 14.333333333333333334
10 1249.849 14.333333333333333334
10 1254.901 14.333333333333333334
10 1260.061 14.333333333333333334
10 1265.164 14.333333333333333334
10 1270.264 14.333333333333333334
10 1275.376 14.333333333333333334
10 1280.476 14.333333333333333334
10 1285.545 14.333333333333333334
10 1290.571 14.333333333333333334
10 1295.608 14.333333333333333334
10 1300.697 14.333333333333333334
10 1305.808 14.333333333333333334
10 1310.902 14.333333333333333334
10 1315.92 9.88888888888888889
10 1320.952 9.88888888888888889
10 1325.988 9.88888888888888889
10 1331.053 9.88888888888888889
10 1336.172 9.88888888888888889
10 1341.27 9.88888888888888889
10 1346.433 9.88888888888888889
10 1351.515 9.88888888888888889
10 1356.535 9.88888888888888889
10 1361.574 9.88888888888888889
10 1366.679 9.88888888888888889
10 1371.785 9.88888888888888889
10 1376.907 9.88888888888888889
10 1381.994 9.88888888888888889
10 1387.009 9.88888888888888889
10 1392.13 9.88888888888888889
10 1397.165 9.88888888888888889
10 1402.239 9.88888888888888889
10 1407.32 9.88888888888888889
10 1412.482 9.88888888888888889
10 1417.537 9.88888888888888889
10 1422.712 9.88888888888888889
10 1427.735 9.88888888888888889
10 1432.817 9.88888888888888889
10 1437.855 16.555555555555555556
10 1442.937 21
10 1447.949 21
10 1453.027 21
10 1458.051 21
10 1463.126 21
10 1468.199 21
10 1473.251 21
10 1478.288 21
10 1483.572 21
10 1488.663 21
10 1493.83 21
10 1498.866 21
10 1503.994 21
10 1509.065 21
10 1514.163 21
10 1519.166 21
10 1524.259 21
10 1529.426 21
10 1534.534 21
10 1539.628 21
10 1544.658 21
10 1549.71 21
10 1554.804 21
10 1559.93 21
10 1565.007 21
10 1570.105 21
10 1575.221 21
10 1580.273 21
10 1585.384 21
10 1590.414 21
10 1595.518 21
10 1600.653 21
10 1605.69 21
10 1610.872 21
10 1615.897 21
10 1620.963 21
10 1626.095 21
10 1631.202 21
10 1636.3 21
10 1641.406 21
10 1646.49 21
10 1651.556 21
10 1656.604 21
10 1661.685 21
10 1666.787 21
10 1671.851 21
10 1676.966 21
