ID TIME pos
14 0.094 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 5.104 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 10.112 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 15.116 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 20.125 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 25.131 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 30.141 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 35.146 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 40.157 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 45.157 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 50.166 [0, 0] [0.2351847657052092, -0.39404647341442467]
14 55.174 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 60.179 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 65.187 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 70.193 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 75.202 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 80.207 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 85.219 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 90.322 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 95.331 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 100.338 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 105.345 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 110.439 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 115.448 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 120.455 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 125.461 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 130.466 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 135.483 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 140.487 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 145.59 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 150.59 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 155.595 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 160.602 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 165.627 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 170.722 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 175.729 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 180.735 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 185.745 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 190.75 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 195.755 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 200.764 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 205.77 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 210.772 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 215.779 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 220.782 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 225.791 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 230.798 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 235.805 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 240.811 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 245.813 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 250.83 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 255.836 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 260.847 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 265.848 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 270.851 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 275.859 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 280.862 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 285.875 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 290.877 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 295.881 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 300.895 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 305.896 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 310.906 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 315.914 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 320.918 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 325.923 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 330.927 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 335.935 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 340.95 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 346.047 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 351.052 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 356.064 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 361.065 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 366.071 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 371.077 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 376.082 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 381.093 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 386.098 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 391.111 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 396.114 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 401.226 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 406.231 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 411.234 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 416.24 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 421.245 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 426.25 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 431.257 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 436.265 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
14 441.271 [0.34516000000000013, 0.20958500000000002] [0.2351847657052092, -0.39404647341442467]
14 446.279 [0.3486100000000001, 0.22848500000000005] [0.2351847657052092, -0.39404647341442467]
14 451.285 [0.34854, 0.22193333333333332] [0.2351847657052092, -0.39404647341442467]
14 456.294 [0.34892666666666666, 0.22477666666666676] [0.2351847657052092, -0.39404647341442467]
14 461.296 [0.34790333333333345, 0.21756666666666677] [0.2351847657052092, -0.39404647341442467]
14 466.308 [0.34712666666666675, 0.21198000000000006] [0.2351847657052092, -0.39404647341442467]
14 471.417 [0.33895666666666663, 0.14643833333333336] [0.2351847657052092, -0.39404647341442467]
14 476.426 [0.3358614285714286, 0.12521999999999997] [0.2351847657052092, -0.39404647341442467]
14 481.527 [0.3355987500000001, 0.1227975] [0.2351847657052092, -0.39404647341442467]
14 486.531 [0.33527625, 0.12084374999999997] [0.2351847657052092, -0.39404647341442467]
14 491.534 [0.33349666666666666, 0.10630444444444441] [0.2351847657052092, -0.39404647341442467]
14 496.55 [0.33195600000000003, 0.09179099999999998] [0.2351847657052092, -0.39404647341442467]
14 501.656 [0.331943, 0.09166599999999996] [0.2351847657052092, -0.39404647341442467]
14 506.657 [0.331943, 0.09166599999999996] [0.2351847657052092, -0.39404647341442467]
14 511.662 [0.332224, 0.09460999999999994] [0.2351847657052092, -0.39404647341442467]
14 516.678 [0.33222500000000005, 0.09461799999999995] [0.2351847657052092, -0.39404647341442467]
14 521.774 [0.332268, 0.09469399999999997] [0.2351847657052092, -0.39404647341442467]
14 526.784 [0.33232800000000007, 0.09580799999999998] [0.2351847657052092, -0.39404647341442467]
14 531.789 [0.33273416666666666, 0.09475333333333331] [0.2351847657052092, -0.39404647341442467]
14 536.797 [0.33273083333333336, 0.09471750000000001] [0.2351847657052092, -0.39404647341442467]
14 541.798 [0.3325341666666667, 0.09324333333333334] [0.2351847657052092, -0.39404647341442467]
14 546.81 [0.33242083333333333, 0.09246833333333333] [0.2351847657052092, -0.39404647341442467]
14 551.928 [0.3323491666666667, 0.09187083333333335] [0.2351847657052092, -0.39404647341442467]
14 557.021 [0.3336325, 0.09992000000000002] [0.2351847657052092, -0.39404647341442467]
