ID TIME pos
7 1.21 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 6.315 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 11.322 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 16.33 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 21.337 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 26.345 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 31.352 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 36.36 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 41.368 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 46.375 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 51.382 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0.4122499999999998, 0.31667999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 56.389 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0.4122499999999998, 0.31667999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 61.398 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0.4122499999999998, 0.31667999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 66.405 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0.4122499999999998, 0.31667999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 71.413 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0.4122499999999998, 0.31667999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 76.42 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0.4122499999999998, 0.31667999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 81.527 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0.4122499999999998, 0.31667999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 86.535 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0.4122499999999998, 0.31667999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [0, 0]]
7 91.543 [0.4528815326564085, 0.2083352820423722] [0.4209705386117278, 0.2907795285123814] [[0.4122499999999998, 0.31667999999999985], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.40347, -0.4336199999999999], [0, 0], [0, 0], [-0.3989400000000001, -0.34101000000000004]]
