ID TIME #BLOCKS
8 2.897 1
8 20.898 1
8 35.933 1
8 88.934 1
8 205.958 2
8 252.923 3
8 339.964 3
8 428.974 4
8 454.96 2
8 472.971 2
8 496.975 1
8 540.959 2
8 557.959 1
8 783.963 4
8 807.003 1
8 821.992 4
8 847.977 1
8 874.979 1
8 907.02 1
8 956.978 1
8 999.02 2
8 1037.007 1
8 1078.03 3
8 1110.015 1
8 1129.038 1
8 1156.024 1
8 1230.05 2
8 1270.029 2
8 1289.051 1
8 1537.081 3
8 1558.082 1
8 1631.075 3
8 1714.096 5
8 1750.092 1
8 1832.075 3
8 1853.068 1
8 1875.106 1
8 1908.112 1
8 1942.107 3
8 2022.12 3
8 2046.122 2
