ID TIME FPS
8 0.992 0.99
8 1.971 0.98
8 2.994 1.01
8 3.988 0.99
8 4.977 0.99
8 6.002 1.02
8 6.957 0.95
8 7.97 1.01
8 8.933 0.96
8 9.969 1.03
8 10.931 0.96
8 11.973 1.04
8 12.968 0.99
8 13.973 1.0
8 14.985 1.01
8 15.944 0.96
8 16.975 1.03
8 17.997 1.02
8 18.954 0.96
8 20.003 1.05
8 20.983 0.98
8 21.976 0.99
8 22.998 1.02
8 23.974 0.98
8 24.987 1.01
8 25.946 0.96
8 27.0 1.05
8 27.975 0.97
8 29.005 1.03
8 29.996 0.99
8 30.985 0.99
8 31.996 1.01
8 32.969 0.97
8 33.982 1.01
8 34.985 1.0
8 35.966 0.98
8 36.987 1.02
8 37.951 0.96
8 38.991 1.04
8 39.998 1.01
8 40.945 0.95
8 41.987 1.04
8 42.932 0.94
8 43.981 1.05
8 44.967 0.98
8 45.993 1.02
8 46.943 0.95
8 48.0 1.06
8 48.977 0.98
8 49.99 1.01
8 50.973 0.98
8 51.974 1.0
8 52.988 1.01
8 53.976 0.99
8 54.982 1.01
8 55.986 1.0
8 56.982 0.99
8 57.981 1.0
8 58.989 1.01
8 59.972 0.98
8 60.972 1.0
8 61.99 1.02
8 62.973 0.98
8 63.992 1.02
8 64.998 1.01
8 65.953 0.95
8 66.983 1.03
8 67.951 0.97
8 68.999 1.05
8 69.981 0.98
8 70.99 1.01
8 71.97 0.98
8 72.993 1.02
8 73.989 0.99
8 74.958 0.97
8 75.999 1.04
8 77.001 1.0
8 77.945 0.94
8 78.993 1.05
8 79.959 0.97
8 80.979 1.02
8 81.991 1.01
8 82.986 0.99
8 83.948 0.96
8 84.988 1.04
8 85.957 0.97
8 86.974 1.02
8 87.964 0.99
8 88.993 1.03
8 89.988 0.99
8 90.951 0.96
8 91.98 1.03
8 92.939 0.96
8 93.996 1.06
8 94.97 0.97
8 95.989 1.02
8 96.98 0.99
8 97.995 1.01
8 98.98 0.98
8 99.985 1.0
8 100.967 0.98
8 101.993 1.03
8 102.961 0.97
8 104.001 1.04
8 104.987 0.98
8 105.997 1.01
8 106.976 0.98
8 107.988 1.01
8 109.019 1.03
8 109.97 0.95
8 110.995 1.03
8 111.976 0.98
8 112.986 1.01
8 113.988 1.0
8 114.996 1.01
8 115.979 0.98
8 116.989 1.01
8 117.982 0.99
8 118.995 1.01
8 119.975 0.98
8 120.994 1.02
8 121.962 0.97
8 122.986 1.02
8 123.96 0.97
8 124.986 1.02
8 125.978 0.99
8 126.984 1.01
8 128.004 1.02
8 128.964 0.96
8 129.978 1.01
8 130.967 0.99
8 131.996 1.03
8 132.96 0.96
8 133.992 1.03
8 134.986 0.99
8 135.97 0.98
8 136.962 0.99
8 137.987 1.02
8 138.987 1.0
8 139.989 1.0
8 140.982 0.99
8 142.006 1.02
8 142.989 0.98
8 143.978 0.99
8 145.005 1.02
8 145.986 0.98
8 146.998 1.01
8 147.988 0.99
8 148.981 0.99
8 149.999 1.02
8 150.95 0.95
8 151.999 1.05
8 153.002 1.0
8 153.975 0.97
8 155.004 1.03
8 155.988 0.98
8 157.02 1.03
8 157.986 0.97
8 158.999 1.01
8 160.004 1.01
8 160.985 0.98
8 161.988 1.0
8 162.953 0.96
8 163.999 1.05
8 164.969 0.97
8 166.016 1.04
8 166.995 0.98
8 167.999 1.0
8 169.015 1.01
8 169.99 0.98
8 170.988 1.0
8 171.991 1.0
8 172.952 0.96
8 173.993 1.04
8 175.006 1.01
8 175.985 0.98
8 176.966 0.98
8 178.016 1.05
8 178.987 0.97
8 180.001 1.01
8 180.993 0.99
8 181.97 0.98
8 183.003 1.03
8 183.99 0.99
8 184.997 1.01
8 186.006 1.01
8 186.963 0.96
8 188.014 1.05
8 188.992 0.98
8 190.002 1.01
8 190.973 0.97
8 192.003 1.03
8 193.004 1.0
8 193.971 0.97
8 194.97 1.0
8 195.955 0.98
8 196.996 1.04
8 197.979 0.98
8 199.0 1.02
8 199.979 0.98
8 200.993 1.01
8 201.979 0.99
8 203.014 1.03
8 203.996 0.98
8 204.965 0.97
8 205.971 1.01
8 206.998 1.02
8 207.978 0.98
8 208.997 1.02
8 210.003 1.01
8 210.978 0.97
8 211.997 1.02
8 212.989 0.99
8 214.001 1.01
8 214.984 0.98
8 215.974 0.99
8 217.001 1.02
8 217.989 0.99
8 219.009 1.02
8 219.999 0.99
8 220.989 0.99
8 222.005 1.02
8 222.998 0.99
8 224.007 1.01
8 225.016 1.01
8 226.0 0.98
8 227.002 1.0
8 228.014 1.01
8 228.994 0.98
8 229.999 1.0
8 230.977 0.98
8 232.001 1.02
8 233.01 1.01
8 233.983 0.97
8 235.001 1.02
8 236.009 1.01
8 236.988 0.98
8 238.008 1.02
8 238.99 0.98
8 240.011 1.02
8 240.975 0.96
8 241.999 1.02
8 243.012 1.01
8 243.986 0.97
8 245.016 1.03
8 245.999 0.98
8 246.985 0.99
8 248.015 1.03
8 249.002 0.99
8 250.004 1.0
8 250.999 0.99
8 252.009 1.01
8 252.967 0.96
8 254.022 1.05
8 255.013 0.99
8 256.013 1.0
8 257.013 1.0
8 258.008 0.99
8 259.025 1.02
8 260.027 1.0
8 261.006 0.98
8 262.031 1.02
8 263.025 0.99
8 264.021 1.0
8 265.009 0.99
8 266.024 1.01
8 266.996 0.97
8 267.999 1.0
8 269.026 1.02
8 269.999 0.97
8 271.008 1.01
8 271.998 0.99
8 273.0 1.0
8 274.012 1.01
8 274.986 0.97
8 276.022 1.03
8 276.983 0.96
8 278.002 1.02
8 278.998 0.99
8 279.988 0.99
8 280.966 0.98
8 282.015 1.05
8 282.983 0.97
8 284.02 1.03
8 284.995 0.98
8 286.024 1.03
8 286.989 0.96
8 288.005 1.01
8 288.997 0.99
8 290.019 1.02
8 291.006 0.99
8 292.004 1.0
8 292.991 0.99
8 294.018 1.02
8 294.984 0.97
8 295.999 1.01
8 297.001 1.0
8 297.971 0.97
8 299.007 1.04
8 300.012 1.0
8 301.003 0.99
8 302.021 1.01
8 303.005 0.98
8 304.006 1.0
8 304.99 0.98
8 306.011 1.02
8 306.969 0.96
8 308.027 1.06
8 308.999 0.97
8 309.996 0.99
8 310.973 0.98
8 311.999 1.02
8 312.991 0.99
8 314.001 1.0
8 315.014 1.01
8 316.01 1.0
8 316.97 0.96
8 318.0 1.02
8 319.006 1.01
8 320.013 1.01
8 320.975 0.96
8 322.002 1.02
8 323.022 1.02
8 324.001 0.98
8 325.0 0.99
8 326.014 1.01
8 326.972 0.95
8 328.003 1.03
8 329.019 1.01
8 329.984 0.96
8 330.992 1.0
8 332.011 1.02
8 333.04 1.03
8 333.988 0.95
8 335.027 1.03
8 335.998 0.97
8 337.013 1.01
8 338.003 0.99
8 339.014 1.01
8 340.013 1.0
8 340.991 0.98
8 342.015 1.02
8 342.975 0.96
8 343.986 1.01
8 345.001 1.02
8 346.019 1.02
8 347.014 0.99
8 348.02 1.01
8 349.011 0.99
8 350.017 1.01
8 351.011 0.99
8 351.968 0.96
8 352.985 1.02
8 354.02 1.04
8 354.984 0.96
8 355.969 0.98
8 357.008 1.03
8 358.031 1.02
8 359.012 0.98
8 360.006 0.99
8 360.98 0.97
8 362.007 1.03
8 363.025 1.02
8 363.973 0.95
8 365.025 1.05
8 365.97 0.94
8 367.014 1.04
8 367.966 0.95
8 369.006 1.04
8 370.007 1.0
8 371.021 1.01
8 371.998 0.98
8 373.002 1.0
8 374.032 1.03
8 374.975 0.94
8 376.022 1.05
8 376.99 0.97
8 378.015 1.02
8 378.988 0.97
8 380.029 1.04
8 380.983 0.95
8 382.021 1.04
8 383.011 0.99
8 384.026 1.01
8 384.986 0.96
8 386.023 1.04
8 387.026 1.0
8 388.009 0.98
8 389.028 1.02
8 390.012 0.98
8 391.015 1.0
8 392.009 0.99
8 393.017 1.01
8 394.013 0.99
8 395.013 1.0
8 396.042 1.03
8 396.989 0.94
8 398.023 1.03
8 399.016 0.99
8 400.023 1.01
8 401.038 1.01
8 402.014 0.98
8 403.037 1.02
8 404.013 0.98
8 405.028 1.01
8 406.014 0.99
8 407.028 1.01
8 408.003 0.97
8 409.029 1.02
8 410.013 0.98
8 411.028 1.01
8 412.029 1.0
8 413.013 0.98
8 414.025 1.01
8 415.006 0.98
8 416.036 1.03
8 417.025 0.99
8 418.019 0.99
8 419.024 1.0
8 420.031 1.01
8 420.985 0.95
8 422.029 1.04
8 422.996 0.96
8 424.025 1.03
8 425.008 0.98
8 426.026 1.02
8 426.978 0.95
8 428.035 1.06
8 429.028 0.99
8 430.033 1.0
8 431.036 1.0
8 432.008 0.97
8 433.032 1.02
8 433.998 0.97
8 435.03 1.03
8 435.994 0.96
8 437.028 1.03
8 438.018 0.99
8 439.025 1.01
8 440.007 0.98
8 441.033 1.02
8 442.038 1.0
8 443.016 0.98
8 444.031 1.01
8 445.051 1.02
8 446.018 0.96
8 447.025 1.0
8 448.031 1.01
8 449.044 1.01
8 450.019 0.98
8 451.027 1.01
8 452.005 0.98
8 453.028 1.02
8 453.994 0.96
8 455.039 1.04
8 456.011 0.97
8 457.031 1.02
8 458.034 1.0
8 459.004 0.97
8 460.033 1.03
8 461.017 0.98
8 462.04 1.02
8 463.036 1.0
8 464.031 1.0
8 465.046 1.01
8 466.029 0.98
8 467.022 0.99
8 468.05 1.03
8 469.01 0.96
8 470.025 1.01
8 471.036 1.01
8 472.035 1.0
8 473.011 0.97
8 474.032 1.02
8 475.003 0.97
8 476.046 1.04
8 477.048 1.0
8 478.012 0.96
8 479.042 1.03
8 480.011 0.97
8 481.031 1.02
8 482.053 1.02
8 483.017 0.96
8 484.031 1.01
8 485.007 0.97
8 486.032 1.02
8 487.035 1.0
8 488.037 1.0
8 488.981 0.94
8 490.04 1.06
8 491.006 0.96
8 492.041 1.03
8 493.026 0.98
8 494.038 1.01
8 495.049 1.01
8 496.008 0.96
8 497.039 1.03
8 498.005 0.97
8 499.041 1.03
8 499.996 0.95
8 501.022 1.03
