ID TIME #BLOCKS
8 2.934 1
8 12.964 1
8 21.946 2
8 44.956 1
8 61.931 1
8 130.973 3
8 156.957 2
8 182.955 3
8 202.95 1
8 216.97 1
8 234.96 1
8 262.965 2
8 287.013 1
8 304.003 2
8 323.962 1
8 356.957 1
8 372.963 1
8 419.002 1
8 454.97 3
8 484.977 1
8 506.002 1
8 527.01 1
8 579.979 1
8 592.987 1
8 609.021 1
8 635.988 1
8 658.03 1
8 776.004 4
8 874.01 3
8 894.057 3
8 919.046 1
8 1006.065 2
8 1021.028 1
8 1038.07 1
8 1061.024 1
8 1123.08 2
8 1141.083 2
8 1186.096 1
8 1219.096 1
8 1266.047 2
8 1306.087 1
8 1377.067 5
8 1431.093 1
8 1448.063 2
