ID TIME pos
6 1.209 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
6 56.39 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 61.397 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 66.405 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 71.413 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 76.421 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 81.429 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 86.437 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 91.445 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 96.452 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 101.461 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 106.469 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 111.475 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 116.483 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 121.49 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 126.498 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 131.505 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [0, 0], [-0.39877000000000007, 0.4162499999999998]]
6 136.512 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 141.52 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 146.528 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 151.536 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 156.543 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 161.55 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 166.558 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 171.566 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 176.574 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 181.582 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 186.59 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 191.697 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0.4008400000000001, -0.24251], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 196.704 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0.4008400000000001, -0.24251], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 201.71 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0.4008400000000001, -0.24251], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 206.718 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0.4008400000000001, -0.24251], [0, 0], [-0.04726999999999992, -0.19384], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 211.725 [0.3082226433878467, -0.12489078825665714] [0.3953053413927685, -0.3069639617784788] [[0, 0], [0, 0], [0.4008400000000001, -0.24251], [0, 0], [-0.04746000000000006, -0.19385999999999992], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 216.733 [-0.17966712374338312, -0.20859554841456376] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.09983000000000009, -0.2122599999999999], [0.4008400000000001, -0.24251], [0, 0], [-0.11006000000000005, -0.2045999999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 221.741 [-0.18307793844982126, -0.20917993028407025] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [0, 0], [-0.11664000000000008, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 226.748 [-0.18307999993708646, -0.20917999999787243] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [0, 0], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 231.756 [-0.18307999999999805, -0.20917999999999992] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [0, 0], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 236.764 [-0.18681947765432097, -0.20957925271604938] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [-0.17811, -0.21358999999999995], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2219199999999999, -0.20840999999999998], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 241.772 [-0.18696623369477652, -0.20960551659252716] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 246.78 [-0.1869666666623369, -0.2096055555551659] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 251.787 [-0.1869666666666666, -0.20960555555555554] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 256.794 [-0.18696666666666664, -0.20960555555555554] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 261.801 [-0.18696666666666664, -0.20960555555555554] [0.3953053413927685, -0.3069639617784788] [[0, 0], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 266.809 [-0.19126934544543858, -0.21576688310604164] [0.3953053413927685, -0.3069639617784788] [[-0.2300199999999999, -0.2712300000000001], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 271.817 [-0.19127399997109887, -0.21576799999306495] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.10535000000000005, -0.2132099999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 276.824 [-0.2014964658648501, -0.2161219981744913] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.2075800000000001, -0.21675], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 281.832 [-0.20149699999668344, -0.21612199999998866] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.2075800000000001, -0.21675], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 286.84 [-0.20161199916175618, -0.2161239999875816] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.20873000000000008, -0.2167699999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 291.847 [-0.20161199999999477, -0.21612399999999996] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.20873000000000008, -0.2167699999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 296.855 [-0.20161199999999999, -0.21612400000000004] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.20873000000000008, -0.2167699999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 301.862 [-0.20161199999999999, -0.21612400000000004] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.20873000000000008, -0.2167699999999999], [0.4008400000000001, -0.24251], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 306.971 [-0.27824353268219376, -0.20982147558226893] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.2874699999999999, -0.20822000000000007], [-0.2881800000000001, -0.18801], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 311.978 [-0.27852598359235686, -0.20982299167018884] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.28885000000000005, -0.2082599999999999], [-0.2881800000000001, -0.18801], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 316.986 [-0.2787679616145418, -0.2098319993852362] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.28889999999999993, -0.2082599999999999], [-0.2905500000000001, -0.18809999999999993], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 321.994 [-0.27876799999976154, -0.2098319999999962] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.28889999999999993, -0.2082599999999999], [-0.2905500000000001, -0.18809999999999993], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
6 327.001 [-0.2787679999999999, -0.20983200000000002] [0.3953053413927685, -0.3069639617784788] [[-0.23004000000000002, -0.2712300000000001], [-0.28889999999999993, -0.2082599999999999], [-0.2905500000000001, -0.18809999999999993], [-0.17836999999999992, -0.21363], [-0.11664999999999992, -0.2057199999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.2227699999999999, -0.20856000000000008], [-0.39717, -0.39517], [-0.3215699999999999, -0.4171499999999999], [-0.3428899999999999, -0.40674999999999994], [-0.39877000000000007, 0.4162499999999998]]
