ID TIME pos
12 0.095 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 5.107 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 10.116 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 15.12 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 20.127 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 25.134 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 30.143 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 35.149 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 40.156 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 45.165 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 50.171 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 55.27 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 60.283 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 65.284 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 70.29 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 75.296 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 80.302 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 85.308 [0, 0] [-0.4151936453729273, 0.22974086911812752]
12 90.313 [-0.51355, 0.17598000000000003] [-0.4151936453729273, 0.22974086911812752]
12 95.32 [-0.51355, 0.17598000000000003] [-0.4151936453729273, 0.22974086911812752]
12 100.327 [-0.51355, 0.17598000000000003] [-0.4151936453729273, 0.22974086911812752]
12 105.337 [-0.51355, 0.17598000000000003] [-0.4151936453729273, 0.22974086911812752]
12 110.432 [-0.51355, 0.17598000000000003] [-0.4151936453729273, 0.22974086911812752]
12 115.451 [-0.51355, 0.17598000000000003] [-0.4151936453729273, 0.22974086911812752]
12 120.454 [-0.5633, 0.19384500000000005] [-0.4151936453729273, 0.22974086911812752]
12 125.463 [-0.5911875, 0.19115499999999996] [-0.4151936453729273, 0.22974086911812752]
12 130.563 [-0.590666, 0.19043800000000005] [-0.4151936453729273, 0.22974086911812752]
12 135.571 [-0.5888857142857142, 0.19258857142857153] [-0.4151936453729273, 0.22974086911812752]
12 140.582 [-0.5888571428571429, 0.19260285714285721] [-0.4151936453729273, 0.22974086911812752]
12 145.584 [-0.5888842857142856, 0.19260571428571435] [-0.4151936453729273, 0.22974086911812752]
12 150.593 [-0.5899274999999999, 0.19412000000000007] [-0.4151936453729273, 0.22974086911812752]
12 155.594 [-0.5899274999999999, 0.19412000000000007] [-0.4151936453729273, 0.22974086911812752]
12 160.602 [-0.5899274999999999, 0.19412000000000007] [-0.4151936453729273, 0.22974086911812752]
12 165.612 [-0.5883033333333333, 0.1945977777777778] [-0.4151936453729273, 0.22974086911812752]
12 170.618 [-0.5443789493286736, 0.19961423334383208] [-0.4151936453729273, 0.22974086911812752]
12 175.624 [-0.5411059493286735, 0.1999162333438321] [-0.4151936453729273, 0.22974086911812752]
12 180.629 [-0.5409519493286734, 0.1998342333438321] [-0.4151936453729273, 0.22974086911812752]
12 185.634 [-0.5408609493286735, 0.19983123334383207] [-0.4151936453729273, 0.22974086911812752]
12 190.649 [-0.5403439493286736, 0.19983823334383208] [-0.4151936453729273, 0.22974086911812752]
12 195.651 [-0.5403339493286734, 0.19983823334383208] [-0.4151936453729273, 0.22974086911812752]
12 200.659 [-0.5466782911072279, 0.20043519445319347] [-0.4151936453729273, 0.22974086911812752]
12 205.665 [-0.5465832911072279, 0.20039936111986004] [-0.4151936453729273, 0.22974086911812752]
12 210.67 [-0.5522030379451334, 0.20224479487987082] [-0.4151936453729273, 0.22974086911812752]
12 215.676 [-0.5573678209490525, 0.20106373810273717] [-0.4151936453729273, 0.22974086911812752]
12 220.681 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 225.69 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 230.698 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 235.7 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 240.708 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 245.715 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 250.726 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 255.733 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 260.736 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 265.743 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 270.752 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
12 275.756 [-0.5573292495204811, 0.20105088095988005] [-0.4151936453729273, 0.22974086911812752]
