ID TIME pos
1 5.043 [0.3019989530025341, -0.4101108368971562] []
1 10.12 [0.3019989530025341, -0.4101108368971562] []
1 15.139 [0.3019989530025341, -0.4101108368971562] []
1 60.629 [0.3019989530025341, -0.4101108368971562] [(26355, -36561, 1674829959, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26355, -36561)]
1 65.63 [0.3019989530025341, -0.4101108368971562] [(26355, -36561, 1674829959, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26355, -36561)]
1 70.639 [0.3019989530025341, -0.4101108368971562] [(26355, -36561, 1674829959, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26355, -36561)]
1 75.681 [0.3019989530025341, -0.4101108368971562] [(26355, -36561, 1674829959, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26355, -36561)]
1 80.777 [0.3019989530025341, -0.4101108368971562] [(24899, -40713, 1674829959, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 24899, -40713)]
1 86.005 [0.3019989530025341, -0.4101108368971562] [(24899, -40713, 1674829959, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 24899, -40713)]
1 91.074 [0.3019989530025341, -0.4101108368971562] [(26907, -43751, 1674829959, 0, 5, 50000000000000000000, 50000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 26907, -43751)]
1 96.424 [0.3019989530025341, -0.4101108368971562] [(25381, -41267, 1674829959, 0, 6, 60000000000000000000, 50000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25192, -41873)]
1 101.502 [0.3019989530025341, -0.4101108368971562] [(25758, -41773, 1674829959, 0, 8, 80000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 106.535 [0.3019989530025341, -0.4101108368971562] [(25758, -41773, 1674829959, 0, 8, 80000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 111.669 [0.3019989530025341, -0.4101108368971562] [(25758, -41773, 1674829959, 0, 8, 80000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 116.721 [0.3019989530025341, -0.4101108368971562] [(25758, -41773, 1674829959, 0, 8, 80000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 121.764 [0.3019989530025341, -0.4101108368971562] [(25758, -41773, 1674829959, 0, 8, 80000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 126.831 [0.3019989530025341, -0.4101108368971562] [(25758, -41773, 1674829959, 0, 8, 80000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 131.843 [0.3019989530025341, -0.4101108368971562] [(25697, -41264, 1674829959, 0, 9, 90000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 136.931 [0.3019989530025341, -0.4101108368971562] [(25697, -41264, 1674829959, 0, 9, 90000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 141.979 [0.3019989530025341, -0.4101108368971562] [(25697, -41264, 1674829959, 0, 9, 90000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 147.033 [0.3019989530025341, -0.4101108368971562] [(25697, -41264, 1674829959, 0, 9, 90000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 152.122 [0.3019989530025341, -0.4101108368971562] [(25697, -41264, 1674829959, 0, 9, 90000000000000000000, 70000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 25677, -42278)]
1 157.167 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 162.219 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 167.224 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 172.299 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 177.315 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 182.349 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 187.356 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 192.404 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 197.502 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 202.522 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 207.563 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 212.603 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 217.61 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 222.686 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 227.777 [0.3019989530025341, -0.4101108368971562] [(26911, -41259, 1674829959, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27217, -42040)]
1 232.84 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 237.849 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 242.858 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 247.935 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 252.974 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 262.981 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 267.981 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 272.988 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 278.02 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 283.028 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 288.073 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 293.118 [0.3019989530025341, -0.4101108368971562] [(27143, -41159, 1674829959, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27488, -41833)]
1 298.146 [0.3019989530025341, -0.4101108368971562] [(27293, -41490, 1674829959, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27648, -42193)]
1 303.184 [0.3019989530025341, -0.4101108368971562] [(27293, -41490, 1674829959, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27648, -42193)]
1 308.191 [0.3019989530025341, -0.4101108368971562] [(27293, -41490, 1674829959, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27648, -42193)]
1 313.248 [0.3019989530025341, -0.4101108368971562] [(27293, -41490, 1674829959, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27648, -42193)]
1 318.301 [0.3019989530025341, -0.4101108368971562] [(27293, -41490, 1674829959, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27648, -42193)]
1 323.315 [0.3019989530025341, -0.4101108368971562] [(27293, -41490, 1674829959, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 27648, -42193)]
1 333.321 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830239, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929)]
1 338.356 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830239, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929)]
1 343.453 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830239, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929)]
1 348.549 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830239, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929)]
1 353.561 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830239, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929)]
1 358.58 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830239, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929)]
1 363.633 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830252, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929)]
1 368.652 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830252, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929)]
1 373.671 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830252, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929)]
1 383.699 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830252, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929), (9357, -26371, 1674830295, 0, 1, 11250000000000000000, 11250000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 9357, -26371)]
1 416.9 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830252, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929), (9176, -25739, 1674830295, 0, 3, 27500000000000000000, 11250000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 9357, -26371)]
1 453.017 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830252, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929), (9686, -26022, 1674830295, 0, 9, 82500000000000000000, 11250000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 9357, -26371)]
1 458.099 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830252, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929), (9680, -26160, 1674830295, 0, 10, 93750000000000000000, 11250000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 9357, -26371)]
1 463.151 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830252, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929), (9742, -25989, 1674830295, 0, 12, 116250000000000000000, 11250000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 9357, -26371)]
1 468.16 [0.3019989530025341, -0.4101108368971562] [(27933, -41326, 1674830252, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 28418, -41929), (9742, -25989, 1674830295, 0, 12, 116250000000000000000, 11250000000000000000, 0, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, 9357, -26371)]
