ID TIME pos
6 0.098 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
6 5.109 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 10.116 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 15.12 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 20.127 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 25.132 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 30.14 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 35.147 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 40.152 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 45.161 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 50.165 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 55.171 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 60.181 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 65.184 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
6 70.193 [0.017585000000000073, 0.6699575] [-0.0014482807622385608, 0.3194076610939437]
6 75.196 [0.01212000000000002, 0.6811474999999999] [-0.0014482807622385608, 0.3194076610939437]
6 80.205 [0.0077642857142857635, 0.7066371428571429] [-0.0014482807622385608, 0.3194076610939437]
6 85.213 [0.008764444444444526, 0.718451111111111] [-0.0014482807622385608, 0.3194076610939437]
6 90.221 [0.0094608333333334, 0.7227041666666668] [-0.0014482807622385608, 0.3194076610939437]
6 95.231 [0.008805833333333365, 0.7254375] [-0.0014482807622385608, 0.3194076610939437]
6 100.333 [0.008538333333333389, 0.7263700000000002] [-0.0014482807622385608, 0.3194076610939437]
6 105.341 [0.009123333333333372, 0.7244091666666668] [-0.0014482807622385608, 0.3194076610939437]
6 110.345 [0.009426666666666694, 0.7231333333333332] [-0.0014482807622385608, 0.3194076610939437]
6 115.347 [0.00955916666666671, 0.7225183333333334] [-0.0014482807622385608, 0.3194076610939437]
6 120.354 [0.010189166666666694, 0.7196683333333335] [-0.0014482807622385608, 0.3194076610939437]
6 125.36 [0.010641666666666697, 0.7179233333333332] [-0.0014482807622385608, 0.3194076610939437]
6 130.367 [0.010694166666666708, 0.7175983333333334] [-0.0014482807622385608, 0.3194076610939437]
6 135.373 [0.010810833333333362, 0.7169833333333333] [-0.0014482807622385608, 0.3194076610939437]
6 140.38 [0.010746666666666682, 0.7158466666666667] [-0.0014482807622385608, 0.3194076610939437]
6 145.386 [0.010880833333333376, 0.7144658333333332] [-0.0014482807622385608, 0.3194076610939437]
6 150.393 [0.012257692307692332, 0.7127184615384615] [-0.0014482807622385608, 0.3194076610939437]
6 155.4 [0.01231769230769235, 0.7125292307692308] [-0.0014482807622385608, 0.3194076610939437]
6 160.406 [0.012410000000000032, 0.7123646153846154] [-0.0014482807622385608, 0.3194076610939437]
6 165.412 [0.012413846153846176, 0.7123569230769231] [-0.0014482807622385608, 0.3194076610939437]
6 170.419 [0.012413846153846176, 0.7123569230769231] [-0.0014482807622385608, 0.3194076610939437]
6 175.426 [0.01249076923076928, 0.7122407692307693] [-0.0014482807622385608, 0.3194076610939437]
6 180.436 [0.013163846153846172, 0.7155361538461538] [-0.0014482807622385608, 0.3194076610939437]
6 185.443 [0.0132276923076923, 0.7148476923076923] [-0.0014482807622385608, 0.3194076610939437]
6 190.447 [0.013900000000000023, 0.7138676923076923] [-0.0014482807622385608, 0.3194076610939437]
6 195.451 [0.014616923076923118, 0.7083823076923076] [-0.0014482807622385608, 0.3194076610939437]
6 200.458 [0.014718461538461595, 0.7079976923076923] [-0.0014482807622385608, 0.3194076610939437]
6 205.466 [0.014772307692307725, 0.7076769230769232] [-0.0014482807622385608, 0.3194076610939437]
6 210.473 [0.014793846153846192, 0.7076084615384615] [-0.0014482807622385608, 0.3194076610939437]
6 215.481 [0.014985384615384643, 0.7068246153846155] [-0.0014482807622385608, 0.3194076610939437]
6 220.487 [0.014841538461538505, 0.7060415384615385] [-0.0014482807622385608, 0.3194076610939437]
6 225.492 [0.014693846153846186, 0.7056123076923075] [-0.0014482807622385608, 0.3194076610939437]
6 230.502 [0.014686153846153896, 0.7054799999999999] [-0.0014482807622385608, 0.3194076610939437]
6 235.507 [0.013750000000000049, 0.7003892307692308] [-0.0014482807622385608, 0.3194076610939437]
6 240.513 [0.014020769230769278, 0.699803076923077] [-0.0014482807622385608, 0.3194076610939437]
6 245.519 [0.014021538461538512, 0.6997969230769231] [-0.0014482807622385608, 0.3194076610939437]
6 250.526 [0.014018461538461553, 0.6997592307692309] [-0.0014482807622385608, 0.3194076610939437]
6 255.531 [0.014037692307692345, 0.6997184615384615] [-0.0014482807622385608, 0.3194076610939437]
6 260.542 [0.014037692307692345, 0.6997184615384615] [-0.0014482807622385608, 0.3194076610939437]
6 265.646 [0.013997692307692322, 0.6995553846153845] [-0.0014482807622385608, 0.3194076610939437]
6 270.651 [0.014020000000000024, 0.699496923076923] [-0.0014482807622385608, 0.3194076610939437]
6 275.657 [0.014025384615384624, 0.697516923076923] [-0.0014482807622385608, 0.3194076610939437]
6 280.665 [0.014373846153846173, 0.6968484615384617] [-0.0014482807622385608, 0.3194076610939437]
6 285.673 [0.014915384615384664, 0.6949630769230768] [-0.0014482807622385608, 0.3194076610939437]
6 290.678 [0.014915384615384664, 0.6949484615384615] [-0.0014482807622385608, 0.3194076610939437]
6 295.685 [0.014913076923076956, 0.6949476923076923] [-0.0014482807622385608, 0.3194076610939437]
6 300.687 [0.015152307692307687, 0.6947823076923076] [-0.0014482807622385608, 0.3194076610939437]
6 305.696 [0.015253846153846165, 0.6941684615384615] [-0.0014482807622385608, 0.3194076610939437]
6 310.703 [0.015709230769230826, 0.6963138461538463] [-0.0014482807622385608, 0.3194076610939437]
6 315.71 [0.015651538461538515, 0.6959630769230769] [-0.0014482807622385608, 0.3194076610939437]
6 320.718 [0.01924846153846155, 0.6866015384615385] [-0.0014482807622385608, 0.3194076610939437]
6 325.724 [0.019239230769230755, 0.6865284615384616] [-0.0014482807622385608, 0.3194076610939437]
6 330.731 [0.019236923076923047, 0.6864230769230768] [-0.0014482807622385608, 0.3194076610939437]
6 335.739 [0.019443076923076914, 0.6855307692307693] [-0.0014482807622385608, 0.3194076610939437]
6 340.742 [0.0231876923076923, 0.6691623076923078] [-0.0014482807622385608, 0.3194076610939437]
6 345.749 [0.023621538461538465, 0.6659038461538462] [-0.0014482807622385608, 0.3194076610939437]
6 350.756 [0.023632307692307696, 0.66588] [-0.0014482807622385608, 0.3194076610939437]
6 355.763 [0.023632307692307696, 0.66588] [-0.0014482807622385608, 0.3194076610939437]
6 360.77 [0.023632307692307696, 0.66588] [-0.0014482807622385608, 0.3194076610939437]
6 365.777 [0.023632307692307696, 0.66588] [-0.0014482807622385608, 0.3194076610939437]
6 370.783 [0.02485769230769228, 0.6628323076923077] [-0.0014482807622385608, 0.3194076610939437]
6 375.79 [0.02485769230769228, 0.6628323076923077] [-0.0014482807622385608, 0.3194076610939437]
6 380.798 [0.024867692307692275, 0.6625753846153847] [-0.0014482807622385608, 0.3194076610939437]
6 385.807 [0.025133076923076886, 0.6610176923076924] [-0.0014482807622385608, 0.3194076610939437]
6 390.81 [0.025178461538461525, 0.6608230769230771] [-0.0014482807622385608, 0.3194076610939437]
6 395.817 [0.025178461538461525, 0.6608230769230771] [-0.0014482807622385608, 0.3194076610939437]
