ID TIME pos
1 0.101 [0, 0] [-0.3627042145495745, -0.3886294839370129]
1 5.107 [0, 0] [-0.3627042145495745, -0.3886294839370129]
1 10.113 [-0.4881700000000001, -0.4808] [-0.3627042145495745, -0.3886294839370129]
1 15.118 [-0.4394923500830761, -0.42723211507070136] [-0.3627042145495745, -0.3886294839370129]
1 20.125 [-0.4361423500830761, -0.42160211507070133] [-0.3627042145495745, -0.3886294839370129]
1 25.132 [-0.42873188006646085, -0.41581969205656105] [-0.3627042145495745, -0.3886294839370129]
1 30.139 [-0.43386823338871744, -0.4227364100471342] [-0.3627042145495745, -0.3886294839370129]
1 35.146 [-0.42651991433318637, -0.4289469228975436] [-0.3627042145495745, -0.3886294839370129]
1 40.152 [-0.42779367504153804, -0.4307948075353507] [-0.3627042145495745, -0.3886294839370129]
1 45.159 [-0.42779367504153804, -0.4307948075353507] [-0.3627042145495745, -0.3886294839370129]
1 50.166 [-0.42779367504153804, -0.4307948075353507] [-0.3627042145495745, -0.3886294839370129]
1 55.172 [-0.42779367504153804, -0.4307948075353507] [-0.3627042145495745, -0.3886294839370129]
1 60.178 [-0.42779367504153804, -0.4307948075353507] [-0.3627042145495745, -0.3886294839370129]
1 65.184 [-0.42779367504153804, -0.4307948075353507] [-0.3627042145495745, -0.3886294839370129]
1 70.192 [-0.42779367504153804, -0.4307948075353507] [-0.3627042145495745, -0.3886294839370129]
1 75.197 [-0.429773675041538, -0.4361973075353507] [-0.3627042145495745, -0.3886294839370129]
1 80.204 [-0.429773675041538, -0.4361973075353507] [-0.3627042145495745, -0.3886294839370129]
1 85.211 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 90.217 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 95.224 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 100.23 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 105.235 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 110.24 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 115.246 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 120.253 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 125.259 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 130.266 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
1 135.272 [-0.429808675041538, -0.43616855753535066] [-0.3627042145495745, -0.3886294839370129]
