ID TIME pos
3 0.1 [0, 0] [-0.3627042145495745, -0.3886294839370129]
3 5.106 [0, 0] [-0.3627042145495745, -0.3886294839370129]
3 10.113 [0, 0] [-0.3627042145495745, -0.3886294839370129]
3 15.12 [0, 0] [-0.3627042145495745, -0.3886294839370129]
3 20.127 [0, 0] [-0.3627042145495745, -0.3886294839370129]
3 25.134 [0, 0] [-0.3627042145495745, -0.3886294839370129]
3 30.141 [-0.5525100000000001, -0.19987] [-0.3627042145495745, -0.3886294839370129]
3 35.147 [-0.52933, -0.2163466666666667] [-0.3627042145495745, -0.3886294839370129]
3 40.153 [-0.4852340332144054, -0.33011774924889015] [-0.3627042145495745, -0.3886294839370129]
3 45.158 [-0.4808940332144055, -0.3372627492488901] [-0.3627042145495745, -0.3886294839370129]
3 50.164 [-0.4810640332144055, -0.33867524924889014] [-0.3627042145495745, -0.3886294839370129]
3 55.171 [-0.4807740332144055, -0.33887774924889014] [-0.3627042145495745, -0.3886294839370129]
3 60.176 [-0.4801165332144054, -0.34001524924889015] [-0.3627042145495745, -0.3886294839370129]
3 65.183 [-0.48006153321440537, -0.34006774924889005] [-0.3627042145495745, -0.3886294839370129]
3 70.189 [-0.48006153321440537, -0.34006774924889005] [-0.3627042145495745, -0.3886294839370129]
3 75.195 [-0.48006153321440537, -0.34006774924889005] [-0.3627042145495745, -0.3886294839370129]
3 80.202 [-0.48006153321440537, -0.34006774924889005] [-0.3627042145495745, -0.3886294839370129]
3 85.208 [-0.48006153321440537, -0.34006774924889005] [-0.3627042145495745, -0.3886294839370129]
3 90.215 [-0.48006153321440537, -0.34006774924889005] [-0.3627042145495745, -0.3886294839370129]
3 95.221 [-0.48006153321440537, -0.34006774924889005] [-0.3627042145495745, -0.3886294839370129]
3 100.228 [-0.48006153321440537, -0.34006774924889005] [-0.3627042145495745, -0.3886294839370129]
3 105.235 [-0.48006153321440537, -0.34006774924889005] [-0.3627042145495745, -0.3886294839370129]
3 110.239 [-0.47901122657152434, -0.3364461993991121] [-0.3627042145495745, -0.3886294839370129]
3 115.244 [-0.47911922657152434, -0.33681819939911206] [-0.3627042145495745, -0.3886294839370129]
3 120.251 [-0.47528268880960356, -0.33470849949926] [-0.3627042145495745, -0.3886294839370129]
3 125.256 [-0.47528268880960356, -0.33470849949926] [-0.3627042145495745, -0.3886294839370129]
3 130.265 [-0.47528268880960356, -0.33470849949926] [-0.3627042145495745, -0.3886294839370129]
3 135.271 [-0.47244087612251734, -0.3334829995707943] [-0.3627042145495745, -0.3886294839370129]
3 140.276 [-0.47234701660720274, -0.333516374624445] [-0.3627042145495745, -0.3886294839370129]
3 145.283 [-0.47235826660720265, -0.33350637462444505] [-0.3627042145495745, -0.3886294839370129]
3 150.29 [-0.47235826660720265, -0.33350637462444505] [-0.3627042145495745, -0.3886294839370129]
3 155.295 [-0.47235826660720265, -0.33350637462444505] [-0.3627042145495745, -0.3886294839370129]
3 160.303 [-0.47235826660720265, -0.33350637462444505] [-0.3627042145495745, -0.3886294839370129]
3 165.31 [-0.47235826660720265, -0.33350637462444505] [-0.3627042145495745, -0.3886294839370129]
3 170.316 [-0.47235826660720265, -0.33350637462444505] [-0.3627042145495745, -0.3886294839370129]
3 175.323 [-0.472485125873069, -0.33224344411061785] [-0.3627042145495745, -0.3886294839370129]
3 180.329 [-0.472435125873069, -0.33225566633284] [-0.3627042145495745, -0.3886294839370129]
3 185.333 [-0.47259068142862465, -0.33215011077728446] [-0.3627042145495745, -0.3886294839370129]
3 190.343 [-0.4700562369841802, -0.33433344411061783] [-0.3627042145495745, -0.3886294839370129]
3 195.35 [-0.46570361328576215, -0.33869809969955605] [-0.3627042145495745, -0.3886294839370129]
3 200.357 [-0.46846692116887473, -0.33793463609050545] [-0.3627042145495745, -0.3886294839370129]
3 205.363 [-0.46839237571432923, -0.33803645427232365] [-0.3627042145495745, -0.3886294839370129]
3 210.371 [-0.46838510298705655, -0.3380428179086873] [-0.3627042145495745, -0.3886294839370129]
3 215.377 [-0.46610134440480183, -0.3371259164162967] [-0.3627042145495745, -0.3886294839370129]
3 220.383 [-0.46606217773813513, -0.33715674974963] [-0.3627042145495745, -0.3886294839370129]
3 225.391 [-0.46477585637366325, -0.3378316151535046] [-0.3627042145495745, -0.3886294839370129]
3 230.398 [-0.4647966256044324, -0.33781238438427386] [-0.3627042145495745, -0.3886294839370129]
3 235.403 [-0.4639730755238415, -0.33640206646637066] [-0.3627042145495745, -0.3886294839370129]
3 240.409 [-0.46389774219050806, -0.3365040664663707] [-0.3627042145495745, -0.3886294839370129]
3 245.415 [-0.463855742190508, -0.3365307331330374] [-0.3627042145495745, -0.3886294839370129]
3 250.422 [-0.463855742190508, -0.3365307331330374] [-0.3627042145495745, -0.3886294839370129]
3 255.428 [-0.46385040885717477, -0.3365287331330374] [-0.3627042145495745, -0.3886294839370129]
3 260.435 [-0.46385040885717477, -0.3365280664663707] [-0.3627042145495745, -0.3886294839370129]
3 265.443 [-0.46385040885717477, -0.3365280664663707] [-0.3627042145495745, -0.3886294839370129]
3 270.449 [-0.46380574219050813, -0.3365867331330374] [-0.3627042145495745, -0.3886294839370129]
3 275.454 [-0.4637504088571748, -0.3367393997997041] [-0.3627042145495745, -0.3886294839370129]
3 280.462 [-0.4637170755238414, -0.33677539979970406] [-0.3627042145495745, -0.3886294839370129]
3 285.468 [-0.4637124088571748, -0.3367827331330374] [-0.3627042145495745, -0.3886294839370129]
3 290.475 [-0.46005574219050804, -0.34238339979970406] [-0.3627042145495745, -0.3886294839370129]
3 295.481 [-0.4600344088571748, -0.3424007331330374] [-0.3627042145495745, -0.3886294839370129]
3 300.488 [-0.4598437421905081, -0.3426607331330374] [-0.3627042145495745, -0.3886294839370129]
3 305.495 [-0.45682640885717485, -0.3456727331330374] [-0.3627042145495745, -0.3886294839370129]
3 310.501 [-0.45682507552384144, -0.34567339979970413] [-0.3627042145495745, -0.3886294839370129]
3 315.507 [-0.4568244088571748, -0.34567339979970413] [-0.3627042145495745, -0.3886294839370129]
3 320.514 [-0.4568244088571748, -0.34567339979970413] [-0.3627042145495745, -0.3886294839370129]
3 325.52 [-0.4568244088571748, -0.34567339979970413] [-0.3627042145495745, -0.3886294839370129]
3 330.527 [-0.4567764088571748, -0.34576606646637076] [-0.3627042145495745, -0.3886294839370129]
3 335.533 [-0.4567304088571748, -0.3458020664663708] [-0.3627042145495745, -0.3886294839370129]
3 340.54 [-0.45648840885717473, -0.3461160664663707] [-0.3627042145495745, -0.3886294839370129]
3 345.548 [-0.4564690755238414, -0.3461553997997041] [-0.3627042145495745, -0.3886294839370129]
3 350.554 [-0.4563897421905081, -0.3462867331330374] [-0.3627042145495745, -0.3886294839370129]
3 355.559 [-0.45611374219050815, -0.34660873313303747] [-0.3627042145495745, -0.3886294839370129]
3 360.566 [-0.4559544088571748, -0.34697873313303745] [-0.3627042145495745, -0.3886294839370129]
3 365.572 [-0.4559197421905081, -0.3470253997997041] [-0.3627042145495745, -0.3886294839370129]
3 370.579 [-0.4559197421905081, -0.3470253997997041] [-0.3627042145495745, -0.3886294839370129]
3 375.586 [-0.4559197421905081, -0.3470253997997041] [-0.3627042145495745, -0.3886294839370129]
3 380.591 [-0.4559197421905081, -0.3470253997997041] [-0.3627042145495745, -0.3886294839370129]
