ID TIME pos
12 1.213 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
12 6.319 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 11.325 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 16.333 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 21.341 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 26.349 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 31.555 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 36.664 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 41.671 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 46.679 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 51.787 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 56.794 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 61.902 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 66.909 [0, 0] [0.3035219954808272, 0.42646759440383813] [[0.3037000000000001, 0.4453499999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3658999999999999, 0.43394999999999984], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 71.913 [0.5281949653136067, 0.44322832107718213] [0.3035219954808272, 0.42646759440383813] [[0.258, 0.0425399999999998], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.25793, 0.04222999999999999], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 77.022 [0.5281949653136067, 0.44322832107718213] [0.3035219954808272, 0.42646759440383813] [[0.25786, 0.041939999999999866], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.25787000000000004, 0.041999999999999815], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 82.031 [0.5281949653136067, 0.44322832107718213] [0.3035219954808272, 0.42646759440383813] [[0.25786, 0.041939999999999866], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.25787000000000004, 0.041999999999999815], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 87.04 [0.21581652681426688, -0.05392560219230053] [0.3035219954808272, 0.42646759440383813] [[0.21426999999999996, -0.027430000000000065], [0, 0], [0, 0], [0, 0], [0.4286500000000002, 0.44821], [0, 0], [0, 0], [0.25787000000000004, 0.041999999999999815], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 92.348 [0.20564730793811914, -0.07010991841591983] [0.3035219954808272, 0.42646759440383813] [[0.21426999999999996, -0.027430000000000065], [0, 0], [0, 0], [0, 0], [0.4286500000000002, 0.44821], [0, 0], [0, 0], [0.25787000000000004, 0.041999999999999815], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 97.355 [0.20564600016820198, -0.07011199973230661] [0.3035219954808272, 0.42646759440383813] [[0.21426999999999996, -0.027430000000000065], [0, 0], [0, 0], [0, 0], [0.4286500000000002, 0.44821], [0, 0], [0, 0], [0.25787000000000004, 0.041999999999999815], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 102.363 [0.20564600000002167, -0.07011199999996562] [0.3035219954808272, 0.42646759440383813] [[0.21426999999999996, -0.027430000000000065], [0, 0], [0, 0], [0, 0], [0.4286500000000002, 0.44821], [0, 0], [0, 0], [0.25787000000000004, 0.041999999999999815], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
12 107.371 [0.20564600000000002, -0.07011200000000004] [0.3035219954808272, 0.42646759440383813] [[0.21426999999999996, -0.027430000000000065], [0, 0], [0, 0], [0, 0], [0.4286500000000002, 0.44821], [0, 0], [0, 0], [0.25787000000000004, 0.041999999999999815], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.30641000000000007, -0.43955999999999995], [0.43385000000000007, -0.37378]]
