ID TIME POS
11 0.341 0.567602i + 0.614063j
11 10.494 -0.593973i + 0.0981566j
11 20.522 -0.600854i + -0.570112j
11 30.613 -0.111922i + -0.646128j
11 40.725 -0.240755i + -0.202487j
11 50.814 -1.11016i + -0.411125j
11 60.814 -0.686289i + -0.396866j
11 70.926 -0.407573i + -0.292333j
11 81.026 0.473334i + -0.167609j
11 91.108 -0.167135i + -0.943392j
11 101.116 0.0286443i + -0.755877j
11 111.216 -0.345163i + -0.277238j
11 121.317 -0.198959i + -0.00104244j
11 131.414 -0.0200855i + -0.229734j
11 141.524 -0.34381i + 0.0520532j
11 151.615 -0.311454i + -0.564255j
11 161.619 -0.0280325i + -0.208582j
11 171.714 -0.231369i + -0.476676j
