ID TIME pos
5 1.207 [-0.20537371123537204, -0.4518595142046674] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 106.37 [-0.034643922001677575, -0.14756474851906487] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [0, 0], [0.027820000000000178, -0.17576999999999998], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 111.378 [-0.03410209926980473, -0.14759999032259766] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [0, 0], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 116.386 [-0.034102000012766163, -0.14759999999875553] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [0, 0], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 121.393 [-0.03410200000212769, -0.14759999999979262] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [0, 0], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 126.401 [-0.02722466666690305, -0.18945777777775474] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 131.409 [0.0017203923182431502, -0.21155369455875628] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 136.417 [0.0018395077873178262, -0.21164462425744354] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 141.425 [0.0018399979744333596, -0.2116449984537344] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 146.433 [0.001839999991664288, -0.21164499999363684] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 151.441 [0.0018399999999656495, -0.21164499999997388] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 156.448 [0.0018399999999998116, -0.21164499999999997] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 161.456 [0.0018399999999999521, -0.21164500000000008] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 166.464 [0.0018399999999999528, -0.21164500000000008] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 171.471 [0.0018399999999999528, -0.21164500000000008] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.025330000000000075, -0.24723000000000006], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 176.478 [0.013103333333333356, -0.204105] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.004389999999999894, -0.2204299999999999], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 181.486 [0.008486227709190641, -0.1874413786008231] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.08173999999999992, -0.21331999999999995], [-0.012210000000000054, -0.19823999999999997], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 186.493 [0.008335786945305292, -0.18693765999424214] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.06529000000000007, -0.2251700000000001], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0, 0]]
5 191.501 [-0.010818983008775516, -0.2038672702430456] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04998999999999998, -0.23858000000000001], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 196.508 [-0.011093065413094499, -0.2041630442092218] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.07451999999999992, -0.23002999999999996], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 201.516 [-0.004964153384192497, -0.1974155791447356] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.031320000000000014, -0.2182599999999999], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 206.524 [-0.004827093899789267, -0.1973534136515086] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.03115000000000001, -0.2181900000000001], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 211.532 [-0.004826667083886529, -0.19735333341176914] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.03115000000000001, -0.2181900000000001], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 216.54 [-0.004826666667074124, -0.19735333333341] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.03115000000000001, -0.2181900000000001], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 221.547 [-0.004826666666667081, -0.1973533333333335] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.03115000000000001, -0.2181900000000001], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 226.555 [-0.004826666666666683, -0.19735333333333344] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.03115000000000001, -0.2181900000000001], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 231.562 [0.0025221126302083364, -0.1906543489583334] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.008869999999999933, -0.19795000000000007], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 236.57 [0.0027098165162404283, -0.19058673276265464] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.008539999999999992, -0.1978899999999999], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 241.578 [0.002709999820816631, -0.19058666673121355] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.008539999999999992, -0.1978899999999999], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 246.585 [0.0018886399999103875, -0.1915030933333656] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [-0.0005900000000000905, -0.19426999999999994], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.008539999999999992, -0.1978899999999999], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 251.595 [0.001880005964799964, -0.1915124937898667] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [-0.0006099999999999994, -0.19429000000000007], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.008539999999999992, -0.1978899999999999], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 256.7 [-0.00070006666507605, -0.193583149998344] [-0.3152513761451852, -0.4258831609575413] [[-0.010399999999999965, -0.20124999999999993], [0, 0], [-0.003249999999999975, -0.19646000000000008], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.008539999999999992, -0.1978899999999999], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 261.707 [-0.0006203317986966608, -0.19339868996270557] [-0.3152513761451852, -0.4258831609575413] [[-0.008960000000000079, -0.19977], [0, 0], [-0.0022699999999999942, -0.19545999999999997], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.008539999999999992, -0.1978899999999999], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 266.715 [0.0006438888462192794, -0.1924316111998409] [-0.3152513761451852, -0.4258831609575413] [[-0.0023200000000000998, -0.19469000000000003], [0, 0], [-0.0022699999999999942, -0.19545999999999997], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.008539999999999992, -0.1978899999999999], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 271.722 [0.0007659598622487421, -0.19233602644176953] [-0.3152513761451852, -0.4258831609575413] [[-0.0020299999999999763, -0.19446000000000008], [0, 0], [-0.0022699999999999942, -0.19545999999999997], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [-0.008539999999999992, -0.1978899999999999], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 276.73 [0.002561277772616035, -0.19145822222562267] [-0.3152513761451852, -0.4258831609575413] [[-0.0017799999999998928, -0.1943299999999999], [0, 0], [-0.0022699999999999942, -0.19545999999999997], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [0.00046999999999997044, -0.19351000000000007], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 281.738 [0.0024621066458041, -0.19165196221993644] [-0.3152513761451852, -0.4258831609575413] [[-0.0025900000000000922, -0.19537000000000004], [0, 0], [-0.0022699999999999942, -0.19545999999999997], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [0.000500000000000167, -0.19355999999999995], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 286.746 [0.002847839777089183, -0.1912971105918493] [-0.3152513761451852, -0.4258831609575413] [[-0.0025900000000000922, -0.19537000000000004], [0, 0], [-0.0001500000000000945, -0.1936199999999999], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [0.00039999999999995595, -0.1935500000000001], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 291.753 [0.002883983775691474, -0.1912700047724527] [-0.3152513761451852, -0.4258831609575413] [[-0.0025900000000000922, -0.19537000000000004], [0, 0], [-0.00011999999999989797, -0.1936], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [0.00045999999999990493, -0.19351000000000007], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 296.761 [0.002883999997913516, -0.19127000000061378] [-0.3152513761451852, -0.4258831609575413] [[-0.0025900000000000922, -0.19537000000000004], [0, 0], [-0.00011999999999989797, -0.1936], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [0.00045999999999990493, -0.19351000000000007], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 301.768 [0.0028839999999997075, -0.19127000000000013] [-0.3152513761451852, -0.4258831609575413] [[-0.0025900000000000922, -0.19537000000000004], [0, 0], [-0.00011999999999989797, -0.1936], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [0.00045999999999990493, -0.19351000000000007], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
5 306.776 [0.0028839999999999756, -0.19127000000000005] [-0.3152513761451852, -0.4258831609575413] [[-0.0025900000000000922, -0.19537000000000004], [0, 0], [-0.00011999999999989797, -0.1936], [0.08511999999999986, -0.37321000000000004], [0, 0], [-0.04994999999999994, -0.23862000000000005], [-0.012340000000000018, -0.19781000000000004], [0, 0], [0.00045999999999990493, -0.19351000000000007], [0.02900999999999998, -0.1760600000000001], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [-0.4453499999999999, 0.30728], [0.3437000000000001, -0.4251799999999999]]
