ID TIME pos
5 5.108 [0.42030421360966513, 0.3448332120036393] []
5 10.152 [0.42030421360966513, 0.3448332120036393] [(-29350, 42530, 1676577840, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530)]
5 23.674 [0.42030421360966513, 0.3448332120036393] [(-29350, 42530, 1676577840, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530)]
5 64.346 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530)]
5 69.367 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530)]
5 74.385 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530)]
5 79.452 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530)]
5 84.511 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530)]
5 89.611 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-38311, 41031, 1676577918, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031)]
5 127.519 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35929, 41535, 1676577918, 0, 7, 72777777777777775000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42244, 34017, 1676577924, 0, 1, 10555555555555555000, 10555555555555555000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42244, 34017)]
5 158.211 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (39354, 44369, 1676577924, 0, 2, 20555555555555555000, 20555555555555555000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 39354, 44369)]
5 173.777 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (40883, 39184, 1676577924, 0, 3, 31666666666666665000, 31666666666666665000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 40883, 39184), (-29478, 43209, 1676577992, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209)]
5 219.398 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42582, 38286, 1676578030, 1, 9, 98333333333333325000, 87222222222222215000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42827, 37549), (-31678, 41784, 1676577992, 0, 2, 20555555555555555000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209)]
5 239.202 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42582, 38286, 1676578067, 1, 9, 98333333333333325000, 87222222222222215000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42827, 37549), (-30062, 42607, 1676577992, 0, 4, 43055555555555555000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209), (47491, 36108, 1676578065, 0, 2, 21111111111111110000, 21111111111111110000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 47491, 36108)]
5 274.795 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42582, 38286, 1676578099, 1, 9, 98333333333333325000, 87222222222222215000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42827, 37549), (-30573, 42262, 1676577992, 2, 9, 101527777777777775000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209), (44318, 33688, 1676578065, 0, 3, 32916666666666665000, 32916666666666665000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 44318, 33688)]
5 297.751 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42582, 38286, 1676578127, 1, 9, 98333333333333325000, 87222222222222215000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42827, 37549), (-30573, 42262, 1676577992, 2, 9, 101527777777777775000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209), (42685, 33356, 1676578065, 0, 4, 44236111111111110000, 44236111111111110000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42685, 33356)]
5 343.402 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42582, 38286, 1676578173, 1, 9, 98333333333333325000, 87222222222222215000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42827, 37549), (-30573, 42262, 1676577992, 2, 9, 101527777777777775000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209), (43227, 34063, 1676578173, 1, 9, 105833333333333330000, 105833333333333330000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 43227, 34063), (40443, 31182, 1676578173, 0, 1, 11180555555555555000, 11180555555555555000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 40443, 31182)]
5 391.571 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42582, 38286, 1676578221, 1, 9, 98333333333333325000, 87222222222222215000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42827, 37549), (-30573, 42262, 1676577992, 2, 9, 101527777777777775000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209), (43227, 34063, 1676578221, 1, 9, 105833333333333330000, 105833333333333330000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 43227, 34063), (42227, 26436, 1676578173, 0, 7, 74583333333333331000, 62152777777777776000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42339, 25307), (-33894, 42120, 1676578189, 0, 2, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -33894, 42120), (58122, 49360, 1676578221, 0, 1, 10555555555555555000, 10555555555555555000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 58122, 49360)]
5 478.236 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42582, 38286, 1676578308, 1, 9, 98333333333333325000, 87222222222222215000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42827, 37549), (-30573, 42262, 1676577992, 2, 9, 101527777777777775000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209), (43227, 34063, 1676578308, 1, 9, 105833333333333330000, 105833333333333330000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 43227, 34063), (42134, 29662, 1676578308, 1, 9, 99444444444444441000, 87013888888888886000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42200, 29317), (-35994, 42493, 1676578189, 0, 9, 87287326388888891000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -33894, 42120), (58122, 49360, 1676578221, 3, 1, 10555555555555555000, 10555555555555555000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 58122, 49360), (36673, 29357, 1676578235, 0, 6, 71818576388888887000, 59388020833333332000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 36056, 28964)]
5 495.673 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42582, 38286, 1676578324, 1, 9, 98333333333333325000, 87222222222222215000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42827, 37549), (-30573, 42262, 1676577992, 2, 9, 101527777777777775000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209), (43227, 34063, 1676578324, 1, 9, 105833333333333330000, 105833333333333330000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 43227, 34063), (42134, 29662, 1676578324, 1, 9, 99444444444444441000, 87013888888888886000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42200, 29317), (-36013, 42431, 1676578189, 2, 10, 100494791666666668000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -33894, 42120), (58122, 49360, 1676578221, 3, 1, 10555555555555555000, 10555555555555555000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 58122, 49360), (37037, 29870, 1676578235, 0, 7, 74984809027777776000, 62554253472222221000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 36524, 29599)]
5 546.466 [0.42030421360966513, 0.3448332120036393] [(-29692, 42400, 1676577840, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -29350, 42530), (-35957, 41552, 1676577918, 2, 10, 103888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38311, 41031), (42582, 38286, 1676578376, 1, 9, 98333333333333325000, 87222222222222215000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 42827, 37549), (-30573, 42262, 1676577992, 2, 9, 101527777777777775000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -29478, 43209), (43227, 34063, 1676578376, 1, 9, 105833333333333330000, 105833333333333330000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 43227, 34063), (42134, 29662, 1676578376, 1, 9, 99444444444444441000, 87013888888888886000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 42200, 29317), (-36013, 42431, 1676578189, 2, 10, 100494791666666668000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -33894, 42120), (58122, 49360, 1676578221, 3, 1, 10555555555555555000, 10555555555555555000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 58122, 49360), (38331, 29628, 1676578376, 1, 10, 100698784722222219000, 88268229166666664000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 38150, 29402)]
