ID TIME TPS RAM CPU
0 0.015 67 4.8 32.6
0 0.108 11 4.8 32.6
0 0.208 10 4.8 32.6
0 0.308 10 4.8 32.6
0 0.408 10 4.8 32.6
0 0.528 8 4.8 32.6
0 0.609 12 4.8 32.6
0 0.708 10 4.8 32.6
0 0.809 10 4.8 32.6
0 0.904 10 4.8 32.6
0 1.005 10 4.8 32.6
0 1.112 9 4.8 32.6
0 1.209 10 4.8 32.6
0 1.306 10 4.8 32.6
0 1.406 10 4.8 32.6
0 1.514 9 4.8 32.6
0 1.632 8 4.8 32.6
0 1.715 12 4.8 32.6
0 1.816 10 4.8 32.6
0 1.909 11 4.8 32.6
0 2.009 10 4.8 32.6
0 2.108 10 4.8 32.6
0 2.233 8 4.8 32.6
0 2.315 12 4.8 32.6
0 2.416 10 4.8 32.6
0 2.508 11 4.8 32.6
0 2.615 9 4.8 32.6
0 2.721 9 4.8 32.6
0 2.827 9 4.8 32.6
0 2.918 11 4.8 32.6
0 3.017 10 4.8 32.6
0 3.118 10 4.8 32.6
0 3.223 10 4.8 32.6
0 3.329 9 4.8 32.6
0 3.417 11 4.8 32.6
0 3.509 11 4.8 32.6
0 3.62 9 4.8 32.6
0 3.724 10 4.8 32.6
0 3.814 11 4.8 32.6
0 3.929 9 4.8 32.6
0 4.01 12 4.8 32.6
0 4.121 9 4.8 32.6
0 4.225 10 4.8 32.6
0 4.32 11 4.8 32.6
0 4.429 9 4.8 32.6
0 4.51 12 4.8 32.6
0 4.621 9 4.8 32.6
0 4.721 10 4.8 32.6
0 4.823 10 4.8 32.6
0 4.93 9 4.8 32.6
0 5.243 3 4.8 32.6
0 5.247 230 4.8 32.6
0 5.359 9 4.8 32.6
0 5.465 9 4.8 32.6
0 5.557 11 4.8 32.6
0 5.657 10 4.8 32.6
0 5.761 10 4.8 32.6
0 5.855 11 4.8 32.6
0 5.972 9 4.8 32.6
0 6.056 12 4.8 32.6
0 6.158 10 4.8 32.6
0 6.261 10 4.8 32.6
0 6.356 10 4.8 32.6
0 6.472 9 4.8 32.6
0 6.56 11 4.8 32.6
0 6.661 10 4.8 32.6
0 6.765 10 4.8 32.6
0 6.862 10 4.8 32.6
0 6.961 10 4.8 32.6
0 7.072 9 4.8 32.6
0 7.159 11 4.8 32.6
0 7.261 10 4.8 32.6
0 7.361 10 4.8 32.6
0 7.46 10 4.8 32.6
0 7.559 10 4.8 32.6
0 7.671 9 4.8 32.6
0 7.761 11 4.8 32.6
0 7.861 10 4.8 32.6
0 7.951 11 4.8 32.6
0 8.061 9 4.8 32.6
0 8.151 11 4.8 32.6
0 8.272 8 4.8 32.6
0 8.362 11 4.8 32.6
0 8.46 10 4.8 32.6
0 8.563 10 4.8 32.6
0 8.661 10 4.8 32.6
0 8.763 10 4.8 32.6
0 8.871 9 4.8 32.6
0 8.96 11 4.8 32.6
0 9.062 10 4.8 32.6
0 9.161 10 4.8 32.6
0 9.266 10 4.8 32.6
0 9.363 10 4.8 32.6
0 9.466 10 4.8 32.6
0 9.564 10 4.8 32.6
0 9.662 10 4.8 32.6
0 9.803 7 4.8 32.6
0 9.867 16 4.8 32.6
0 9.97 10 4.8 32.6
0 10.249 4 3.3 31.4
0 10.253 250 3.3 31.4
0 10.368 9 3.3 31.4
0 10.471 10 3.3 31.4
0 10.565 11 3.3 31.4
0 10.665 10 3.3 31.4
0 10.765 10 3.3 31.4
0 10.87 9 3.3 31.4
0 10.972 10 3.3 31.4
0 11.066 11 3.3 31.4
0 11.168 10 3.3 31.4
0 11.264 10 3.3 31.4
0 11.367 10 3.3 31.4
0 11.476 9 3.3 31.4
0 11.563 12 3.3 31.4
0 11.669 9 3.3 31.4
0 11.766 10 3.3 31.4
0 11.916 7 3.3 31.4
0 11.973 17 3.3 31.4
0 12.067 11 3.3 31.4
0 12.17 10 3.3 31.4
0 12.267 10 3.3 31.4
0 12.366 10 3.3 31.4
0 12.477 9 3.3 31.4
0 12.568 11 3.3 31.4
0 12.669 10 3.3 31.4
0 12.767 10 3.3 31.4
0 12.868 10 3.3 31.4
0 12.972 10 3.3 31.4
0 13.073 10 3.3 31.4
0 13.17 10 3.3 31.4
0 13.267 10 3.3 31.4
0 13.367 10 3.3 31.4
0 13.474 9 3.3 31.4
0 13.576 10 3.3 31.4
0 13.671 11 3.3 31.4
0 13.768 10 3.3 31.4
0 13.929 6 3.3 31.4
0 13.967 27 3.3 31.4
0 14.08 9 3.3 31.4
0 14.17 11 3.3 31.4
0 14.269 10 3.3 31.4
0 14.37 10 3.3 31.4
0 14.47 10 3.3 31.4
0 14.581 9 3.3 31.4
0 14.672 11 3.3 31.4
0 14.769 10 3.3 31.4
0 14.872 10 3.3 31.4
0 14.97 10 3.3 31.4
0 15.257 3 3.3 31.4
0 15.261 220 3.3 31.4
0 15.373 9 3.3 31.4
0 15.473 10 3.3 31.4
0 15.572 10 3.3 31.4
0 15.679 9 3.3 31.4
0 15.78 10 3.3 31.4
0 15.934 7 3.3 31.4
0 15.974 25 3.3 31.4
0 16.062 11 3.3 31.4
0 16.18 8 3.3 31.4
0 16.273 11 3.3 31.4
0 16.379 9 3.3 31.4
0 16.475 10 3.3 31.4
0 16.574 10 3.3 31.4
0 16.681 9 3.3 31.4
0 16.774 11 3.3 31.4
0 16.883 9 3.3 31.4
0 16.976 11 3.3 31.4
0 17.071 11 3.3 31.4
0 17.182 9 3.3 31.4
0 17.275 11 3.3 31.4
0 17.382 9 3.3 31.4
0 17.472 11 3.3 31.4
0 17.576 10 3.3 31.4
0 17.683 9 3.3 31.4
0 17.776 11 3.3 31.4
0 17.946 6 3.3 31.4
0 17.978 31 3.3 31.4
0 18.072 11 3.3 31.4
0 18.185 9 3.3 31.4
0 18.279 11 3.3 31.4
0 18.377 10 3.3 31.4
0 18.486 9 3.3 31.4
0 18.579 11 3.3 31.4
0 18.685 9 3.3 31.4
0 18.779 11 3.3 31.4
0 18.879 10 3.3 31.4
0 18.987 9 3.3 31.4
0 19.079 11 3.3 31.4
0 19.183 10 3.3 31.4
0 19.28 10 3.3 31.4
0 19.379 10 3.3 31.4
0 19.479 10 3.3 31.4
0 19.585 9 3.3 31.4
0 19.683 10 3.3 31.4
0 19.782 10 3.3 31.4
0 19.88 10 3.3 31.4
0 19.974 11 3.3 31.4
0 20.087 9 3.3 31.4
0 20.349 4 2.3 31.4
0 20.355 195 2.3 31.4
0 20.47 9 2.3 31.4
0 20.569 10 2.3 31.4
0 20.677 9 2.3 31.4
0 20.774 10 2.3 31.4
0 20.872 10 2.3 31.4
0 20.969 10 2.3 31.4
0 21.068 10 2.3 31.4
0 21.178 9 2.3 31.4
0 21.275 10 2.3 31.4
0 21.372 10 2.3 31.4
0 21.471 10 2.3 31.4
0 21.57 10 2.3 31.4
0 21.673 10 2.3 31.4
0 21.779 9 2.3 31.4
0 21.873 11 2.3 31.4
0 21.971 10 2.3 31.4
0 22.131 6 2.3 31.4
0 22.171 25 2.3 31.4
0 22.272 10 2.3 31.4
0 22.373 10 2.3 31.4
0 22.473 10 2.3 31.4
0 22.565 11 2.3 31.4
0 22.672 9 2.3 31.4
0 22.775 10 2.3 31.4
0 22.874 10 2.3 31.4
0 22.973 10 2.3 31.4
0 23.072 10 2.3 31.4
0 23.173 10 2.3 31.4
0 23.273 10 2.3 31.4
0 23.378 10 2.3 31.4
0 23.474 10 2.3 31.4
