ID TIME pos
8 0.097 [0, 0] [-0.3627042145495745, -0.3886294839370129]
8 5.109 [-0.3035103880891613, -0.36898192411961905] [-0.3627042145495745, -0.3886294839370129]
8 10.114 [-0.3035103880891613, -0.36898192411961905] [-0.3627042145495745, -0.3886294839370129]
8 15.12 [-0.33135519404458064, -0.37819596205980954] [-0.3627042145495745, -0.3886294839370129]
8 20.128 [-0.33140519404458063, -0.3767109620598095] [-0.3627042145495745, -0.3886294839370129]
8 25.134 [-0.3444451940445807, -0.39365596205980957] [-0.3627042145495745, -0.3886294839370129]
8 30.139 [-0.38765259702229027, -0.4329979810299048] [-0.3627042145495745, -0.3886294839370129]
8 35.146 [-0.3852875970222903, -0.42806298102990475] [-0.3627042145495745, -0.3886294839370129]
8 40.152 [-0.38490009702229033, -0.42747548102990474] [-0.3627042145495745, -0.3886294839370129]
8 45.162 [-0.3848120776178323, -0.4219863848239238] [-0.3627042145495745, -0.3886294839370129]
8 50.165 [-0.38969506468152687, -0.4303569873532698] [-0.3627042145495745, -0.3886294839370129]
8 55.171 [-0.38977506468152684, -0.4305636540199365] [-0.3627042145495745, -0.3886294839370129]
8 60.182 [-0.3898167313481935, -0.4305503206866031] [-0.3627042145495745, -0.3886294839370129]
8 65.277 [-0.38842673134819355, -0.43029698735326977] [-0.3627042145495745, -0.3886294839370129]
8 70.289 [-0.38776148401273736, -0.4290431320170884] [-0.3627042145495745, -0.3886294839370129]
8 75.295 [-0.38675379851114516, -0.43042524051495235] [-0.3627042145495745, -0.3886294839370129]
8 80.305 [-0.3836180388089161, -0.4343621924119619] [-0.3627042145495745, -0.3886294839370129]
8 85.405 [-0.38073903880891613, -0.43351319241196185] [-0.3627042145495745, -0.3886294839370129]
8 90.415 [-0.37860003880891613, -0.4305471924119618] [-0.3627042145495745, -0.3886294839370129]
8 95.422 [-0.3764620388089161, -0.42978319241196183] [-0.3627042145495745, -0.3886294839370129]
8 100.428 [-0.3765310388089161, -0.42990519241196185] [-0.3627042145495745, -0.3886294839370129]
8 105.438 [-0.37528103880891617, -0.4300351924119618] [-0.3627042145495745, -0.3886294839370129]
8 110.538 [-0.37514503880891614, -0.43002719241196186] [-0.3627042145495745, -0.3886294839370129]
8 115.545 [-0.37499912618992365, -0.43057017491996524] [-0.3627042145495745, -0.3886294839370129]
8 120.55 [-0.37573458073537824, -0.43267199310178345] [-0.3627042145495745, -0.3886294839370129]
8 125.557 [-0.37573003528083276, -0.4326129021926926] [-0.3627042145495745, -0.3886294839370129]
8 130.567 [-0.37573003528083276, -0.4326129021926926] [-0.3627042145495745, -0.3886294839370129]
8 135.569 [-0.37573003528083276, -0.4326129021926926] [-0.3627042145495745, -0.3886294839370129]
8 140.579 [-0.3752736716444691, -0.43256290219269256] [-0.3627042145495745, -0.3886294839370129]
8 145.585 [-0.37527003528083286, -0.43256290219269256] [-0.3627042145495745, -0.3886294839370129]
8 150.592 [-0.37527003528083286, -0.43256290219269256] [-0.3627042145495745, -0.3886294839370129]
8 155.596 [-0.37528548982628734, -0.43256108401087445] [-0.3627042145495745, -0.3886294839370129]
8 160.603 [-0.37528548982628734, -0.43256108401087445] [-0.3627042145495745, -0.3886294839370129]
8 165.609 [-0.37528548982628734, -0.43256108401087445] [-0.3627042145495745, -0.3886294839370129]
8 170.619 [-0.37528548982628734, -0.43256108401087445] [-0.3627042145495745, -0.3886294839370129]
8 175.623 [-0.37666772216070477, -0.4316709172399707] [-0.3627042145495745, -0.3886294839370129]
8 180.634 [-0.37666772216070465, -0.4315839941630476] [-0.3627042145495745, -0.3886294839370129]
8 185.638 [-0.3763692606222432, -0.4315463018553553] [-0.3627042145495745, -0.3886294839370129]
8 190.642 [-0.37636849139147394, -0.4315501480092015] [-0.3627042145495745, -0.3886294839370129]
8 195.648 [-0.37637695292993545, -0.43214322493227847] [-0.3627042145495745, -0.3886294839370129]
8 200.657 [-0.3761515683145509, -0.43208014800920147] [-0.3627042145495745, -0.3886294839370129]
8 205.665 [-0.3761515683145509, -0.43208014800920147] [-0.3627042145495745, -0.3886294839370129]
8 210.673 [-0.3763738760068585, -0.43242784031689374] [-0.3627042145495745, -0.3886294839370129]
8 215.681 [-0.3763731067760893, -0.43244091723997075] [-0.3627042145495745, -0.3886294839370129]
8 220.682 [-0.3763731067760893, -0.43244091723997075] [-0.3627042145495745, -0.3886294839370129]
8 225.688 [-0.3763731067760893, -0.43244091723997075] [-0.3627042145495745, -0.3886294839370129]
8 230.695 [-0.3763731067760893, -0.43244091723997075] [-0.3627042145495745, -0.3886294839370129]
8 235.709 [-0.3763354144683971, -0.43233168647074] [-0.3627042145495745, -0.3886294839370129]
8 240.709 [-0.37634772216070467, -0.43236707108612465] [-0.3627042145495745, -0.3886294839370129]
8 245.721 [-0.37634772216070467, -0.43236707108612465] [-0.3627042145495745, -0.3886294839370129]
8 250.727 [-0.37634772216070467, -0.43236707108612465] [-0.3627042145495745, -0.3886294839370129]
8 255.731 [-0.3763638760068586, -0.4326293787784322] [-0.3627042145495745, -0.3886294839370129]
8 260.735 [-0.3763738760068585, -0.4328239941630476] [-0.3627042145495745, -0.3886294839370129]
8 265.745 [-0.3764384913914739, -0.4327370710861246] [-0.3627042145495745, -0.3886294839370129]
8 270.752 [-0.37669233754532, -0.43349091723997074] [-0.3627042145495745, -0.3886294839370129]
8 275.755 [-0.37668926062224306, -0.4334878403168938] [-0.3627042145495745, -0.3886294839370129]
8 280.764 [-0.37668926062224306, -0.4334878403168938] [-0.3627042145495745, -0.3886294839370129]
8 285.774 [-0.37668926062224306, -0.4334878403168938] [-0.3627042145495745, -0.3886294839370129]
8 290.776 [-0.37668926062224306, -0.4334878403168938] [-0.3627042145495745, -0.3886294839370129]
8 295.781 [-0.37667926062224316, -0.4336932249322784] [-0.3627042145495745, -0.3886294839370129]
8 300.792 [-0.37658618369916624, -0.43352322493227846] [-0.3627042145495745, -0.3886294839370129]
8 305.901 [-0.37658618369916624, -0.43352322493227846] [-0.3627042145495745, -0.3886294839370129]
8 310.906 [-0.3765892606222432, -0.43353476339381686] [-0.3627042145495745, -0.3886294839370129]
8 315.912 [-0.37658772216070463, -0.4335370710861246] [-0.3627042145495745, -0.3886294839370129]
8 320.917 [-0.3765884913914739, -0.4335378403168938] [-0.3627042145495745, -0.3886294839370129]
8 325.927 [-0.37672772216070466, -0.4327539941630477] [-0.3627042145495745, -0.3886294839370129]
8 330.932 [-0.37672310677608933, -0.4333255326245862] [-0.3627042145495745, -0.3886294839370129]
8 335.941 [-0.37676618369916626, -0.43336630185535535] [-0.3627042145495745, -0.3886294839370129]
8 340.947 [-0.37676695292993545, -0.43336630185535535] [-0.3627042145495745, -0.3886294839370129]
8 345.953 [-0.37676695292993545, -0.43336630185535535] [-0.3627042145495745, -0.3886294839370129]
8 350.958 [-0.37676695292993545, -0.43336630185535535] [-0.3627042145495745, -0.3886294839370129]
8 355.965 [-0.37676695292993545, -0.43336630185535535] [-0.3627042145495745, -0.3886294839370129]
8 360.973 [-0.37676695292993545, -0.43336630185535535] [-0.3627042145495745, -0.3886294839370129]
8 365.98 [-0.37703464523762775, -0.43318784031689384] [-0.3627042145495745, -0.3886294839370129]
8 370.983 [-0.37703464523762775, -0.43318784031689384] [-0.3627042145495745, -0.3886294839370129]
8 375.991 [-0.37703464523762775, -0.4331909172399708] [-0.3627042145495745, -0.3886294839370129]
8 380.998 [-0.37703464523762775, -0.4331909172399708] [-0.3627042145495745, -0.3886294839370129]
8 386.003 [-0.37703464523762775, -0.4331909172399708] [-0.3627042145495745, -0.3886294839370129]
8 391.012 [-0.37704541446839696, -0.4332755326245862] [-0.3627042145495745, -0.3886294839370129]
8 396.015 [-0.37704541446839696, -0.4332755326245862] [-0.3627042145495745, -0.3886294839370129]
8 401.021 [-0.37704233754532, -0.4332793787784323] [-0.3627042145495745, -0.3886294839370129]
8 406.027 [-0.37704233754532, -0.4332793787784323] [-0.3627042145495745, -0.3886294839370129]
