ID TIME DIST RECRUIT_DIST SCOUT_DIST red green blue yellow TOTAL VALUE
0 0.351 0.0472500083813134 0.0472500083813134 0 0 0 0 0 0 0
0 0.713 0.14700003050483915 0.14700003050483915 0 0 0 0 0 0 0
0 0.764 0.2992500727633551 0.2992500727633551 0 0 0 0 0 0 0
0 0.885 0.5040000654908311 0.5040000654908311 0 0 0 0 0 0 0
0 0.966 0.7612500887915974 0.7612500887915974 0 0 0 0 0 0 0
0 1.062 1.0710000963461388 1.0710000963461388 0 0 0 0 0 0 0
0 1.165 1.4332500930180732 1.4332500930180732 0 0 0 0 0 0 0
0 1.266 1.8480000944832204 1.8480000944832204 0 0 0 0 0 0 0
0 1.362 2.315250101716082 2.315250101716082 0 0 0 0 0 0 0
0 1.469 2.8350000785154554 2.8350000785154554 0 0 0 0 0 0 0
0 1.562 3.407250084965424 3.407250084965424 0 0 0 0 0 0 0
0 1.821 4.03200010404648 4.03200010404648 0 0 0 0 0 0 0
0 2.007 4.7092501138238045 4.7092501138238045 0 0 0 0 0 0 0
0 2.026 5.422209545342014 5.422209545342014 0 0 0 0 0 0 0
0 2.135 6.168709251714604 6.168709251714604 0 0 0 0 0 0 0
0 2.242 6.9464616886446064 6.9464616886446064 0 0 0 0 0 0 0
0 2.344 7.738886851651941 7.738886851651941 0 0 0 0 0 0 0
0 2.449 8.54155054559859 8.54155054559859 0 0 0 0 0 0 0
0 2.571 9.35133104925987 9.35133104925987 0 0 0 0 0 0 0
0 2.659 10.170556455385276 10.170556455385276 0 0 0 0 0 0 0
0 2.766 11.001979301103802 11.001979301103802 0 0 0 0 0 0 0
0 3.006 11.85045343079412 11.85045343079412 0 0 0 0 0 0 0
0 3.02 12.715498450481247 12.715498450481247 0 0 0 0 0 0 0
0 3.089 13.605470968315249 13.605470968315249 0 0 0 0 0 0 0
0 3.172 14.521405415157295 14.521405415157295 0 0 0 0 0 0 0
0 3.273 15.459095310304129 15.459095310304129 0 0 0 0 0 0 0
0 3.373 16.418734995963742 16.418734995963742 0 0 0 0 0 0 0
0 3.467 17.400599898395754 17.400599898395754 0 0 0 0 0 0 0
0 3.564 18.407359366522954 18.407359366522954 0 0 0 0 0 0 0
0 3.686 19.44020308748769 19.44020308748769 0 0 0 0 0 0 0
0 3.772 20.49950098518334 20.49950098518334 0 0 0 0 0 0 0
0 3.89 21.587386424422277 21.587386424422277 0 0 0 0 0 0 0
0 4.136 22.70795089536509 22.70795089536509 0 0 0 0 0 0 0
0 4.149 23.857087546746385 23.857087546746385 0 0 0 0 0 0 0
0 4.163 25.039738193235234 25.039738193235234 0 0 0 0 0 0 0
0 4.288 26.25106911410981 26.25106911410981 0 0 0 0 0 0 0
0 4.374 27.487925027092675 27.487925027092675 0 0 0 0 0 0 0
0 4.472 28.75072020808511 28.75072020808511 0 0 0 0 0 0 0
0 4.573 30.044498301408463 30.044498301408463 0 0 0 0 0 0 0
0 4.672 31.3621551512743 31.3621551512743 0 0 0 0 0 0 0
0 4.771 32.7008806336428 32.7008806336428 0 0 0 0 0 0 0
0 4.906 34.06208826973978 34.06208826973978 0 0 0 0 0 0 0
0 4.969 35.4467046974473 35.4467046974473 0 0 0 0 0 0 0
0 5.183 36.85654952390604 36.85654952390604 0 0 0 0 0 0 0
0 5.196 38.29358708080065 38.29358708080065 0 0 0 0 0 0 0
0 5.273 39.75421140485929 39.75421140485929 0 0 0 0 0 0 0
0 5.375 41.23838669949002 41.23838669949002 0 0 0 0 0 0 0
0 5.486 42.749167072169385 42.749167072169385 0 0 0 0 0 0 0
0 5.569 44.28782573226113 44.28782573226113 0 0 0 0 0 0 0
0 5.784 45.84964954788242 45.84964954788242 0 0 0 0 0 0 0
0 5.806 47.43410229290809 47.43410229290809 0 0 0 0 0 0 0
0 5.906 49.04547538499937 49.04547538499937 0 0 0 0 0 0 0
0 5.988 50.683936216077136 50.683936216077136 0 0 0 0 0 0 0
0 6.22 52.35004658940694 52.35004658940694 0 0 0 0 0 0 0
0 6.234 54.04602257814113 54.04602257814113 0 0 0 0 0 0 0
0 6.264 55.77169546275711 55.77169546275711 0 0 0 0 0 0 0
0 6.375 57.52877457981252 57.52877457981252 0 0 0 0 0 0 0
0 6.464 59.3189658962046 59.3189658962046 0 0 0 0 0 0 0
0 6.582 61.1437139289922 61.1437139289922 0 0 0 0 0 0 0
0 6.671 63.00232512112451 63.00232512112451 0 0 0 0 0 0 0
0 6.774 64.89810088110265 64.89810088110265 0 0 0 0 0 0 0
0 6.898 66.83223464057191 66.83223464057191 0 0 0 0 0 0 0
0 6.973 68.80183545559504 68.80183545559504 0 0 0 0 0 0 0
0 7.089 70.80947695826926 70.80947695826926 0 0 0 0 0 0 0
0 7.324 72.84978300518439 72.84978300518439 0 0 0 0 0 0 0
0 7.337 74.91820076314342 74.91820076314342 0 0 0 0 0 0 0
0 7.367 77.01475174241561 77.01475174241561 0 0 0 0 0 0 0
0 7.472 79.13991576540808 79.13991576540808 0 0 0 0 0 0 0
0 7.574 81.29379863767377 81.29379863767377 0 0 0 0 0 0 0
0 7.689 83.47725247185119 83.47725247185119 0 0 0 0 0 0 0
0 7.773 85.69032727040089 85.69032727040089 0 0 0 0 0 0 0
0 7.874 87.93035898893349 87.93035898893349 0 0 0 0 0 0 0
0 7.997 90.19786922152453 90.19786922152453 0 0 0 0 0 0 0
0 8.095 92.49343890841982 92.49343890841982 0 0 0 0 0 0 0
0 8.206 94.81814362380503 94.81814362380503 0 0 0 0 0 0 0
0 8.382 97.1708037949249 97.1708037949249 0 0 0 0 0 0 0
0 8.395 99.55152570605729 99.55152570605729 0 0 0 0 0 0 0
0 8.47 101.95632909289395 101.95632909289395 0 0 0 0 0 0 0
