ID TIME pos
12 5.35 [0.40984938894852974, -0.3770307339788938] []
12 10.385 [0.40984938894852974, -0.3770307339788938] [(-37185, -35501, 1676572928, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501)]
12 98.206 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501)]
12 103.276 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32092, 40429, 1676573020, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 171.14 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425)]
12 217.016 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (33305, 40300, 1676573110, 0, 3, 26805555555555555000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 222.071 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32887, 40518, 1676573110, 0, 4, 38611111111111110000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 227.1 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32647, 40592, 1676573110, 0, 5, 50416666666666665000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 232.128 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32639, 40554, 1676573110, 0, 6, 62222222222222220000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 237.142 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32706, 40354, 1676573110, 0, 7, 74027777777777775000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 242.266 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32706, 40354, 1676573110, 0, 7, 74027777777777775000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 247.375 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32678, 40630, 1676573110, 0, 9, 89583333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425)]
12 252.444 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32678, 40630, 1676573110, 0, 9, 89583333333333330000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425)]
12 257.513 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32092, 40429, 1676573170, 0, 1, 2500000000000000000, 2500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 318.431 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-37185, -35501, 1676573198, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501)]
12 379.461 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36730, -35767, 1676573198, 0, 8, 88315972222222220000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501)]
12 457.556 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36913, -35753, 1676573198, 2, 9, 100121527777777775000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (41004, -41457, 1676573374, 1, 8, 98246527777777775000, 98246527777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 41004, -41457)]
12 486.547 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36913, -35753, 1676573198, 2, 9, 100121527777777775000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (41004, -41457, 1676573402, 1, 8, 98246527777777775000, 98246527777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 41004, -41457), (48540, -40964, 1676573382, 0, 1, 10781250000000000000, 10781250000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 48540, -40964), (-36620, -35066, 1676573384, 0, 2, 13368055555555555000, 2500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (33995, 44422, 1676573392, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 33995, 44422), (32092, 40429, 1676573402, 0, 1, 1250000000000000000, 1250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 491.569 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36913, -35753, 1676573198, 2, 9, 100121527777777775000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (41004, -41457, 1676573402, 1, 8, 98246527777777775000, 98246527777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 41004, -41457), (48540, -40964, 1676573382, 0, 1, 10781250000000000000, 10781250000000000000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 48540, -40964), (-36620, -35066, 1676573384, 0, 2, 13368055555555555000, 2500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (33995, 44422, 1676573392, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 33995, 44422), (32092, 40429, 1676573402, 0, 1, 1250000000000000000, 1250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 513.748 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36913, -35753, 1676573198, 2, 9, 100121527777777775000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (41004, -41457, 1676573430, 1, 8, 98246527777777775000, 98246527777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 41004, -41457), (41619, -37676, 1676573382, 0, 5, 58923611111111110000, 58923611111111110000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 41619, -37676), (-36620, -35066, 1676573384, 0, 2, 13368055555555555000, 2500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (33995, 44422, 1676573392, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 33995, 44422), (32092, 40429, 1676573402, 3, 1, 1250000000000000000, 1250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 518.844 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36913, -35753, 1676573198, 2, 9, 100121527777777775000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (41004, -41457, 1676573432, 1, 8, 98246527777777775000, 98246527777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 41004, -41457), (40981, -37593, 1676573382, 0, 6, 71822916666666665000, 71822916666666665000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 40981, -37593), (-36620, -35066, 1676573384, 0, 2, 13368055555555555000, 2500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (33995, 44422, 1676573392, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 33995, 44422), (32092, 40429, 1676573402, 3, 1, 1250000000000000000, 1250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429)]
12 541.049 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36913, -35753, 1676573198, 2, 9, 100121527777777775000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (41004, -41457, 1676573456, 1, 8, 98246527777777775000, 98246527777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 41004, -41457), (40951, -39104, 1676573456, 1, 8, 96840277777777775000, 96840277777777775000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 40951, -39104), (-36155, -35232, 1676573384, 0, 4, 35885416666666665000, 2500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (33995, 44422, 1676573392, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 33995, 44422), (32092, 40429, 1676573402, 3, 1, 1250000000000000000, 1250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (41699, -37697, 1676573450, 0, 2, 25173611111111110000, 25173611111111110000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 41699, -37697)]
12 546.073 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36913, -35753, 1676573198, 2, 9, 100121527777777775000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (41004, -41457, 1676573456, 1, 8, 98246527777777775000, 98246527777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 41004, -41457), (40951, -39104, 1676573456, 1, 8, 96840277777777775000, 96840277777777775000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 40951, -39104), (-36155, -35232, 1676573384, 0, 4, 35885416666666665000, 2500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (33995, 44422, 1676573392, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 33995, 44422), (32092, 40429, 1676573402, 3, 1, 1250000000000000000, 1250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (41699, -37697, 1676573450, 0, 2, 25173611111111110000, 25173611111111110000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 41699, -37697)]
12 588.341 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36913, -35753, 1676573198, 2, 9, 100121527777777775000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (41004, -41457, 1676573504, 1, 8, 98246527777777775000, 98246527777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 41004, -41457), (40951, -39104, 1676573504, 1, 8, 96840277777777775000, 96840277777777775000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 40951, -39104), (-36043, -35313, 1676573384, 0, 8, 86059027777777775000, 2500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (33995, 44422, 1676573392, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 33995, 44422), (32092, 40429, 1676573402, 3, 1, 1250000000000000000, 1250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (45305, -33276, 1676573450, 0, 5, 58472222222222220000, 58472222222222220000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 45305, -33276)]
12 593.425 [0.40984938894852974, -0.3770307339788938] [(-37551, -35496, 1676572928, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (32684, 42059, 1676573020, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33043, 42425), (32428, 40511, 1676573110, 2, 9, 95138888888888885000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (32073, 40849, 1676573170, 2, 10, 99340277777777775000, 7500000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33360, 43091), (-36913, -35753, 1676573198, 2, 9, 100121527777777775000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (41004, -41457, 1676573510, 1, 8, 98246527777777775000, 98246527777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, 41004, -41457), (40951, -39104, 1676573510, 1, 8, 96840277777777775000, 96840277777777775000, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 40951, -39104), (-36227, -35380, 1676573384, 2, 9, 98958333333333330000, 2500000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -37185, -35501), (33995, 44422, 1676573392, 3, 1, 2500000000000000000, 2500000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 33995, 44422), (32092, 40429, 1676573402, 3, 1, 1250000000000000000, 1250000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 32092, 40429), (45305, -33276, 1676573450, 0, 5, 58472222222222220000, 58472222222222220000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 45305, -33276)]
