ID TIME ESTIMATE W B S1 S2 S3
1 0.002 0.125 0 3 0 0 0
1 1.003 0.071 0 6 0.0 0.0 0.0
1 2.005 0.05 0 9 0.0 0.0 0.0
1 4.008 0.038 0 12 0.0 0.0 0.0
1 6.005 0.031 0 15 0.0 0.0 0.0
1 8.004 0.026 0 18 0.0 0.0 0.0
1 10.003 0.023 0 21 0.0 0.0 0.0
1 11.011 0.1 2 22 0.0 1.0 1.0
1 13.002 0.196 5 22 1.0 1.0 1.0
1 15.004 0.177 5 25 0.0 0.0 0.0
1 17.003 0.221 7 26 0.0 1.0 1.0
1 18.005 0.203 7 29 0.0 0.0 0.0
1 20.004 0.188 7 32 0.0 0.0 0.0
1 22.005 0.244 10 32 1.0 1.0 1.0
1 23.005 0.228 10 35 0.0 0.0 0.0
1 25.005 0.276 13 35 1.0 1.0 1.0
1 27.005 0.317 16 35 1.0 1.0 1.0
1 29.009 0.3 16 38 0.0 0.0 0.0
1 31.005 0.284 16 41 0.0 0.0 0.0
1 33.003 0.27 16 44 0.0 0.0 0.0
1 34.004 0.258 16 47 0.0 0.0 0.0
1 36.008 0.246 16 50 0.0 0.0 0.0
1 38.006 0.236 16 53 0.0 0.0 0.0
1 40.007 0.226 16 56 0.0 0.0 0.0
1 42.009 0.23 17 58 1.0 0.0 0.0
1 44.01 0.222 17 61 0.0 0.0 0.0
1 46.006 0.25 20 61 1.0 1.0 1.0
1 47.007 0.276 23 61 1.0 1.0 1.0
1 49.01 0.301 26 61 1.0 1.0 1.0
1 51.006 0.324 29 61 1.0 1.0 1.0
1 52.006 0.314 29 64 0.0 0.0 0.0
1 54.008 0.335 32 64 1.0 1.0 1.0
1 56.013 0.325 32 67 0.0 0.0 0.0
1 58.007 0.316 32 70 0.0 0.0 0.0
1 60.015 0.307 32 73 0.0 0.0 0.0
1 62.008 0.317 34 74 1.0 0.24313725490196078 0.0
1 64.009 0.335 37 74 1.0 1.0 1.0
1 66.007 0.326 37 77 0.0 0.0 0.0
1 67.007 0.326 38 79 1.0 0.0 0.0
