ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
1 179.032 4 20.999999999999947306 60 0 7 0 0 0 None None False False
1 218.061 8 101.000000000000026517 0 0 8 0 1 0 None None False False
1 285.072 10 101.000000000000026517 0 0 8 0 2 0 None None False False
1 338.074 15 20.999998129021675413 0 0 8 0 9 0 None None True False
1 353.054 16 20.99999812902128347 20 40 8 1742072 10 8 None None False False
1 370.05 17 80.99999812902128347 0 0 8 1742072 10 8 None None False False
1 384.04 17 80.99999812902128347 0 0 8 1742072 10 8 None None False False
1 432.1 18 80.99999812902128347 0 0 8 1742072 10 8 None None False False
1 527.101 21 80.99999812902122394 0 106 8 1900624 17 11 None None False False
1 541.101 21 80.99999812902122394 0 106 8 1900624 17 11 None None False False
1 678.077 22 80.99999812902122394 0 106 8 1900624 17 11 None None False False
1 725.087 23 106.9999965411583463 0 0 8 1900624 22 11 None None False False
1 808.12 26 26.9999965411583463 0 0 8 1900624 26 11 None None True False
1 901.13 30 26.999996541158322072 0 160 8 2057935 32 15 None None True False
1 924.142 31 186.999997476534484362 0 128 8 2210520 33 20 None None False False
1 1079.124 37 314.999996541158322072 20 0 8 2200656 38 20 None None False False
1 1248.177 45 334.999996541158251308 0 0 8 2446504 51 36 None None False False
1 1265.175 45 334.999996541158251308 0 0 8 2446504 51 36 None None False False
1 1287.147 47 254.999996541158212746 0 0 8 2446504 53 36 None None False False
1 1349.145 50 334.999996541158212746 0 0 8 2446504 52 36 None None False False
1 1413.198 51 334.999996541158212746 0 0 8 2446504 52 36 None None False False
1 1435.178 52 334.999996541158212746 0 0 8 2446504 52 36 None None False False
1 1496.164 53 334.999996541158212746 0 0 8 2446504 53 36 None None False False
1 1539.183 56 94.999991636011959434 0 200 8 2494905 65 52 None None False True
