ID TIME %RAM %CPU
1 1277.145 35.7 19.9
1 1284.141 35.6 21.2
1 1289.186 36.0 23.1
1 1295.181 36.0 21.0
1 1301.142 36.1 22.5
1 1307.184 36.0 22.1
1 1314.153 36.0 23.6
1 1320.184 36.0 19.3
1 1325.195 36.0 19.7
1 1333.185 36.0 22.9
1 1339.155 36.1 22.3
1 1345.165 36.1 22.1
1 1352.188 36.0 22.4
1 1359.18 36.0 20.4
1 1365.149 36.1 22.0
1 1371.169 36.0 21.1
1 1376.179 36.0 20.8
1 1382.155 36.1 19.7
1 1388.159 36.1 20.2
1 1395.178 36.1 22.8
1 1402.151 36.1 20.4
1 1408.166 36.1 20.5
1 1413.185 36.1 21.7
1 1421.168 36.3 21.5
1 1426.173 36.2 22.5
1 1431.218 36.2 21.8
1 1439.185 36.1 23.0
1 1446.203 36.1 22.4
1 1453.194 36.2 21.6
1 1459.182 36.2 23.6
1 1465.191 36.2 21.6
1 1470.198 36.2 19.0
1 1476.19 36.2 22.7
1 1483.176 36.2 20.9
1 1492.186 36.3 21.0
1 1499.16 36.2 21.7
1 1504.165 36.4 23.7
1 1509.172 36.3 21.4
1 1516.161 36.3 22.9
1 1523.194 36.3 22.4
1 1529.187 36.5 21.0
1 1535.218 36.4 23.2
1 1542.213 36.4 21.4
1 1547.219 36.4 21.7
1 1554.208 36.4 22.3
1 1560.18 36.4 20.8
