ID TIME pos
8 0.097 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 5.11 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 10.117 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 15.121 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 20.127 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 25.133 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 30.139 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 35.15 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 40.154 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 45.159 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 50.17 [0, 0] [-0.06394182225691399, 0.298642391502719]
8 55.173 [-0.21584000000000003, 0.64357] [-0.06394182225691399, 0.298642391502719]
8 60.179 [-0.21584000000000003, 0.64357] [-0.06394182225691399, 0.298642391502719]
8 65.186 [-0.19215499999999996, 0.6379349999999999] [-0.06394182225691399, 0.298642391502719]
8 70.196 [-0.10767706544995483, 0.6488701475754826] [-0.06394182225691399, 0.298642391502719]
8 75.199 [-0.10782456544995485, 0.6489126475754827] [-0.06394182225691399, 0.298642391502719]
8 80.208 [-0.10782456544995485, 0.6489126475754827] [-0.06394182225691399, 0.298642391502719]
8 85.212 [-0.10782456544995485, 0.6489126475754827] [-0.06394182225691399, 0.298642391502719]
8 90.22 [-0.10782456544995485, 0.6489126475754827] [-0.06394182225691399, 0.298642391502719]
8 95.226 [-0.10782456544995485, 0.6489126475754827] [-0.06394182225691399, 0.298642391502719]
8 100.232 [-0.10065206544995482, 0.6492651475754827] [-0.06394182225691399, 0.298642391502719]
8 105.242 [-0.10062456544995486, 0.6492676475754826] [-0.06394182225691399, 0.298642391502719]
8 110.339 [-0.10062456544995486, 0.6492676475754826] [-0.06394182225691399, 0.298642391502719]
8 115.353 [-0.10062456544995486, 0.6492676475754826] [-0.06394182225691399, 0.298642391502719]
8 120.358 [-0.10062456544995486, 0.6492676475754826] [-0.06394182225691399, 0.298642391502719]
8 125.364 [-0.10062456544995486, 0.6492676475754826] [-0.06394182225691399, 0.298642391502719]
8 130.368 [-0.10062456544995486, 0.6492676475754826] [-0.06394182225691399, 0.298642391502719]
8 135.373 [-0.10543706544995486, 0.6496901475754826] [-0.06394182225691399, 0.298642391502719]
8 140.38 [-0.10543706544995486, 0.6496901475754826] [-0.06394182225691399, 0.298642391502719]
8 145.386 [-0.10543706544995486, 0.6496901475754826] [-0.06394182225691399, 0.298642391502719]
8 150.393 [-0.10543706544995486, 0.6496901475754826] [-0.06394182225691399, 0.298642391502719]
8 155.398 [-0.10543706544995486, 0.6496901475754826] [-0.06394182225691399, 0.298642391502719]
8 160.406 [-0.10543706544995486, 0.6496901475754826] [-0.06394182225691399, 0.298642391502719]
