ID TIME pos
5 1.207 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
5 6.216 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 11.225 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 16.232 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 21.24 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 26.248 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 31.256 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 36.264 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 41.272 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 46.28 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 51.288 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
5 56.296 [0, 0] [-0.41113461962805803, 0.40437230660520673] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4091499999999999, 0.35707999999999984], [0.41618999999999984, 0.36610999999999994]]
