ID TIME pos
4 0.099 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
4 5.11 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 10.115 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 15.121 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 20.127 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 25.132 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 30.139 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 35.147 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 40.152 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 45.159 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 50.166 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 55.172 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 60.18 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 65.185 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 70.193 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
4 75.197 [-0.006045000000000078, 0.7943749999999998] [-0.0014482807622385608, 0.3194076610939437]
4 80.205 [0.004958571428571431, 0.7477057142857142] [-0.0014482807622385608, 0.3194076610939437]
4 85.213 [0.003794285714285766, 0.7539257142857142] [-0.0014482807622385608, 0.3194076610939437]
4 90.221 [0.003794285714285766, 0.7539257142857142] [-0.0014482807622385608, 0.3194076610939437]
4 95.228 [0.005032500000000051, 0.75218625] [-0.0014482807622385608, 0.3194076610939437]
4 100.231 [0.008234444444444433, 0.7394966666666667] [-0.0014482807622385608, 0.3194076610939437]
4 105.237 [0.009744444444444481, 0.7349055555555556] [-0.0014482807622385608, 0.3194076610939437]
4 110.242 [0.010660000000000015, 0.7308533333333335] [-0.0014482807622385608, 0.3194076610939437]
4 115.249 [0.010966666666666717, 0.7295922222222223] [-0.0014482807622385608, 0.3194076610939437]
4 120.255 [0.011289999999999998, 0.7280955555555555] [-0.0014482807622385608, 0.3194076610939437]
4 125.262 [0.011422222222222247, 0.7274833333333334] [-0.0014482807622385608, 0.3194076610939437]
4 130.266 [0.010850000000000026, 0.7268910000000001] [-0.0014482807622385608, 0.3194076610939437]
4 135.272 [0.011071000000000008, 0.726062] [-0.0014482807622385608, 0.3194076610939437]
4 140.281 [0.008338876314458085, 0.6778338407346506] [-0.0014482807622385608, 0.3194076610939437]
4 145.287 [0.008647967223549, 0.6762074770982869] [-0.0014482807622385608, 0.3194076610939437]
4 150.293 [0.009018136621586587, 0.6732335206734296] [-0.0014482807622385608, 0.3194076610939437]
4 155.3 [0.009018136621586587, 0.6732335206734296] [-0.0014482807622385608, 0.3194076610939437]
4 160.304 [0.009018136621586587, 0.6732335206734296] [-0.0014482807622385608, 0.3194076610939437]
4 165.311 [0.009018136621586587, 0.6732335206734296] [-0.0014482807622385608, 0.3194076610939437]
4 170.318 [0.013231356881464543, 0.6658255575447043] [-0.0014482807622385608, 0.3194076610939437]
4 175.325 [0.012979818419926108, 0.665585557544704] [-0.0014482807622385608, 0.3194076610939437]
4 180.331 [0.019225545675645654, 0.6574294462915112] [-0.0014482807622385608, 0.3194076610939437]
4 185.338 [0.019042688532788517, 0.6576273034343681] [-0.0014482807622385608, 0.3194076610939437]
4 190.345 [0.01932697424707419, 0.6568680177200826] [-0.0014482807622385608, 0.3194076610939437]
4 195.353 [0.01915697424707422, 0.6573630177200824] [-0.0014482807622385608, 0.3194076610939437]
4 200.359 [0.019139117104217087, 0.6573601605772253] [-0.0014482807622385608, 0.3194076610939437]
4 205.365 [0.019139117104217087, 0.6573601605772253] [-0.0014482807622385608, 0.3194076610939437]
4 210.373 [0.019139117104217087, 0.6573601605772253] [-0.0014482807622385608, 0.3194076610939437]
4 215.38 [0.019139117104217087, 0.6573601605772253] [-0.0014482807622385608, 0.3194076610939437]
4 220.386 [0.01986840281850282, 0.6556594462915111] [-0.0014482807622385608, 0.3194076610939437]
4 225.394 [0.0189548313899314, 0.6566544462915112] [-0.0014482807622385608, 0.3194076610939437]
4 230.398 [0.019778402818502832, 0.6544601605772254] [-0.0014482807622385608, 0.3194076610939437]
4 235.405 [0.019639831389931417, 0.6543023034343681] [-0.0014482807622385608, 0.3194076610939437]
4 240.411 [0.019641259961359996, 0.6542958748629396] [-0.0014482807622385608, 0.3194076610939437]
4 245.419 [0.019779831389931415, 0.6551423034343681] [-0.0014482807622385608, 0.3194076610939437]
4 250.425 [0.019734117104217113, 0.6551994462915111] [-0.0014482807622385608, 0.3194076610939437]
4 255.433 [0.019734117104217113, 0.6552001605772253] [-0.0014482807622385608, 0.3194076610939437]
4 260.435 [0.019734117104217113, 0.6552001605772253] [-0.0014482807622385608, 0.3194076610939437]
4 265.445 [0.019734117104217113, 0.6552001605772253] [-0.0014482807622385608, 0.3194076610939437]
4 270.451 [0.019734117104217113, 0.6552001605772253] [-0.0014482807622385608, 0.3194076610939437]
4 275.458 [0.019734117104217113, 0.6552001605772253] [-0.0014482807622385608, 0.3194076610939437]
4 280.465 [0.019734117104217113, 0.6552001605772253] [-0.0014482807622385608, 0.3194076610939437]
4 285.47 [0.020289831389931394, 0.6535530177200825] [-0.0014482807622385608, 0.3194076610939437]
4 290.479 [0.021904117104217087, 0.6472437320057968] [-0.0014482807622385608, 0.3194076610939437]
4 295.484 [0.021559831389931432, 0.6414437320057967] [-0.0014482807622385608, 0.3194076610939437]
4 300.491 [0.02211268853278852, 0.6375551605772253] [-0.0014482807622385608, 0.3194076610939437]
4 305.499 [0.02211268853278852, 0.6375544462915109] [-0.0014482807622385608, 0.3194076610939437]
4 310.504 [0.02215268853278853, 0.6374315891486538] [-0.0014482807622385608, 0.3194076610939437]
4 315.511 [0.02215268853278853, 0.6374315891486538] [-0.0014482807622385608, 0.3194076610939437]
4 320.518 [0.022209831389931378, 0.635504446291511] [-0.0014482807622385608, 0.3194076610939437]
4 325.524 [0.022088402818502804, 0.6352765891486538] [-0.0014482807622385608, 0.3194076610939437]
4 330.532 [0.02196697424707423, 0.6354065891486539] [-0.0014482807622385608, 0.3194076610939437]
4 335.537 [0.022039117104217083, 0.6353501605772253] [-0.0014482807622385608, 0.3194076610939437]
4 340.544 [0.022039117104217083, 0.6353501605772253] [-0.0014482807622385608, 0.3194076610939437]
4 345.551 [0.022039831389931375, 0.635349446291511] [-0.0014482807622385608, 0.3194076610939437]
4 350.557 [0.022039831389931375, 0.635349446291511] [-0.0014482807622385608, 0.3194076610939437]
4 355.563 [0.022039831389931375, 0.635349446291511] [-0.0014482807622385608, 0.3194076610939437]
4 360.57 [0.022041175963935962, 0.635320149872077] [-0.0014482807622385608, 0.3194076610939437]
4 365.576 [0.02200317596393598, 0.6353614832054102] [-0.0014482807622385608, 0.3194076610939437]
4 370.583 [0.022022509297269323, 0.6351761498720769] [-0.0014482807622385608, 0.3194076610939437]
4 375.59 [0.022617175963935945, 0.6336348165387435] [-0.0014482807622385608, 0.3194076610939437]
4 380.597 [0.02267517596393594, 0.6336074832054102] [-0.0014482807622385608, 0.3194076610939437]
4 385.601 [0.022675842630602613, 0.6336061498720768] [-0.0014482807622385608, 0.3194076610939437]
4 390.61 [0.022679175963935937, 0.6336928165387435] [-0.0014482807622385608, 0.3194076610939437]
4 395.618 [0.022679175963935937, 0.6336928165387435] [-0.0014482807622385608, 0.3194076610939437]
4 400.623 [0.0227598426306026, 0.6335114832054103] [-0.0014482807622385608, 0.3194076610939437]
4 405.631 [0.0227598426306026, 0.6335101498720769] [-0.0014482807622385608, 0.3194076610939437]
4 410.638 [0.02276050929726927, 0.6335088165387436] [-0.0014482807622385608, 0.3194076610939437]
4 415.644 [0.02276050929726927, 0.6335088165387436] [-0.0014482807622385608, 0.3194076610939437]
4 420.649 [0.02276050929726927, 0.6335088165387436] [-0.0014482807622385608, 0.3194076610939437]
4 425.655 [0.02276050929726927, 0.6335088165387436] [-0.0014482807622385608, 0.3194076610939437]
4 430.662 [0.02276050929726927, 0.6335088165387436] [-0.0014482807622385608, 0.3194076610939437]
4 435.67 [0.02277050929726925, 0.6334928165387436] [-0.0014482807622385608, 0.3194076610939437]
4 440.676 [0.02285184263060258, 0.6332208165387435] [-0.0014482807622385608, 0.3194076610939437]
4 445.686 [0.02285717596393592, 0.6331934832054102] [-0.0014482807622385608, 0.3194076610939437]
4 450.69 [0.022785175963935922, 0.6328961498720769] [-0.0014482807622385608, 0.3194076610939437]
4 455.696 [0.02278584263060259, 0.6328254832054102] [-0.0014482807622385608, 0.3194076610939437]
4 460.703 [0.02278584263060259, 0.6328248165387436] [-0.0014482807622385608, 0.3194076610939437]
4 465.709 [0.022817842630602596, 0.6327054832054102] [-0.0014482807622385608, 0.3194076610939437]
4 470.716 [0.023704509297269267, 0.6262241498720769] [-0.0014482807622385608, 0.3194076610939437]
4 475.721 [0.023704509297269267, 0.6262241498720769] [-0.0014482807622385608, 0.3194076610939437]
4 480.728 [0.023704509297269267, 0.6262241498720769] [-0.0014482807622385608, 0.3194076610939437]
4 485.734 [0.023704509297269267, 0.6262241498720769] [-0.0014482807622385608, 0.3194076610939437]
4 490.741 [0.023704509297269267, 0.6262241498720769] [-0.0014482807622385608, 0.3194076610939437]
4 495.747 [0.023704509297269267, 0.6262241498720769] [-0.0014482807622385608, 0.3194076610939437]
4 500.753 [0.023704509297269267, 0.6262241498720769] [-0.0014482807622385608, 0.3194076610939437]
4 505.761 [0.02583584263060259, 0.6196954832054101] [-0.0014482807622385608, 0.3194076610939437]
4 510.767 [0.02583717596393593, 0.6196761498720769] [-0.0014482807622385608, 0.3194076610939437]
4 515.774 [0.02583717596393593, 0.6196761498720769] [-0.0014482807622385608, 0.3194076610939437]
4 520.78 [0.02583717596393593, 0.6196761498720769] [-0.0014482807622385608, 0.3194076610939437]
4 525.786 [0.02583717596393593, 0.6196761498720769] [-0.0014482807622385608, 0.3194076610939437]
4 530.792 [0.02583717596393593, 0.6196761498720769] [-0.0014482807622385608, 0.3194076610939437]
4 535.8 [0.026242509297269255, 0.6177301498720769] [-0.0014482807622385608, 0.3194076610939437]
4 540.808 [0.026242509297269255, 0.6177301498720769] [-0.0014482807622385608, 0.3194076610939437]
4 545.813 [0.02684784263060262, 0.6156174832054102] [-0.0014482807622385608, 0.3194076610939437]
4 550.818 [0.026919175963935945, 0.6152534832054102] [-0.0014482807622385608, 0.3194076610939437]
4 555.824 [0.027248509297269276, 0.613894149872077] [-0.0014482807622385608, 0.3194076610939437]
4 560.831 [0.02725784263060261, 0.613844149872077] [-0.0014482807622385608, 0.3194076610939437]
4 565.838 [0.02725784263060261, 0.613844149872077] [-0.0014482807622385608, 0.3194076610939437]
4 570.844 [0.027271842630602613, 0.613730149872077] [-0.0014482807622385608, 0.3194076610939437]
4 575.85 [0.02731784263060259, 0.613270149872077] [-0.0014482807622385608, 0.3194076610939437]
4 580.859 [0.02732050929726927, 0.613256149872077] [-0.0014482807622385608, 0.3194076610939437]
4 585.864 [0.02732050929726927, 0.613256149872077] [-0.0014482807622385608, 0.3194076610939437]
4 590.87 [0.02732050929726927, 0.613256149872077] [-0.0014482807622385608, 0.3194076610939437]
4 595.879 [0.02784917596393591, 0.6108754832054103] [-0.0014482807622385608, 0.3194076610939437]
