ID TIME pos
4 0.1 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 5.109 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 10.111 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 15.117 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 20.126 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 25.132 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 30.139 [0, 0] [0.4514688196983951, 0.4391248372732914]
4 35.143 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 40.15 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 45.157 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 50.163 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 55.17 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 60.176 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 65.185 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 70.192 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 75.196 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 80.198 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 85.208 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 90.214 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 95.22 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 100.227 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 105.234 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 110.238 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 115.247 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 120.253 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 125.26 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 130.264 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 135.271 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 140.277 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 145.283 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 150.29 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 155.298 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 160.305 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 165.309 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 170.317 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 175.321 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 180.328 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 185.335 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 190.342 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 195.348 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 200.356 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 205.361 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
4 210.368 [0.2820970030158991, 0.537457497428925] [0.4514688196983951, 0.4391248372732914]
