ID TIME pos
9 0.096 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 5.106 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 10.114 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 15.119 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 20.127 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 25.131 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 30.142 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 35.145 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 40.153 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 45.158 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 50.17 [0, 0] [-0.2504154552744804, 0.2554483443332354]
9 55.177 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 60.179 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 65.188 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 70.194 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 75.2 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 80.21 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 85.219 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 90.22 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 95.226 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 100.237 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 105.241 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 110.346 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 115.353 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 120.358 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 125.363 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 130.372 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 135.378 [0.09706999999999999, 0.4513799999999999] [-0.2504154552744804, 0.2554483443332354]
9 140.385 [0.041995000000000005, 0.4279949999999999] [-0.2504154552744804, 0.2554483443332354]
9 145.39 [0.041995000000000005, 0.4279949999999999] [-0.2504154552744804, 0.2554483443332354]
9 150.397 [0.041995000000000005, 0.4279949999999999] [-0.2504154552744804, 0.2554483443332354]
