ID TIME pos
8 0.098 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 5.108 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 10.113 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 15.119 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 20.129 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 25.132 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 30.143 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 35.145 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 40.155 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 45.167 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 50.273 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 55.277 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 60.282 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 65.286 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 70.292 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 75.3 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 80.306 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 85.312 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 90.313 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 95.324 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 100.33 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 105.337 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 110.346 [0, 0] [-0.3838908250909344, 0.3082442288673111]
8 115.349 [-0.40423999999999993, 0.25217666666666655] [-0.3838908250909344, 0.3082442288673111]
8 120.363 [-0.40433, 0.25449999999999995] [-0.3838908250909344, 0.3082442288673111]
8 125.369 [-0.4098283333333333, 0.2622933333333333] [-0.3838908250909344, 0.3082442288673111]
8 130.37 [-0.4096016666666667, 0.26193833333333333] [-0.3838908250909344, 0.3082442288673111]
8 135.377 [-0.40920000000000006, 0.2616171428571428] [-0.3838908250909344, 0.3082442288673111]
8 140.383 [-0.44172769596405237, 0.29042217925958413] [-0.3838908250909344, 0.3082442288673111]
8 145.39 [-0.4419346959640523, 0.290519179259584] [-0.3838908250909344, 0.3082442288673111]
8 150.394 [-0.44194769596405237, 0.290519179259584] [-0.3838908250909344, 0.3082442288673111]
8 155.399 [-0.4420316959640524, 0.29054317925958406] [-0.3838908250909344, 0.3082442288673111]
8 160.405 [-0.44239169596405237, 0.290680179259584] [-0.3838908250909344, 0.3082442288673111]
8 165.412 [-0.4434776959640524, 0.291004179259584] [-0.3838908250909344, 0.3082442288673111]
8 170.42 [-0.4436246959640523, 0.290932179259584] [-0.3838908250909344, 0.3082442288673111]
8 175.427 [-0.44101790542186586, 0.28809379932689455] [-0.3838908250909344, 0.3082442288673111]
