ID TIME pos
12 0.095 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 5.104 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 10.121 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 15.121 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 20.123 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 25.13 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 30.139 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 35.144 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 40.156 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 45.16 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 50.166 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 55.175 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 60.18 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 65.19 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 70.192 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 75.198 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 80.208 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 85.212 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 90.224 [0.40002000000000004, 0.4232499999999999] [0.4514688196983951, 0.4391248372732914]
12 95.226 [0.40002000000000004, 0.4232499999999999] [0.4514688196983951, 0.4391248372732914]
12 100.232 [0.40002000000000004, 0.4232499999999999] [0.4514688196983951, 0.4391248372732914]
12 105.245 [0.40002000000000004, 0.4232499999999999] [0.4514688196983951, 0.4391248372732914]
12 110.339 [0.40002000000000004, 0.4232499999999999] [0.4514688196983951, 0.4391248372732914]
12 115.352 [0.37000999999999995, 0.41420499999999993] [0.4514688196983951, 0.4391248372732914]
12 120.354 [0.35380999999999996, 0.41210499999999994] [0.4514688196983951, 0.4391248372732914]
12 125.367 [0.3111364257307687, 0.3381816565839492] [0.4514688196983951, 0.4391248372732914]
12 130.369 [0.31237642573076874, 0.33772665658394924] [0.4514688196983951, 0.4391248372732914]
12 135.372 [0.3351126171538459, 0.36080943772263274] [0.4514688196983951, 0.4391248372732914]
12 140.379 [0.35499367184615355, 0.36823808947654235] [0.4514688196983951, 0.4391248372732914]
12 145.386 [0.374392243274725, 0.37185808947654236] [0.4514688196983951, 0.4391248372732914]
12 150.393 [0.38122795756043926, 0.36964094661939956] [0.4514688196983951, 0.4391248372732914]
12 155.402 [0.38122795756043926, 0.36964094661939956] [0.4514688196983951, 0.4391248372732914]
12 160.404 [0.40405367184615354, 0.36522666090511385] [0.4514688196983951, 0.4391248372732914]
12 165.411 [0.40405367184615354, 0.36522666090511385] [0.4514688196983951, 0.4391248372732914]
12 170.518 [0.40405367184615354, 0.36522666090511385] [0.4514688196983951, 0.4391248372732914]
12 175.527 [0.40405367184615354, 0.36522666090511385] [0.4514688196983951, 0.4391248372732914]
12 180.529 [0.40405367184615354, 0.36522666090511385] [0.4514688196983951, 0.4391248372732914]
12 185.637 [0.40405367184615354, 0.36522666090511385] [0.4514688196983951, 0.4391248372732914]
