ID TIME pos
7 0.098 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 5.106 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 10.115 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 15.121 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 20.125 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 25.131 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 30.139 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 35.146 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 40.151 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 45.157 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 50.165 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 55.172 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 60.177 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 65.184 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 70.194 [-0.31488000000000005, -0.3527499999999999] [-0.3627042145495745, -0.3886294839370129]
7 75.196 [-0.30970749999999997, -0.36552000000000007] [-0.3627042145495745, -0.3886294839370129]
7 80.204 [-0.3081, -0.36686833333333335] [-0.3627042145495745, -0.3886294839370129]
7 85.21 [-0.33593234299743513, -0.34844946126953674] [-0.3627042145495745, -0.3886294839370129]
7 90.218 [-0.3289509715532757, -0.3409806322395883] [-0.3627042145495745, -0.3886294839370129]
7 95.227 [-0.3269848743979481, -0.33569556901562947] [-0.3627042145495745, -0.3886294839370129]
7 100.232 [-0.3269848743979481, -0.3352095690156295] [-0.3627042145495745, -0.3886294839370129]
7 105.239 [-0.3272198743979481, -0.33485456901562943] [-0.3627042145495745, -0.3886294839370129]
7 110.239 [-0.3278388743979481, -0.33499156901562943] [-0.3627042145495745, -0.3886294839370129]
7 115.241 [-0.327854874397948, -0.3349985690156294] [-0.3627042145495745, -0.3886294839370129]
7 120.251 [-0.3231817039981346, -0.33687051728693584] [-0.3627042145495745, -0.3886294839370129]
7 125.257 [-0.32142239533162337, -0.3362338075130245] [-0.3627042145495745, -0.3886294839370129]
7 130.265 [-0.3214215619982901, -0.3362288075130245] [-0.3627042145495745, -0.3886294839370129]
7 135.27 [-0.32142239533162337, -0.3362279741796912] [-0.3627042145495745, -0.3886294839370129]
7 140.28 [-0.32142322866495676, -0.3362279741796912] [-0.3627042145495745, -0.3886294839370129]
7 145.284 [-0.32291822866495673, -0.33589964084635776] [-0.3627042145495745, -0.3886294839370129]
7 150.285 [-0.3230698953316234, -0.3358054741796912] [-0.3627042145495745, -0.3886294839370129]
7 155.298 [-0.3214383649214986, -0.3342158223197149] [-0.3627042145495745, -0.3886294839370129]
7 160.301 [-0.32143451876765244, -0.33413120693509946] [-0.3627042145495745, -0.3886294839370129]
7 165.31 [-0.3220245187676524, -0.3344204377043302] [-0.3627042145495745, -0.3886294839370129]
7 170.315 [-0.321919903383037, -0.3347181300120226] [-0.3627042145495745, -0.3886294839370129]
7 175.321 [-0.32191913415226775, -0.3347096684735611] [-0.3627042145495745, -0.3886294839370129]
7 180.328 [-0.32099705314139154, -0.3366889778683068] [-0.3627042145495745, -0.3886294839370129]
7 185.335 [-0.32099705314139154, -0.3366889778683068] [-0.3627042145495745, -0.3886294839370129]
