ID TIME #BLOCKS
19 3.969 2
19 16.935 1
19 42.832 3
19 50.934 1
19 68.929 1
19 127.944 1
19 158.984 2
19 166.95 1
19 189.934 1
19 215.825 1
19 233.952 1
19 273.965 3
19 327.921 2
19 364.06 2
19 369.894 1
19 424.934 1
19 483.972 1
19 545.946 4
19 553.943 1
19 590.854 2
19 593.966 1
19 617.855 1
19 746.984 4
19 754.948 1
19 842.027 2
19 847.944 1
19 945.02 4
19 954.017 1
19 981.024 2
19 986.016 1
19 1031.979 2
19 1037.955 1
19 1070.904 3
19 1078.925 1
19 1091.923 1
19 1100.923 2
19 1111.016 1
19 1155.041 2
19 1186.054 1
19 1222.063 2
19 1258.925 1
19 1308.084 1
19 1335.938 2
19 1359.959 1
19 1387.04 2
19 1393.068 1
19 1466.065 1
19 1526.077 3
19 1538.973 1
19 1583.105 4
19 1636.116 2
19 1643.095 1
19 1734.105 4
19 1797.999 2
19 1803.089 1
19 1890.989 1
19 1895.12 2
19 1924.102 1
19 1981.128 5
19 2071.028 2
19 2115.154 2
19 2128.139 1
19 2153.028 1
19 2190.176 1
19 2285.041 5
19 2293.043 1
19 2308.171 1
19 2382.165 3
19 2480.177 4
19 2487.186 1
19 2503.191 1
19 2561.197 1
19 2571.168 1
19 2589.189 1
19 2605.231 1
19 2624.204 2
19 2673.079 1
19 2697.089 3
19 2849.106 3
19 2893.24 3
19 2958.12 5
19 3089.226 5
19 3145.303 3
19 3172.314 1
19 3237.269 2
19 3295.303 1
19 3299.301 1
19 3389.305 3
19 3395.294 1
19 3400.277 2
19 3405.289 1
19 3556.354 4
19 3620.199 2
19 3625.348 1
19 3724.323 7
19 3734.293 1
19 3741.204 1
19 3768.353 2
19 3779.283 1
19 3856.341 3
19 3868.217 1
19 3891.359 2
19 3911.346 1
19 3944.243 1
19 3948.375 1
19 3965.221 1
19 3997.228 1
19 4014.334 2
19 4047.237 2
19 4058.542 3
19 4128.253 1
19 4211.373 5
19 4254.345 2
19 4259.297 2
19 4379.559 2
19 4385.315 4
19 4481.657 3
19 4489.265 1
19 4542.413 3
19 4656.364 4
19 4738.446 3
19 4765.524 1
19 4782.419 1
19 4802.42 2
19 4842.421 1
19 4850.425 1
19 5001.432 5
19 5011.334 2
19 5017.332 1
19 5029.34 1
19 5081.427 1
19 5091.663 1
19 5161.429 1
19 5214.474 1
19 5225.47 1
19 5273.361 1
19 5302.489 1
19 5316.377 2
19 5337.48 1
19 5368.355 2
19 5394.469 2
19 5400.439 1
19 5437.362 1
19 5600.535 5
19 5608.461 1
19 5648.507 5
19 5655.469 1
19 5774.526 2
19 5811.408 3
19 5927.443 4
19 5949.611 4
19 6005.529 2
19 6019.575 1
19 6166.437 4
19 6174.442 1
19 6199.591 2
19 6206.449 1
19 6211.571 1
19 6216.451 1
19 6241.567 3
19 6307.586 2
19 6313.583 1
19 6344.612 4
19 6352.478 1
19 6370.471 2
19 6379.594 1
19 6434.492 1
19 6551.593 3
19 6575.64 1
19 6584.576 1
19 6711.646 3
19 6720.506 1
19 6743.642 6
19 6760.676 1
19 6816.666 2
19 6829.645 1
19 6847.536 1
19 6852.532 1
19 7036.579 8
19 7046.549 1
19 7085.568 1
19 7088.771 1
19 7266.566 8
19 7279.581 1
19 7314.678 3
19 7397.58 2
19 7407.575 1
19 7439.709 1
19 7460.736 2
19 7519.614 1
19 7560.729 1
19 7575.592 2
19 7600.62 1
19 7621.696 1
19 7627.745 1
19 7710.609 1
19 7715.713 1
19 7798.766 2
19 7804.767 1
19 7859.761 3
19 7867.739 1
19 7881.795 1
19 7930.756 1
19 7944.78 1
19 8024.682 1
19 8029.774 3
19 8036.656 1
19 8119.77 5
19 8126.749 1
19 8144.816 1
19 8160.669 1
19 8241.801 1
19 8246.736 1
19 8386.813 1
19 8392.815 2
19 8448.808 4
19 8470.823 2
19 8475.868 1
19 8490.825 1
19 8527.832 1
19 8613.854 4
19 8633.851 1
19 8773.897 4
19 8780.848 1
19 8787.734 1
19 8804.731 1
19 8858.883 1
19 8864.785 1
19 8894.866 1
19 8922.919 1
19 8928.045 1
19 8968.999 2
19 9005.973 1
19 9060.975 3
19 9124.986 1
19 9137.789 1
19 9141.875 1
19 9153.975 2
19 9279.944 4
19 9320.799 1
19 9354.8 3
19 9432.934 1
19 9471.812 2
19 9537.911 5
19 9544.926 1
19 9557.938 1
19 9667.82 3
19 9689.979 4
19 9744.974 2
19 9760.955 1
19 9823.937 5
19 9886.068 3
19 9963.879 4
19 9982.996 1
