ID TIME VOTE
19 54.854 1648936
19 71.945 1942148
19 131.938 1593886
19 372.053 2632812
19 429.876 2523680
19 486.95 2416467
19 753.946 2529047
19 759.877 2511538
19 846.967 2575862
19 851.952 2594242
19 950.949 2620073
19 990.931 2600591
19 1036.968 2552407
19 1040.978 2550732
19 1076.959 2553249
19 1081.014 2544910
19 1104.922 2544046
19 1226.977 2526442
19 1262.008 2510528
19 1311.99 2547212
19 1339.987 2519806
19 1363.075 2495678
19 1391.059 2471458
19 1396.969 2483150
19 1541.984 2525733
19 1592.013 2506464
19 1647.1 2475867
19 1741.024 2476271
19 1802.082 2428338
19 1808.0 2440727
19 1893.103 2436335
19 1899.116 2429544
19 1988.093 2412927
19 2075.047 2355021
19 2122.073 2369439
19 2132.116 2358516
19 2157.088 2366132
19 2194.139 2347675
19 2388.138 2382295
19 2486.159 2357714
19 2491.214 2359088
19 2507.177 2363572
19 2565.162 2386441
19 2594.085 2397970
19 2628.203 2388209
19 2964.226 2402879
19 3096.247 2449962
19 3151.241 2444794
19 3177.174 2450312
19 3242.151 2436497
19 3395.231 2438584
19 3399.25 2434819
19 3405.258 2437917
19 3409.265 2440547
19 3628.275 2465434
19 3732.302 2483593
19 3738.211 2489467
19 3744.23 2484815
19 3773.305 2503478
19 3861.237 2491686
19 3896.266 2483537
19 3915.317 2473206
19 3948.351 2470110
19 3952.288 2473823
19 3967.337 2475385
19 3999.332 2463567
19 4018.286 2464829
19 4218.263 2428610
19 4258.354 2430308
19 4263.31 2427323
19 4384.349 2425913
19 4390.528 2423378
19 4549.311 2444089
19 4662.31 2447007
19 4745.362 2448842
19 4770.373 2439960
19 4786.395 2440461
19 4808.35 2449189
19 4847.388 2452592
19 4853.434 2451462
19 5008.409 2453870
19 5015.399 2453934
19 5020.351 2451377
19 5306.544 2453708
19 5319.503 2449459
19 5341.45 2440152
19 5371.381 2433178
19 5606.48 2429504
19 5612.497 2426485
19 5654.549 2426750
19 5658.581 2425254
19 5778.513 2428614
19 5817.429 2420321
19 5933.467 2441496
19 5956.442 2435584
19 6010.446 2441207
19 6023.502 2438894
19 6205.457 2436283
19 6209.545 2434909
19 6220.461 2432673
19 6313.48 2433070
19 6318.495 2431719
19 6351.568 2430677
19 6356.48 2428663
19 6376.552 2425897
19 6557.611 2422440
19 6579.573 2420663
19 6587.619 2420101
19 6715.648 2422243
19 6723.622 2419706
19 6752.579 2423755
19 6764.601 2421942
19 6822.633 2444950
19 7045.591 2437041
19 7048.643 2438323
19 7087.7 2437417
19 7091.67 2439741
19 7276.671 2452183
19 7283.627 2453035
19 7320.675 2466902
19 7401.656 2454379
19 7411.649 2452254
19 7443.721 2455801
19 7466.684 2453565
19 7523.666 2445112
19 7565.665 2442104
19 7579.663 2440453
19 7603.71 2438713
19 7626.717 2433693
19 7630.732 2432005
19 7713.63 2438791
19 7803.72 2450618
19 7808.731 2448956
19 7866.721 2460899
19 7871.73 2460543
19 7887.719 2462302
19 7934.711 2468279
19 7948.741 2467594
19 8027.78 2485326
19 8035.725 Value Error
19 8130.69 2478629
19 8163.784 2482681
19 8245.769 2488754
19 8249.802 2489829
19 8392.786 2474903
19 8397.79 2474743
19 8453.829 2466369
19 8474.821 2461404
19 8479.746 2461950
19 8619.771 2450953
19 8638.813 2450893
19 8780.759 2464259
19 8785.754 2462771
19 8791.75 2461285
19 8807.791 2459515
19 8862.851 2462924
19 8867.802 2463936
19 8898.756 2466728
19 8926.914 2463849
19 8930.891 2466345
19 8973.803 2469131
19 9009.965 2469930
19 9065.951 2470622
19 9128.776 2473738
19 9139.879 2474256
19 9145.797 2474110
19 9159.787 2480572
19 9436.85 2470445
19 9475.958 2461123
19 9544.843 2456199
19 9547.861 2457137
19 9561.926 2454584
19 9748.914 2470089
19 9764.922 2466686
19 9828.97 2470479
19 9890.93 2470229
19 9969.874 2472963
19 9987.922 2469784
