ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
19 19.988 2 21.000000000000105388 40 0 3 0 0 0 None None False False
19 53.904 4 81.0000000000001582 0 0 6 0 0 0 None None False False
19 71.92 5 81.0000000000001582 0 0 10 0 0 0 None None False False
19 131.824 6 81.0000000000001582 0 0 14 0 0 0 None None False False
19 163.917 7 0.999997987464047096 0 0 14 0 2 0 None None False False
19 170.837 8 0.999997987464047096 20 0 22 0 2 0 None None False False
19 192.945 9 0.999997987464047096 20 0 23 0 4 0 None None False False
19 218.935 10 0.999997987464047096 20 0 23 0 10 0 None None False False
19 237.832 11 20.999997987463982885 0 0 24 0 23 0 None None False False
19 278.982 13 20.999997987464009034 0 0 23 0 18 0 None None False False
19 331.022 14 20.999997987463982885 0 80 23 2519509 35 23 None None False False
19 367.925 16 20.999997987463956736 20 80 24 2498231 39 23 None None False False
19 372.0 17 121.000003034168229513 0 0 24 2498231 45 23 None None False False
19 428.924 18 121.000003034168229513 0 0 24 2498231 46 23 None None False False
19 486.892 19 121.000003034168229513 0 0 24 2498231 48 23 None None True False
19 551.932 23 1.000013616677886564 0 0 24 2529900 77 44 None None True False
19 557.948 23 1.000013616677886564 0 0 24 2529900 77 44 None None True False
19 593.921 25 0.999995605669576526 0 0 24 2512697 94 68 None None False True
19 596.963 26 1.000006720709677561 0 0 24 2512697 94 68 None None False True
19 620.01 27 1.000006720709677561 0 120 24 2558176 97 92 None None False True
19 753.866 31 120.99999560566953108 0 0 24 2558640 113 92 None None False True
19 757.971 32 120.99999560566953108 20 0 24 2558640 113 92 None None False True
19 845.982 35 60.999996399601178448 0 0 24 2538757 138 116 None None False True
19 850.964 35 60.999996399601178448 0 0 24 2538757 138 116 None None False True
19 949.988 38 60.999994017806661414 0 80 24 2537856 149 140 None None False True
19 957.978 39 21.000001163190126114 0 80 24 2537856 159 140 None None False True
19 984.966 41 20.999993223875245862 0 80 24 2536789 161 140 None None False True
19 990.006 42 101.000005535806977933 0 40 24 2545436 176 164 None None False True
19 1035.991 44 140.999993223875440688 0 0 24 2544367 176 164 None None False True
19 1040.941 44 140.999993223875440688 0 0 24 2544367 176 164 None None False True
19 1076.06 46 100.999994017806636096 0 0 24 2544367 188 164 None None False True
19 1080.984 46 140.999993223875174008 0 0 24 2544367 188 164 None None False True
19 1094.964 47 21.000002098678679537 0 0 24 2544367 202 164 None None True True
19 1104.001 47 60.999991636012317586 0 0 24 2544367 208 164 None None True True
19 1113.984 48 20.99999163601239027 0 0 24 2542836 209 188 None None False True
19 1159.018 50 20.99999163601239027 0 120 24 2544603 216 212 None None False True
19 1189.012 51 20.99999163601239027 0 120 24 2544603 222 212 None None False True
19 1226.033 52 140.999991636012369052 0 0 24 2544603 232 212 None None False True
19 1261.973 53 140.999991636012369052 0 0 24 2544603 232 212 None None False True
19 1311.015 54 60.99999004814951263 0 0 24 2530917 244 236 None None False True
19 1339.041 55 60.99999004814951263 0 0 24 2536672 250 236 None None False True
19 1363.045 56 60.99999004814951263 0 0 24 2536672 259 236 None None False True
19 1391.027 58 60.99999004814951263 0 0 24 2536672 258 236 None None False True
19 1396.046 58 60.99999004814951263 0 0 24 2536672 258 236 None None False True
19 1470.012 59 20.999989254218097078 0 80 24 2529020 285 260 None None False True
19 1531.001 61 20.999989254218097078 0 120 24 2525157 289 284 None None False True
19 1541.016 62 140.999997193532896584 0 0 24 2525157 299 284 None None False True
19 1590.998 65 140.99999242994383524 20 0 24 2529628 305 284 None None False True
19 1640.073 66 20.999989254218097078 20 120 24 2529628 302 284 None None False True
19 1647.054 67 161.000002359966950926 0 0 24 2529628 318 284 None None True True
19 1740.991 70 120.99999639960124676 0 0 24 2521858 327 308 None None False True
19 1801.986 73 40.999992429943778372 0 40 24 2516526 353 332 None None False True
19 1806.996 73 40.999992429943778372 0 40 24 2516526 353 332 None None False True
19 1893.06 75 40.999986872423715528 0 80 24 2513394 378 356 None None False True
19 1899.059 76 41.000005535805364165 0 0 24 2513394 403 356 None None True True
19 1928.034 77 1.000004741873948613 0 120 24 2513079 406 380 None None False True
19 1987.125 81 40.999986872423715528 0 120 24 2509733 420 404 None None False True
19 2075.011 84 120.999984490629351572 0 0 24 2509404 447 428 None None False True
19 2121.052 86 120.999983696697914802 0 40 24 2501620 486 476 None None False True
19 2132.085 87 80.999985284560745906 0 0 24 2501620 490 476 None None False True
19 2156.136 88 80.999985284560745906 0 0 24 2501620 499 476 None None False True
19 2193.162 89 80.999985284560745906 0 0 24 2501620 503 476 None None True True
19 2291.116 94 0.999983435297330958 0 160 24 2499409 542 524 None None False True
19 2295.122 94 0.999983435297330958 0 160 24 2499409 542 524 None None False True
19 2311.144 95 0.999983435297330958 0 160 24 2499409 545 524 None None False True
19 2388.046 98 160.999983435297284422 0 0 24 2499681 560 548 None None False True
19 2486.104 102 120.999982641365843552 0 0 24 2499813 596 572 None None False True
19 2491.172 103 120.999982641365843552 0 40 24 2499830 606 596 None None False True
19 2507.148 104 80.999982641365843552 0 0 24 2499830 608 596 None None False True
19 2564.17 105 120.999982641365843552 0 40 24 2497116 637 620 None None False True
19 2574.109 106 0.999983435297280322 0 0 24 2497116 642 620 None None False True
19 2593.18 106 120.999982641365843552 0 40 24 2497116 639 620 None None False True
19 2608.15 107 0.999983435297280322 0 0 24 2497116 644 620 None None False True
19 2628.178 109 40.999982641366043916 0 0 24 2497109 665 644 None None False True
19 2675.177 110 0.999981847434628364 0 0 24 2497109 672 644 None None True True
19 2701.182 112 0.999981847434628364 0 160 24 2496569 695 668 None None True True
19 2854.147 115 0.999981847434604136 0 160 24 2496325 732 716 None None False True
19 2898.205 116 0.999981847434604136 0 160 24 2495512 737 716 None None False True
19 2964.195 119 160.999981847434508054 0 0 24 2496755 758 740 None None False True
19 3095.242 126 120.999981053503092502 0 0 24 2495453 791 764 None None True True
19 3150.194 129 120.999981053503092502 20 40 24 2495578 818 812 None None False True
19 3176.21 130 140.999979204239617274 0 0 24 2495915 851 836 None None False True
19 3241.247 132 100.999978410308201722 0 0 24 2495915 864 836 None None True True
19 3299.18 135 20.999985817091741488 0 80 24 2495042 886 860 None None False True
19 3303.229 135 20.999985817091741488 0 80 24 2495042 886 860 None None False True
19 3394.257 136 140.999977877777275022 0 0 24 2495799 907 884 None None False True
19 3399.155 137 140.999978671708758328 0 0 24 2495799 907 884 None None False True
19 3405.234 140 60.999980259457726706 0 0 24 2495998 922 908 None None False True
19 3409.199 140 60.999980259457726706 0 0 24 2495998 922 908 None None False True
19 3562.255 144 20.999979465526311154 0 160 24 2496466 963 932 None None True True
19 3623.395 145 20.999979465526311154 0 160 24 2496466 966 932 None None True True
19 3628.23 146 180.999979465526265708 0 0 24 2495538 976 956 None None False True
19 3732.273 154 180.999979465526216162 0 0 24 2496273 1017 1004 None None False True
19 3737.268 154 180.999979465526216162 0 0 24 2496273 1017 1004 None None False True
19 3743.209 155 140.999991777456759858 0 40 24 2497613 1033 1028 None None False True
19 3772.307 156 140.99997853003704061 0 0 24 2497063 1048 1028 None None False True
19 3783.29 157 20.999978530037061828 0 0 24 2497063 1051 1028 None None False True
19 3860.33 159 180.999979465526216162 0 0 24 2496273 1030 1004 None None False True
19 3871.217 160 21.000013213493020724 0 160 24 2495923 1076 1052 None None False True
19 3895.283 161 100.999976289800532736 0 0 24 2495960 1076 1052 None None False True
19 3914.305 162 60.999985426005786599 0 120 24 2496099 1088 1076 None None False True
19 3947.34 163 60.999985426005786599 0 120 24 2496099 1092 1076 None None False True
19 3952.222 164 140.999984632074349829 0 0 24 2496099 1095 1076 None None False True
19 3967.279 165 60.999983044211493407 0 0 24 2496099 1099 1076 None None False True
19 3999.285 166 60.999983044211493407 0 0 24 2496099 1108 1076 None None True True
19 4017.368 166 140.999984632074349829 0 0 24 2496099 1099 1076 None None False True
19 4050.371 168 20.999982250279293146 0 160 24 2495571 1128 1124 None None False True
19 4063.296 170 20.999982250280053627 0 40 24 2496235 1139 1100 None None True True
19 4130.432 171 20.999982250280053627 0 160 24 2494960 1142 1124 None None False True
19 4217.336 175 180.999982250280057727 0 0 24 2494984 1169 1148 None None False True
19 4258.325 178 140.999983044211545133 0 0 24 2494694 1195 1172 None None False True
19 4263.259 178 140.999983044211545133 0 0 24 2494694 1195 1172 None None False True
19 4384.319 182 180.999982250279957545 0 0 24 2493992 1238 1220 None None False True
19 4390.497 183 60.999988601731379133 0 0 24 2493992 1238 1220 None None False True
19 4486.442 187 20.999983838142835185 0 120 24 2492890 1266 1244 None None False True
19 4492.313 187 20.999983838142835185 0 120 24 2492890 1266 1244 None None False True
19 4548.346 189 180.999979868485710889 0 0 24 2491898 1286 1268 None None False True
19 4661.319 193 180.999979868485710889 0 0 24 2491436 1326 1316 None None False True
19 4744.321 195 100.999978280622879785 0 0 24 2492069 1333 1292 None None True True
19 4769.383 196 60.999977345133680005 0 80 24 2491454 1347 1340 None None False True
19 4786.359 197 100.999976551202243235 0 0 24 2491454 1350 1340 None None False True
19 4807.341 198 60.999977486691440005 0 80 24 2491562 1363 1340 None None False True
19 4845.416 199 100.999978280622879785 0 80 24 2490829 1370 1364 None None False True
19 4853.354 200 100.999978280622879785 0 80 24 2490829 1381 1364 None None False True
19 5008.376 204 100.999976692760007335 0 0 24 2489521 1419 1412 None None False True
19 5015.379 205 100.999973517034273273 0 0 24 2489521 1430 1412 None None False True
19 5019.379 206 60.999974310965710043 0 0 24 2489521 1432 1412 None None False True
19 5032.421 207 20.999973517034294491 0 0 24 2489521 1433 1412 None None False True
19 5085.375 208 20.999973517034294491 0 0 24 2489521 1440 1412 None None True True
19 5094.466 209 20.999973517034294491 0 0 24 2489521 1442 1412 None None True True
19 5164.405 210 20.999973517034294491 0 0 24 2489521 1449 1412 None None True True
19 5218.4 211 20.999973517034270263 0 160 24 2489267 1473 1460 None None False True
19 5229.414 212 20.999973517034270263 0 160 24 2489267 1479 1460 None None False True
19 5276.466 212 20.999973517034294491 0 0 24 2489521 1449 1412 None None True True
19 5306.429 213 180.999973517034200589 0 0 24 2488932 1486 1460 None None False True
19 5319.472 215 180.999973517034200589 0 0 24 2488705 1496 1484 None None False True
19 5341.425 216 180.999973517034200589 0 0 24 2488705 1496 1484 None None False True
19 5370.532 217 60.999971135239904387 0 0 24 2488412 1523 1508 None None False True
19 5399.41 220 20.999971135239904387 0 120 24 2488363 1544 1532 None None False True
19 5404.452 220 20.999971135239904387 0 120 24 2488363 1544 1532 None None False True
19 5440.387 221 20.999971135239904387 0 120 24 2488363 1544 1532 None None False True
19 5606.444 225 180.999970341308416981 0 0 24 2488607 1599 1580 None None False True
19 5612.408 226 180.999973517034193479 0 0 24 2488607 1603 1580 None None False True
19 5654.503 231 60.999970341308416981 0 40 24 2487915 1625 1604 None None False True
19 5658.481 231 60.999970341308416981 0 40 24 2487915 1625 1604 None None False True
19 5778.482 233 100.999968753445539341 0 0 24 2487990 1641 1628 None None False True
19 5815.504 235 60.999970341308416981 0 120 24 2487943 1643 1628 None None False True
19 5932.445 237 100.999968753445539341 0 0 24 2487974 1658 1628 None None True True
19 5955.491 240 100.999967165582687019 0 80 24 2488016 1682 1676 None None False True
19 6009.532 241 100.999967165582687019 0 0 24 2487913 1695 1676 None None False True
19 6023.474 242 60.999964783901641125 0 0 24 2488079 1718 1700 None None False True
19 6171.54 247 20.999966774722817163 0 120 24 2488172 1752 1724 None None True True
19 6176.533 247 20.999966774722817163 0 120 24 2488172 1752 1724 None None True True
19 6204.482 248 140.999969547490326601 0 0 24 2487912 1766 1748 None None False True
19 6209.52 248 140.999969547490326601 0 0 24 2487912 1766 1748 None None False True
19 6215.509 249 20.999963989970225573 0 120 24 2487912 1770 1748 None None False True
19 6219.542 250 140.999969156517970093 0 40 24 2488374 1776 1772 None None False True
19 6246.5 250 20.999963989970225573 0 120 24 2487912 1769 1748 None None False True
19 6311.569 252 180.999978542136776043 0 0 24 2488390 1799 1772 None None True True
19 6316.509 252 180.999978542136776043 0 0 24 2488390 1799 1772 None None True True
19 6351.538 255 140.999963196037847805 0 0 24 2488572 1807 1796 None None False True
19 6355.536 256 100.999970341420936663 20 0 24 2488572 1817 1796 None None False True
19 6374.528 257 140.999963196037847805 20 0 24 2488572 1823 1796 None None True True
19 6383.542 258 0.999972723215335618 0 40 24 2488207 1839 1820 None None False True
19 6437.584 259 0.999972723215335618 0 40 24 2488207 1840 1820 None None False True
19 6557.585 261 160.999960814243697231 0 0 24 2488213 1850 1844 None None False True
19 6579.503 262 160.999960020311281714 0 0 24 2487776 1873 1868 None None False True
19 6587.573 263 80.999978683693188244 0 0 24 2487776 1898 1868 None None True True
19 6715.609 265 160.999960020312023894 0 40 24 2488111 1905 1892 None None False True
19 6723.571 266 40.99997709583151904 0 160 24 2487623 1930 1916 None None False True
19 6751.642 271 40.99995763851775301 0 160 24 2487132 1968 1964 None None False True
19 6764.573 272 80.999967959626534324 0 0 24 2487132 1984 1964 None None False True
19 6821.585 273 40.99995763851775301 0 160 24 2487328 1987 1964 None None False True
19 6833.548 274 0.999975105010021336 0 160 24 2487214 2014 1988 None None False True
19 6851.581 276 0.999965980790388972 0 0 24 2487492 2024 1988 None None True True
19 6855.552 276 0.999965980790388972 0 0 24 2487492 2024 1988 None None True True
19 7044.622 285 200.999954604349803176 0 0 24 2487083 2088 2084 None None False True
19 7048.61 285 200.999954604349803176 0 0 24 2487083 2088 2084 None None False True
19 7087.672 287 120.999956050655038116 0 0 24 2487077 2093 2084 None None False True
19 7091.646 287 120.999956050655038116 0 0 24 2487077 2093 2084 None None False True
19 7275.632 295 40.99996915651593087 0 120 24 2487082 2202 2156 None None True True
19 7282.66 295 40.99996915651593087 0 120 24 2487082 2202 2156 None None True True
19 7319.646 297 40.999950493134850296 0 160 24 2487068 2212 2180 None None True True
19 7401.611 299 120.999948111340463202 0 0 24 2486806 2252 2228 None None False True
19 7410.64 300 120.999948111340463202 0 80 24 2486619 2257 2252 None None False True
19 7443.675 301 80.99994731740904765 0 80 24 2486619 2262 2252 None None False True
19 7466.649 302 120.99994572954616591 0 0 24 2486574 2292 2276 None None False True
19 7522.711 303 120.99994572954617001 0 0 24 2486606 2297 2276 None None False True
19 7564.644 304 80.999944935614754458 0 120 24 2486503 2315 2300 None None False True
19 7578.709 305 80.999944794056994458 0 0 24 2486569 2329 2300 None None True True
19 7602.718 306 120.999943206194142136 0 0 24 2486459 2346 2324 None None False True
19 7624.728 307 40.999944000125578906 0 120 24 2486506 2353 2324 None None True True
19 7630.703 308 160.999943206194142136 0 0 24 2486494 2363 2348 None None False True
19 7712.698 309 160.999943206194142136 0 0 24 2486494 2367 2348 None None False True
19 7718.7 310 0.99997815093755951 0 200 24 2486424 2414 2396 None None False True
19 7802.716 312 120.999953136216463176 0 0 24 2486386 2425 2396 None None True True
19 7808.691 312 120.999953136216463176 0 0 24 2486386 2425 2396 None None True True
19 7866.641 315 120.999940030468410254 0 0 24 2485880 2470 2444 None None False True
19 7871.693 316 160.999939236536949256 0 0 24 2485880 2470 2444 None None False True
19 7885.705 317 40.999956964429860443 0 80 24 2485888 2495 2468 None None True True
19 7934.665 318 160.999956170498399445 0 0 24 2485832 2504 2492 None None False True
19 7947.761 319 40.999956964429860443 0 160 24 2485832 2511 2492 None None False True
19 8027.735 321 40.999936451784358756 0 120 24 2485615 2555 2540 None None False True
19 8034.711 321 40.999936451784358756 0 120 24 2485615 2555 2564 None None False True
19 8040.708 322 0.999960672686608829 0 200 24 2485631 2589 2564 None None False True
19 8125.731 326 0.999935266879801822 0 200 24 2485786 2608 2588 None None False True
19 8129.732 327 200.999938442605751186 0 0 24 2485786 2612 2588 None None False True
19 8148.744 327 0.999935266879801822 0 200 24 2485786 2608 2588 None None False True
19 8163.756 328 200.999952342399115283 0 0 24 2485882 2629 2612 None None False True
19 8244.808 330 160.999941618331176874 0 0 24 2485925 2655 2612 None None True True
19 8249.761 331 160.999941618331176874 0 0 24 2485925 2655 2612 None None True True
19 8391.744 334 80.999936060811045338 0 80 24 2485926 2696 2684 None None False True
19 8396.758 334 80.999936060811045338 0 80 24 2485926 2696 2684 None None False True
19 8453.801 337 80.999933679016798682 0 0 24 2485927 2720 2708 None None False True
19 8474.784 339 40.999929709358872429 0 0 24 2485993 2756 2732 None None False True
19 8478.821 339 40.999929709358872429 0 0 24 2485993 2756 2732 None None False True
19 8493.78 340 0.999933288042922007 0 0 24 2485993 2761 2732 None None True True
19 8531.701 341 0.999933288042922007 0 0 24 2485993 2773 2732 None None True True
19 8618.838 344 40.99992763833191024 0 160 24 2486264 2790 2780 None None False True
19 8637.839 345 40.99992763833191024 0 160 24 2486264 2808 2780 None None True True
19 8779.805 348 160.999929306401441104 0 0 24 2486294 2837 2828 None None False True
19 8784.815 348 160.999929306401441104 0 0 24 2486294 2837 2828 None None False True
19 8790.834 349 120.999925336744199508 0 0 24 2486294 2856 2828 None None True True
19 8806.844 350 40.999925336744269182 0 80 24 2486279 2858 2852 None None False True
19 8861.986 351 40.999925336744269182 0 80 24 2486279 2858 2852 None None False True
19 8866.819 352 80.999924542812832412 0 120 24 2486246 2888 2876 None None False True
19 8897.879 353 160.999923748881395642 0 0 24 2486246 2891 2876 None None False True
19 8925.825 354 160.999923748881395642 0 40 24 2486127 2905 2900 None None False True
19 8930.833 355 120.99992216101854332 0 0 24 2486110 2928 2900 None None True True
19 8972.809 356 80.99992136708710245 0 120 24 2486124 2936 2924 None None False True
19 9008.967 357 80.99992136708710245 0 120 24 2486124 2936 2924 None None False True
19 9065.869 360 80.99991898529278913 0 40 24 2485871 2986 2972 None None False True
19 9127.861 361 160.99991819136135236 0 0 24 2485910 3009 2996 None None False True
19 9139.853 363 120.99992295495010232 0 0 24 2485910 3021 2996 None None False True
19 9144.83 363 120.99992295495010232 0 0 24 2485910 3021 2996 None None False True
19 9157.889 364 120.99992295495010232 0 0 24 2485910 3028 2996 None None True True
19 9284.94 368 0.999920573155831436 0 200 24 2485995 3091 3068 None None False True
19 9323.829 369 0.999920573155831436 0 200 24 2485858 3107 3092 None None False True
19 9358.826 370 0.999920573155831436 0 200 24 2485858 3107 3092 None None False True
19 9435.977 372 200.9999205731557849 0 0 24 2485858 3126 3092 None None True True
19 9475.922 374 200.9999205731557849 0 0 24 2485842 3139 3116 None None False True
19 9543.874 379 200.999920573155735354 0 0 24 2485760 3184 3164 None None False True
19 9547.833 379 200.999920573155735354 0 0 24 2485760 3184 3164 None None False True
19 9560.83 380 40.999923216350633608 0 0 24 2485760 3191 3164 None None True True
19 9671.926 383 0.999922422419193828 0 200 24 2485540 3218 3212 None None False True
19 9695.929 386 0.999922422419193828 0 200 24 2485599 3256 3236 None None False True
19 9748.863 388 200.999922422419147292 0 0 24 2485691 3279 3260 None None False True
19 9763.891 389 160.99992162848773174 0 0 24 2485691 3282 3260 None None False True
19 9828.934 393 160.99992162848773174 0 0 24 2485618 3310 3284 None None False True
19 9890.845 396 120.999920834556316188 0 80 24 2485654 3346 3332 None None False True
