ID TIME FPS
11 0.105 0.11
11 0.198 0.09
11 0.298 0.1
11 0.399 0.1
11 0.498 0.1
11 0.599 0.1
11 0.698 0.1
11 0.799 0.1
11 0.899 0.1
11 1.0 0.1
11 1.099 0.1
11 1.2 0.1
11 1.3 0.1
11 1.4 0.1
11 1.5 0.1
11 1.607 0.11
11 1.701 0.09
11 1.8 0.1
11 1.901 0.1
11 2.0 0.1
11 2.101 0.1
11 2.201 0.1
11 2.302 0.1
11 2.401 0.1
11 2.502 0.1
11 2.601 0.1
11 2.702 0.1
11 2.802 0.1
11 2.902 0.1
11 3.005 0.1
11 3.103 0.1
11 3.205 0.1
11 3.303 0.1
11 3.402 0.1
11 3.503 0.1
11 3.603 0.1
11 3.704 0.1
11 3.803 0.1
11 3.904 0.1
11 4.003 0.1
11 4.104 0.1
11 4.203 0.1
11 4.304 0.1
11 4.404 0.1
11 4.504 0.1
11 4.611 0.11
11 4.705 0.09
11 4.804 0.1
11 4.904 0.1
11 5.005 0.1
11 5.106 0.1
11 5.205 0.1
11 5.306 0.1
11 5.405 0.1
11 5.506 0.1
11 5.605 0.1
11 5.706 0.1
11 5.806 0.1
11 5.906 0.1
11 6.006 0.1
11 6.106 0.1
11 6.206 0.1
11 6.307 0.1
11 6.413 0.11
11 6.506 0.09
11 6.606 0.1
11 6.707 0.1
11 6.807 0.1
11 6.907 0.1
11 7.007 0.1
11 7.107 0.1
11 7.208 0.1
11 7.308 0.1
11 7.407 0.1
11 7.507 0.1
11 7.608 0.1
11 7.708 0.1
11 7.808 0.1
11 7.909 0.1
11 8.008 0.1
11 8.109 0.1
11 8.208 0.1
11 8.309 0.1
11 8.409 0.1
11 8.51 0.1
11 8.609 0.1
11 8.71 0.1
11 8.809 0.1
11 8.91 0.1
11 9.009 0.1
11 9.109 0.1
11 9.21 0.1
11 9.31 0.1
11 9.417 0.11
11 9.511 0.09
11 9.61 0.1
11 9.711 0.1
11 9.811 0.1
11 9.911 0.1
11 10.011 0.1
11 10.112 0.1
11 10.212 0.1
11 10.312 0.1
11 10.411 0.1
11 10.512 0.1
11 10.612 0.1
11 10.712 0.1
11 10.819 0.11
11 10.919 0.1
11 11.013 0.09
11 11.118 0.11
11 11.212 0.09
11 11.312 0.1
11 11.414 0.1
11 11.514 0.1
11 11.613 0.1
11 11.713 0.1
11 11.813 0.1
11 11.914 0.1
11 12.014 0.1
11 12.113 0.1
11 12.221 0.11
11 12.314 0.09
11 12.414 0.1
11 12.515 0.1
11 12.614 0.1
11 12.715 0.1
11 12.815 0.1
11 12.915 0.1
11 13.015 0.1
11 13.115 0.1
11 13.215 0.1
11 13.316 0.1
11 13.416 0.1
11 13.516 0.1
11 13.616 0.1
11 13.716 0.1
11 13.816 0.1
11 13.917 0.1
11 14.016 0.1
11 14.124 0.11
11 14.216 0.09
11 14.326 0.11
11 14.418 0.09
11 14.517 0.1
11 14.618 0.1
11 14.718 0.1
11 14.819 0.1
11 14.918 0.1
11 15.019 0.1
11 15.119 0.1
11 15.218 0.1
11 15.324 0.11
11 15.419 0.1
11 15.525 0.11
11 15.626 0.1
11 15.724 0.1
11 15.818 0.09
11 15.927 0.11
11 16.02 0.09
11 16.119 0.1
11 16.22 0.1
11 16.32 0.1
11 16.421 0.1
11 16.523 0.1
11 16.621 0.1
11 16.72 0.1
11 16.82 0.1
11 16.927 0.11
11 17.021 0.09
11 17.12 0.1
11 17.223 0.1
11 17.321 0.1
11 17.422 0.1
11 17.521 0.1
11 17.622 0.1
