ID TIME pos
5 0.099 [0, 0] [0.05469106741684591, -0.40379182311109]
5 5.108 [0, 0] [0.05469106741684591, -0.40379182311109]
5 10.113 [0, 0] [0.05469106741684591, -0.40379182311109]
5 15.119 [0, 0] [0.05469106741684591, -0.40379182311109]
5 20.124 [0, 0] [0.05469106741684591, -0.40379182311109]
5 25.132 [0, 0] [0.05469106741684591, -0.40379182311109]
5 30.138 [0, 0] [0.05469106741684591, -0.40379182311109]
5 35.145 [0, 0] [0.05469106741684591, -0.40379182311109]
5 40.148 [0, 0] [0.05469106741684591, -0.40379182311109]
5 45.158 [0, 0] [0.05469106741684591, -0.40379182311109]
5 50.164 [0, 0] [0.05469106741684591, -0.40379182311109]
5 55.176 [0, 0] [0.05469106741684591, -0.40379182311109]
5 60.179 [0, 0] [0.05469106741684591, -0.40379182311109]
5 65.184 [0, 0] [0.05469106741684591, -0.40379182311109]
5 70.193 [0.11902999999999997, -0.3813] [0.05469106741684591, -0.40379182311109]
5 75.2 [0.1151999999999999, -0.35579] [0.05469106741684591, -0.40379182311109]
5 80.209 [0.11523833333333333, -0.35113833333333333] [0.05469106741684591, -0.40379182311109]
5 85.21 [0.10814142857142864, -0.3492757142857143] [0.05469106741684591, -0.40379182311109]
5 90.216 [0.11497714285714292, -0.33458142857142853] [0.05469106741684591, -0.40379182311109]
5 95.223 [0.11492000000000006, -0.3346942857142857] [0.05469106741684591, -0.40379182311109]
5 100.23 [0.11467142857142866, -0.3339985714285714] [0.05469106741684591, -0.40379182311109]
5 105.236 [0.1148442857142858, -0.3338857142857143] [0.05469106741684591, -0.40379182311109]
5 110.242 [0.1148442857142858, -0.3338857142857143] [0.05469106741684591, -0.40379182311109]
5 115.251 [0.1148442857142858, -0.3338857142857143] [0.05469106741684591, -0.40379182311109]
5 120.257 [0.1148442857142858, -0.3338857142857143] [0.05469106741684591, -0.40379182311109]
5 125.26 [0.1148542857142858, -0.3338285714285715] [0.05469106741684591, -0.40379182311109]
5 130.268 [0.11490000000000007, -0.33308571428571426] [0.05469106741684591, -0.40379182311109]
5 135.275 [0.11484875000000011, -0.3343125] [0.05469106741684591, -0.40379182311109]
5 140.281 [0.11484875000000011, -0.33431750000000005] [0.05469106741684591, -0.40379182311109]
5 145.29 [0.11574400000000007, -0.33859900000000004] [0.05469106741684591, -0.40379182311109]
