ID TIME #BLOCKS
25 2.487 4
25 18.375 1
25 30.99 3
25 47.778 1
25 66.788 1
25 85.876 3
25 90.409 1
25 120.078 1
25 126.39 1
25 135.978 1
25 152.889 1
25 181.478 1
25 184.828 1
25 215.997 2
25 224.547 1
25 232.955 2
25 237.278 1
25 258.332 1
25 263.575 2
25 265.679 1
25 286.773 1
25 326.869 2
25 345.085 1
25 356.978 1
25 393.975 3
25 409.722 1
25 425.466 1
25 443.592 1
25 446.686 1
25 498.875 1
25 500.088 3
25 511.575 1
25 523.18 1
25 543.292 2
25 553.893 1
25 577.09 1
25 592.8 1
25 604.375 2
25 623.28 1
25 645.277 1
25 657.08 1
