ID TIME pos
12 0.096 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 5.105 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 10.112 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 15.119 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 20.13 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 25.131 [0, 0] [0.4514688196983951, 0.4391248372732914]
12 30.141 [0.4708399999999999, 0.43286999999999987] [0.4514688196983951, 0.4391248372732914]
12 35.147 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 40.15 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 45.16 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 50.168 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 55.173 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 60.183 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 65.186 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 70.191 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 75.198 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 80.208 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 85.213 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 90.227 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 95.324 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 100.326 [0.4466999999999999, 0.4194] [0.4514688196983951, 0.4391248372732914]
12 105.337 [0.45364249999999995, 0.427955] [0.4514688196983951, 0.4391248372732914]
12 110.338 [0.4639519999999999, 0.42823599999999995] [0.4514688196983951, 0.4391248372732914]
12 115.348 [0.46595833333333325, 0.4282683333333333] [0.4514688196983951, 0.4391248372732914]
12 120.351 [0.7710724678814503, 0.34776261102988126] [0.4514688196983951, 0.4391248372732914]
12 125.358 [0.7710724678814503, 0.34776261102988126] [0.4514688196983951, 0.4391248372732914]
12 130.367 [0.7710724678814503, 0.34776261102988126] [0.4514688196983951, 0.4391248372732914]
12 135.466 [0.7710724678814503, 0.34776261102988126] [0.4514688196983951, 0.4391248372732914]
12 140.477 [0.7710724678814503, 0.34776261102988126] [0.4514688196983951, 0.4391248372732914]
12 145.483 [0.7710724678814503, 0.34776261102988126] [0.4514688196983951, 0.4391248372732914]
12 150.498 [0.7710724678814503, 0.34776261102988126] [0.4514688196983951, 0.4391248372732914]
12 155.5 [0.7710724678814503, 0.34776261102988126] [0.4514688196983951, 0.4391248372732914]
12 160.506 [0.7710724678814503, 0.34776261102988126] [0.4514688196983951, 0.4391248372732914]
