ID TIME pos
3 0.1 [0, 0] [0.445992151382498, 0.4043407707571747]
3 5.109 [0, 0] [0.445992151382498, 0.4043407707571747]
3 10.112 [0, 0] [0.445992151382498, 0.4043407707571747]
3 15.119 [0, 0] [0.445992151382498, 0.4043407707571747]
3 20.125 [0, 0] [0.445992151382498, 0.4043407707571747]
3 25.132 [0, 0] [0.445992151382498, 0.4043407707571747]
3 30.139 [0, 0] [0.445992151382498, 0.4043407707571747]
3 35.146 [0, 0] [0.445992151382498, 0.4043407707571747]
3 40.154 [0, 0] [0.445992151382498, 0.4043407707571747]
3 45.161 [0, 0] [0.445992151382498, 0.4043407707571747]
3 50.167 [0, 0] [0.445992151382498, 0.4043407707571747]
3 55.174 [0, 0] [0.445992151382498, 0.4043407707571747]
3 60.182 [0, 0] [0.445992151382498, 0.4043407707571747]
3 65.186 [0, 0] [0.445992151382498, 0.4043407707571747]
3 70.193 [0, 0] [0.445992151382498, 0.4043407707571747]
3 75.2 [0, 0] [0.445992151382498, 0.4043407707571747]
3 80.206 [0, 0] [0.445992151382498, 0.4043407707571747]
3 85.212 [0, 0] [0.445992151382498, 0.4043407707571747]
3 90.219 [0, 0] [0.445992151382498, 0.4043407707571747]
3 95.225 [0, 0] [0.445992151382498, 0.4043407707571747]
3 100.232 [0, 0] [0.445992151382498, 0.4043407707571747]
3 105.238 [0, 0] [0.445992151382498, 0.4043407707571747]
3 110.243 [0, 0] [0.445992151382498, 0.4043407707571747]
3 115.251 [0, 0] [0.445992151382498, 0.4043407707571747]
3 120.254 [0, 0] [0.445992151382498, 0.4043407707571747]
3 125.263 [0, 0] [0.445992151382498, 0.4043407707571747]
3 130.271 [0, 0] [0.445992151382498, 0.4043407707571747]
3 135.276 [0, 0] [0.445992151382498, 0.4043407707571747]
3 140.282 [0, 0] [0.445992151382498, 0.4043407707571747]
3 145.289 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
3 150.297 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
3 155.304 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
3 160.311 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
3 165.316 [0.47544999999999993, 0.4390299999999998] [0.445992151382498, 0.4043407707571747]
3 170.323 [0.4777, 0.4237799999999998] [0.445992151382498, 0.4043407707571747]
3 175.328 [0.4831000000000001, 0.4169750000000001] [0.445992151382498, 0.4043407707571747]
3 180.335 [0.4861675, 0.411845] [0.445992151382498, 0.4043407707571747]
3 185.342 [0.48594250000000005, 0.412015] [0.445992151382498, 0.4043407707571747]
