ID TIME pos
10 1.212 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
10 81.535 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 86.542 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 91.55 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 96.558 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 101.566 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 106.573 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 111.581 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 116.589 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 121.597 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 126.605 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 131.712 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 136.82 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 141.826 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 146.834 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 151.842 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 156.848 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 161.857 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 166.965 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 171.972 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [0, 0]]
10 176.978 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 181.988 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [0, 0], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 187.095 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 192.103 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 197.11 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 202.119 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 207.127 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 212.134 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 217.141 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 222.15 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 227.157 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 232.166 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 237.172 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 242.181 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 247.187 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 252.295 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 257.302 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05039000000000016, -0.023400000000000087], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 262.308 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 267.316 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 272.424 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 277.432 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 282.438 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 287.447 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 292.454 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 297.462 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 302.47 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 307.478 [0.3630044226354727, -0.6513577903539124] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 312.486 [-0.16881727464632068, 0.16958800327572016] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.25381999999999993, 0.20569000000000015], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 317.493 [-0.17960657309798111, 0.18624324395761951] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26553000000000004, 0.22377000000000002], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 322.501 [-0.17960714283975515, 0.18624428568249385] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26553000000000004, 0.22377000000000002], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 327.508 [-0.1796071428571423, 0.18624428571428475] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26553000000000004, 0.22377000000000002], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 332.515 [-0.17960714285714283, 0.18624428571428572] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26553000000000004, 0.22377000000000002], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 337.523 [-0.17960714285714283, 0.18624428571428572] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26553000000000004, 0.22377000000000002], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 342.531 [-0.17960714285714283, 0.18624428571428572] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26553000000000004, 0.22377000000000002], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 347.539 [-0.17960714285714283, 0.18624428571428572] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26553000000000004, 0.22377000000000002], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 352.647 [-0.17960714285714283, 0.18624428571428572] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26553000000000004, 0.22377000000000002], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
10 357.654 [-0.17960714285714283, 0.18624428571428572] [0.42975070241028096, -0.3633428399452765] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.26553000000000004, 0.22377000000000002], [0.05125000000000002, -0.02391999999999994], [0.5396800000000002, -0.3193299999999999], [0, 0], [0, 0], [0, 0], [-0.4266399999999999, 0.33914], [-0.44347000000000003, 0.30372999999999983], [-0.32982, 0.41816999999999993], [-0.38271999999999995, 0.3621500000000002]]
