ID TIME pos
11 5.065 [0, 0] [-0.46688828404979016, -0.4360642591606199]
11 35.462 [0, 0] [-0.46688828404979016, -0.4360642591606199]
11 65.764 [0, 0] [-0.46688828404979016, -0.4360642591606199]
11 96.068 [0, 0] [-0.46688828404979016, -0.4360642591606199]
11 126.468 [0, 0] [-0.46688828404979016, -0.4360642591606199]
11 156.966 [0, 0] [-0.46688828404979016, -0.4360642591606199]
11 198.363 [-0.4418266887536295, -0.3222641263162315] [-0.46688828404979016, -0.4360642591606199]
11 228.677 [-0.45096206827202273, -0.317680097166332] [-0.46688828404979016, -0.4360642591606199]
11 258.964 [-0.4507705298104843, -0.31800086639710123] [-0.46688828404979016, -0.4360642591606199]
11 289.268 [-0.45299834910973535, -0.3173522330830226] [-0.46688828404979016, -0.4360642591606199]
11 319.665 [-0.4547717925024198, -0.31676408421082114] [-0.46688828404979016, -0.4360642591606199]
11 349.865 [-0.4536891258357531, -0.3175527508774877] [-0.46688828404979016, -0.4360642591606199]
11 380.357 [-0.4524617925024197, -0.31939808421082105] [-0.46688828404979016, -0.4360642591606199]
11 410.676 [-0.4463157925024197, -0.3228487508774877] [-0.46688828404979016, -0.4360642591606199]
11 440.875 [-0.4427851258357531, -0.3272500842108211] [-0.46688828404979016, -0.4360642591606199]
