ID TIME pos
10 0.096 [0, 0] [-0.2251434990567176, -0.0021543592253753015]
10 5.106 [-0.17808000000000002, 0.10069999999999979] [-0.2251434990567176, -0.0021543592253753015]
10 10.114 [-0.17167, 0.04815000000000014] [-0.2251434990567176, -0.0021543592253753015]
10 15.121 [-0.21453333333333333, 0.03398333333333333] [-0.2251434990567176, -0.0021543592253753015]
10 20.126 [-0.21365634223452623, -0.005663245239108609] [-0.2251434990567176, -0.0021543592253753015]
10 25.132 [-0.21365634223452623, -0.005663245239108609] [-0.2251434990567176, -0.0021543592253753015]
10 30.139 [-0.21269134223452624, -0.006608245239108582] [-0.2251434990567176, -0.0021543592253753015]
10 35.146 [-0.21211634223452625, -0.007198245239108562] [-0.2251434990567176, -0.0021543592253753015]
10 40.155 [-0.211869073787621, -0.004760596191286884] [-0.2251434990567176, -0.0021543592253753015]
10 45.16 [-0.211851073787621, -0.0047785961912868245] [-0.2251434990567176, -0.0021543592253753015]
10 50.17 [-0.211851073787621, -0.0047785961912868245] [-0.2251434990567176, -0.0021543592253753015]
10 55.174 [-0.211851073787621, -0.0047785961912868245] [-0.2251434990567176, -0.0021543592253753015]
10 60.177 [-0.211851073787621, -0.0047785961912868245] [-0.2251434990567176, -0.0021543592253753015]
10 65.188 [-0.209679073787621, -0.007432596191286803] [-0.2251434990567176, -0.0021543592253753015]
10 70.194 [-0.20938707378762098, -0.007718596191286811] [-0.2251434990567176, -0.0021543592253753015]
10 75.195 [-0.20938707378762098, -0.007718596191286811] [-0.2251434990567176, -0.0021543592253753015]
10 80.202 [-0.20877089482301747, -0.011318830159405678] [-0.2251434990567176, -0.0021543592253753015]
10 85.208 [-0.21209505270544354, -0.009223282993776269] [-0.2251434990567176, -0.0021543592253753015]
10 90.22 [-0.21220076699115786, -0.009057568708061976] [-0.2251434990567176, -0.0021543592253753015]
10 95.222 [-0.21220648127687217, -0.009001854422347674] [-0.2251434990567176, -0.0021543592253753015]
10 100.23 [-0.212393624134015, -0.008488997279490566] [-0.2251434990567176, -0.0021543592253753015]
10 105.238 [-0.21234505270544357, -0.00851614013663341] [-0.2251434990567176, -0.0021543592253753015]
10 110.24 [-0.21234505270544357, -0.00851614013663341] [-0.2251434990567176, -0.0021543592253753015]
10 115.246 [-0.21234505270544357, -0.00851614013663341] [-0.2251434990567176, -0.0021543592253753015]
10 120.253 [-0.21234505270544357, -0.00851614013663341] [-0.2251434990567176, -0.0021543592253753015]
10 125.261 [-0.21234505270544357, -0.00851614013663341] [-0.2251434990567176, -0.0021543592253753015]
10 130.265 [-0.21234505270544357, -0.00851614013663341] [-0.2251434990567176, -0.0021543592253753015]
10 135.271 [-0.21234505270544357, -0.00851614013663341] [-0.2251434990567176, -0.0021543592253753015]
10 140.28 [-0.212523624134015, -0.009184711565204841] [-0.2251434990567176, -0.0021543592253753015]
10 145.284 [-0.21305192111726312, -0.007079122619554236] [-0.2251434990567176, -0.0021543592253753015]
10 150.294 [-0.21833442111726312, -0.01122162261955423] [-0.2251434990567176, -0.0021543592253753015]
10 155.3 [-0.21905692111726313, -0.014299122619554296] [-0.2251434990567176, -0.0021543592253753015]
10 160.306 [-0.21905567111726312, -0.014299122619554296] [-0.2251434990567176, -0.0021543592253753015]
10 165.311 [-0.21906817111726312, -0.01433912261955428] [-0.2251434990567176, -0.0021543592253753015]
10 170.32 [-0.21906817111726312, -0.01433912261955428] [-0.2251434990567176, -0.0021543592253753015]
10 175.326 [-0.21906817111726312, -0.01433912261955428] [-0.2251434990567176, -0.0021543592253753015]
10 180.331 [-0.21906817111726312, -0.01433912261955428] [-0.2251434990567176, -0.0021543592253753015]
10 185.338 [-0.2188206711172631, -0.014456622619554273] [-0.2251434990567176, -0.0021543592253753015]
10 190.347 [-0.21883942111726312, -0.014447872619554271] [-0.2251434990567176, -0.0021543592253753015]
10 195.353 [-0.21883942111726312, -0.014447872619554271] [-0.2251434990567176, -0.0021543592253753015]
10 200.359 [-0.21568170765978945, -0.01376255343960383] [-0.2251434990567176, -0.0021543592253753015]
10 205.365 [-0.21568170765978945, -0.01376255343960383] [-0.2251434990567176, -0.0021543592253753015]
10 210.372 [-0.21566504099312278, -0.013742553439603821] [-0.2251434990567176, -0.0021543592253753015]
10 215.382 [-0.21566504099312278, -0.013742553439603821] [-0.2251434990567176, -0.0021543592253753015]
10 220.488 [-0.21616553689381052, -0.01243129809564343] [-0.2251434990567176, -0.0021543592253753015]
10 225.491 [-0.21619253689381052, -0.012469298095643412] [-0.2251434990567176, -0.0021543592253753015]
10 230.496 [-0.21570553689381047, -0.01275029809564343] [-0.2251434990567176, -0.0021543592253753015]
10 235.502 [-0.2157305368938105, -0.01278929809564342] [-0.2251434990567176, -0.0021543592253753015]
10 240.511 [-0.2157305368938105, -0.01278929809564342] [-0.2251434990567176, -0.0021543592253753015]
10 245.519 [-0.2171850335398277, -0.012848452814221282] [-0.2251434990567176, -0.0021543592253753015]
10 250.526 [-0.21888048808528227, -0.009395725541494019] [-0.2251434990567176, -0.0021543592253753015]
10 255.531 [-0.21885594263073677, -0.009382089177857687] [-0.2251434990567176, -0.0021543592253753015]
10 260.538 [-0.219107760812555, -0.009570270996039507] [-0.2251434990567176, -0.0021543592253753015]
10 265.545 [-0.21947957899437318, -0.009735725541494005] [-0.2251434990567176, -0.0021543592253753015]
10 270.549 [-0.2194986699034641, -0.009753907359675821] [-0.2251434990567176, -0.0021543592253753015]
10 275.555 [-0.2194986699034641, -0.009754816450584918] [-0.2251434990567176, -0.0021543592253753015]
10 280.564 [-0.2194986699034641, -0.009754816450584918] [-0.2251434990567176, -0.0021543592253753015]
10 285.571 [-0.21959230626710047, -0.009853907359675831] [-0.2251434990567176, -0.0021543592253753015]
10 290.577 [-0.2196004880852823, -0.009872089177857648] [-0.2251434990567176, -0.0021543592253753015]
10 295.589 [-0.2196041244489186, -0.010328452814221286] [-0.2251434990567176, -0.0021543592253753015]
10 300.688 [-0.21959957899437316, -0.010345725541494046] [-0.2251434990567176, -0.0021543592253753015]
10 305.695 [-0.21959957899437316, -0.010348452814221316] [-0.2251434990567176, -0.0021543592253753015]
10 310.701 [-0.21959957899437316, -0.010348452814221316] [-0.2251434990567176, -0.0021543592253753015]
10 315.708 [-0.2196023062671004, -0.010347543723312239] [-0.2251434990567176, -0.0021543592253753015]
10 320.714 [-0.21964685172164586, -0.010359361905130418] [-0.2251434990567176, -0.0021543592253753015]
10 325.728 [-0.22019794741150878, -0.009460248413036223] [-0.2251434990567176, -0.0021543592253753015]
10 330.73 [-0.22020128074484205, -0.00946358174636954] [-0.2251434990567176, -0.0021543592253753015]
10 335.734 [-0.22023211407817542, -0.009523581746369544] [-0.2251434990567176, -0.0021543592253753015]
10 340.742 [-0.22059794741150873, -0.009403581746369554] [-0.2251434990567176, -0.0021543592253753015]
10 345.752 [-0.2206012807448421, -0.009402748413036215] [-0.2251434990567176, -0.0021543592253753015]
10 350.757 [-0.22062211407817536, -0.00939608174636956] [-0.2251434990567176, -0.0021543592253753015]
10 355.764 [-0.22084044741150874, -0.009218581746369563] [-0.2251434990567176, -0.0021543592253753015]
10 360.77 [-0.2209062807448421, -0.009412748413036225] [-0.2251434990567176, -0.0021543592253753015]
