ID TIME pos
5 0.098 [0, 0] [0.517497397712664, 0.051011106665474946]
5 5.108 [0, 0] [0.517497397712664, 0.051011106665474946]
5 10.117 [0, 0] [0.517497397712664, 0.051011106665474946]
5 15.123 [0, 0] [0.517497397712664, 0.051011106665474946]
5 20.128 [0, 0] [0.517497397712664, 0.051011106665474946]
5 25.133 [0, 0] [0.517497397712664, 0.051011106665474946]
5 30.139 [0, 0] [0.517497397712664, 0.051011106665474946]
5 35.147 [0, 0] [0.517497397712664, 0.051011106665474946]
5 40.151 [0, 0] [0.517497397712664, 0.051011106665474946]
5 45.157 [0, 0] [0.517497397712664, 0.051011106665474946]
5 50.164 [0, 0] [0.517497397712664, 0.051011106665474946]
5 55.172 [0, 0] [0.517497397712664, 0.051011106665474946]
5 60.176 [0, 0] [0.517497397712664, 0.051011106665474946]
5 65.184 [0.5748199999999999, 0.04057999999999984] [0.517497397712664, 0.051011106665474946]
5 70.19 [0.5189000078461332, -0.010972650075032833] [0.517497397712664, 0.051011106665474946]
5 75.197 [0.5367525058845999, -0.01524948755627454] [0.517497397712664, 0.051011106665474946]
5 80.203 [0.5368225058845999, -0.015266987556274599] [0.517497397712664, 0.051011106665474946]
5 85.21 [0.5368225058845999, -0.015266987556274599] [0.517497397712664, 0.051011106665474946]
5 90.216 [0.5364475058845999, -0.014911987556274604] [0.517497397712664, 0.051011106665474946]
5 95.223 [0.5364450058846, -0.014911987556274604] [0.517497397712664, 0.051011106665474946]
5 100.234 [0.5364450058846, -0.014911987556274604] [0.517497397712664, 0.051011106665474946]
5 105.34 [0.5364450058846, -0.014911987556274604] [0.517497397712664, 0.051011106665474946]
5 110.343 [0.52692600470768, -0.01912959004501969] [0.517497397712664, 0.051011106665474946]
5 115.348 [0.52692200470768, -0.019131590045019704] [0.517497397712664, 0.051011106665474946]
5 120.355 [0.52692200470768, -0.019131590045019704] [0.517497397712664, 0.051011106665474946]
5 125.361 [0.52692200470768, -0.019131590045019704] [0.517497397712664, 0.051011106665474946]
5 130.369 [0.52692200470768, -0.019131590045019704] [0.517497397712664, 0.051011106665474946]
5 135.377 [0.52692200470768, -0.019131590045019704] [0.517497397712664, 0.051011106665474946]
5 140.383 [0.5295520047076799, -0.018807590045019713] [0.517497397712664, 0.051011106665474946]
5 145.385 [0.5284216705897333, -0.028164658370849735] [0.517497397712664, 0.051011106665474946]
5 150.394 [0.5284216705897333, -0.028164658370849735] [0.517497397712664, 0.051011106665474946]
5 155.402 [0.5284216705897333, -0.028164658370849735] [0.517497397712664, 0.051011106665474946]
5 160.41 [0.5315100033626285, -0.02455685003215691] [0.517497397712664, 0.051011106665474946]
5 165.415 [0.5292522248375999, -0.025706438913899853] [0.517497397712664, 0.051011106665474946]
5 170.422 [0.5289422248375999, -0.02588643891389982] [0.517497397712664, 0.051011106665474946]
5 175.428 [0.5288577803931555, -0.02586977224723317] [0.517497397712664, 0.051011106665474946]
5 180.433 [0.5288577803931555, -0.02586977224723317] [0.517497397712664, 0.051011106665474946]
5 185.439 [0.5282455581709331, -0.02700421669167762] [0.517497397712664, 0.051011106665474946]
5 190.449 [0.528724447059822, -0.02451755002501097] [0.517497397712664, 0.051011106665474946]
5 195.45 [0.5287311137264887, -0.024486438913899854] [0.517497397712664, 0.051011106665474946]
5 200.46 [0.5309077803931554, -0.023471994469455425] [0.517497397712664, 0.051011106665474946]
5 205.468 [0.5309077803931554, -0.023471994469455425] [0.517497397712664, 0.051011106665474946]
5 210.477 [0.52682000235384, -0.021613795022509888] [0.517497397712664, 0.051011106665474946]
5 215.483 [0.5267090023538399, -0.021635795022509875] [0.517497397712664, 0.051011106665474946]
5 220.488 [0.5217454566853091, -0.02416799547500896] [0.517497397712664, 0.051011106665474946]
5 225.495 [0.5227472748671272, -0.023391631838645323] [0.517497397712664, 0.051011106665474946]
5 230.5 [0.5220281839580363, -0.02284072274773624] [0.517497397712664, 0.051011106665474946]
5 235.505 [0.5222345475944, -0.02272890456591805] [0.517497397712664, 0.051011106665474946]
5 240.512 [0.5222345475944, -0.02272890456591805] [0.517497397712664, 0.051011106665474946]
5 245.518 [0.525135456685309, -0.021681631838645327] [0.517497397712664, 0.051011106665474946]
