ID TIME pos
5 5.098 [0.4374001075605084, 0.4156363045202263] []
5 10.109 [0.4374001075605084, 0.4156363045202263] []
5 15.196 [0.4374001075605084, 0.4156363045202263] []
5 20.275 [0.4374001075605084, 0.4156363045202263] []
5 25.286 [0.4374001075605084, 0.4156363045202263] []
5 30.323 [0.4374001075605084, 0.4156363045202263] []
5 35.352 [0.4374001075605084, 0.4156363045202263] []
5 40.398 [0.4374001075605084, 0.4156363045202263] []
5 45.483 [0.4374001075605084, 0.4156363045202263] []
5 50.524 [0.4374001075605084, 0.4156363045202263] []
5 55.554 [0.4374001075605084, 0.4156363045202263] [(46042, 37988, 1676647596, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 46042, 37988)]
5 94.543 [0.4374001075605084, 0.4156363045202263] [(48068, 41226, 1676647596, 0, 4, 40000000000000000000, 40000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 48068, 41226), (5949, 39517, 1676647616, 0, 2, 20000000000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 5647, 38979)]
5 135.511 [0.4374001075605084, 0.4156363045202263] [(46076, 40101, 1676647676, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 46076, 40101), (10148, 39265, 1676647616, 0, 4, 40000000000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 5647, 38979), (45227, 40860, 1676647674, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 45227, 40860)]
5 147.137 [0.4374001075605084, 0.4156363045202263] [(46076, 40101, 1676647686, 1, 10, 100000000000000000000, 100000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 46076, 40101), (8872, 39419, 1676647616, 0, 6, 60000000000000000000, 10000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 5647, 38979), (47303, 41474, 1676647674, 0, 3, 30000000000000000000, 30000000000000000000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47303, 41474)]
