ID TIME pos
13 5.246 [0.41759971812067126, -0.29439907201664367] []
13 10.278 [0.41759971812067126, -0.29439907201664367] []
13 15.284 [0.41759971812067126, -0.29439907201664367] []
13 20.449 [0.41759971812067126, -0.29439907201664367] []
13 25.524 [0.41759971812067126, -0.29439907201664367] []
13 30.66 [0.41759971812067126, -0.29439907201664367] []
13 35.721 [0.41759971812067126, -0.29439907201664367] [(44918, -25958, 1674675497, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44918, -25958)]
13 85.313 [0.41759971812067126, -0.29439907201664367] [(42229, -26773, 1674675511, 0, 6, 60000000000000000000, 40000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40774, -26752)]
13 126.819 [0.41759971812067126, -0.29439907201664367] [(41967, -28606, 1674675511, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40752, -29511)]
13 131.959 [0.41759971812067126, -0.29439907201664367] [(42200, -27981, 1674675511, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41198, -28577)]
13 137.45 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
13 142.657 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
13 147.696 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
13 152.85 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
13 157.943 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
13 162.995 [0.41759971812067126, -0.29439907201664367] [(41975, -27694, 1674675511, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41093, -28104)]
13 168.009 [0.41759971812067126, -0.29439907201664367] [(41975, -27694, 1674675511, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41093, -28104)]
13 173.12 [0.41759971812067126, -0.29439907201664367] [(41975, -27694, 1674675511, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41093, -28104)]
13 178.175 [0.41759971812067126, -0.29439907201664367] [(41975, -27694, 1674675511, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41093, -28104)]
13 188.243 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352)]
13 193.26 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352)]
13 198.304 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352)]
13 203.347 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352)]
13 208.4 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352)]
13 213.419 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352)]
13 218.46 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 1, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352)]
13 223.501 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (-471, -36150, 1674675695, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -471, -36150)]
13 247.333 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (15078, -37592, 1674675695, 0, 2, 16250000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592)]
13 292.964 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (2207, -36651, 1674675695, 0, 9, 88750000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (43916, -12841, 1674675721, 0, 1, 11250000000000000000, 11250000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 43916, -12841)]
13 328.541 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (45077, -14945, 1674675721, 0, 3, 19375000000000000000, 16875000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45430, -15284)]
13 333.584 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44962, -16806, 1674675721, 0, 4, 25000000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 338.698 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44962, -16806, 1674675721, 0, 4, 25000000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 343.869 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44608, -15830, 1674675721, 0, 5, 30625000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 348.906 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44315, -15516, 1674675721, 0, 6, 36250000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 353.941 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44315, -15516, 1674675721, 0, 6, 36250000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 359.044 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44322, -15231, 1674675721, 0, 7, 41875000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 364.08 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44322, -15231, 1674675721, 0, 7, 41875000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 369.117 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44322, -15231, 1674675721, 0, 7, 41875000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 379.211 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44322, -15231, 1674675721, 0, 7, 41875000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 384.225 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (43886, -14764, 1674675721, 0, 8, 53125000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 389.371 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44357, -16478, 1674675721, 0, 8, 47500000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45095, -18967)]
13 394.398 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44644, -17020, 1674675721, 0, 9, 53125000000000000000, 33750000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45424, -19405)]
13 399.515 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (43980, -14799, 1674675721, 0, 10, 64375000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 404.536 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
13 409.596 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (43980, -14799, 1674675721, 0, 10, 64375000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
13 414.638 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
13 419.668 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
13 424.713 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
13 429.72 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
13 439.763 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
13 444.805 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
13 449.813 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
