ID TIME pos
10 0.096 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 5.107 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 10.113 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 15.121 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 20.124 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 25.132 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 30.139 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 35.143 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 40.151 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 45.156 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 50.157 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 55.169 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 60.179 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 65.183 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 70.192 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 75.198 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 80.204 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 85.206 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 90.221 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 95.326 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 100.434 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 105.539 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 110.632 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 115.646 [0, 0] [-0.3627042145495745, -0.3886294839370129]
10 120.649 [-0.33315000000000006, -0.4067400000000001] [-0.3627042145495745, -0.3886294839370129]
10 125.654 [-0.33315000000000006, -0.4067400000000001] [-0.3627042145495745, -0.3886294839370129]
10 130.666 [-0.31520000000000004, -0.39378] [-0.3627042145495745, -0.3886294839370129]
10 135.674 [-0.29846666666666666, -0.39537] [-0.3627042145495745, -0.3886294839370129]
10 140.677 [-0.3087275, -0.394805] [-0.3627042145495745, -0.3886294839370129]
10 145.685 [-0.31018400000000007, -0.394156] [-0.3627042145495745, -0.3886294839370129]
10 150.686 [-0.31251500000000004, -0.394865] [-0.3627042145495745, -0.3886294839370129]
10 155.696 [-0.314865, -0.39547] [-0.3627042145495745, -0.3886294839370129]
10 160.706 [-0.28633783415257247, -0.40185042687311184] [-0.3627042145495745, -0.3886294839370129]
10 165.805 [-0.2864518341525724, -0.4017194268731118] [-0.3627042145495745, -0.3886294839370129]
10 170.812 [-0.2866758341525725, -0.40194842687311183] [-0.3627042145495745, -0.3886294839370129]
10 175.819 [-0.28720183415257244, -0.4016954268731118] [-0.3627042145495745, -0.3886294839370129]
10 180.826 [-0.2873248341525725, -0.40160542687311185] [-0.3627042145495745, -0.3886294839370129]
10 185.833 [-0.2873248341525725, -0.40160542687311185] [-0.3627042145495745, -0.3886294839370129]
10 190.839 [-0.2873248341525725, -0.40160542687311185] [-0.3627042145495745, -0.3886294839370129]
10 195.846 [-0.28718483415257245, -0.4015554268731118] [-0.3627042145495745, -0.3886294839370129]
10 200.853 [-0.2871298341525724, -0.4016074268731119] [-0.3627042145495745, -0.3886294839370129]
10 205.86 [-0.2882616674114295, -0.40108402443010166] [-0.3627042145495745, -0.3886294839370129]
