ID TIME pos
9 5.277 [0.44279570339805796, -0.4341079065276827] []
9 10.323 [0.44279570339805796, -0.4341079065276827] []
9 15.423 [0.44279570339805796, -0.4341079065276827] []
9 20.445 [0.44279570339805796, -0.4341079065276827] []
9 25.531 [0.44279570339805796, -0.4341079065276827] []
9 30.581 [0.44279570339805796, -0.4341079065276827] []
9 35.65 [0.44279570339805796, -0.4341079065276827] [(47896, -11477, 1676642546, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477)]
9 86.705 [0.44279570339805796, -0.4341079065276827] [(47408, -11828, 1676642546, 0, 6, 60000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477)]
9 137.817 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46134, -29164, 1676642644, 0, 2, 20555555555555555000, 10555555555555555000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 44101, -45687)]
9 168.383 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642686, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (43509, -48981, 1676642686, 0, 1, 10555555555555555000, 10555555555555555000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 43509, -48981)]
9 190.712 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642700, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (46629, -46327, 1676642686, 0, 4, 41666666666666665000, 41666666666666665000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 46629, -46327)]
9 226.182 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642744, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (46598, -43577, 1676642744, 1, 10, 98333333333333335000, 98333333333333335000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 46598, -43577), (49987, -50172, 1676642738, 0, 3, 29444444444444445000, 29444444444444445000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 49987, -50172)]
9 243.503 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642762, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (46598, -43577, 1676642762, 1, 10, 98333333333333335000, 98333333333333335000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 46598, -43577), (44890, -44441, 1676642738, 0, 7, 81666666666666670000, 81666666666666670000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 44890, -44441)]
9 284.731 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642796, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (46598, -43577, 1676642796, 1, 10, 98333333333333335000, 98333333333333335000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 46598, -43577), (45379, -45027, 1676642796, 1, 10, 102222222222222225000, 102222222222222225000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45379, -45027), (51297, -39831, 1676642790, 0, 4, 52222222222222225000, 52222222222222225000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 51297, -39831)]
9 302.512 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642814, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (46598, -43577, 1676642814, 1, 10, 98333333333333335000, 98333333333333335000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 46598, -43577), (45379, -45027, 1676642814, 1, 10, 102222222222222225000, 102222222222222225000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45379, -45027), (49225, -42890, 1676642790, 0, 8, 95000000000000005000, 95000000000000005000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 49225, -42890)]
9 348.081 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642867, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (46598, -43577, 1676642867, 1, 10, 98333333333333335000, 98333333333333335000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 46598, -43577), (45379, -45027, 1676642867, 1, 10, 102222222222222225000, 102222222222222225000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45379, -45027), (48412, -42618, 1676642867, 1, 10, 110555555555555560000, 110555555555555560000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 48412, -42618), (48590, -37432, 1676642859, 0, 3, 26111111111111110000, 21111111111111110000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 50320, -41529)]
9 371.072 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642879, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (46598, -43577, 1676642879, 1, 10, 98333333333333335000, 98333333333333335000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 46598, -43577), (45379, -45027, 1676642879, 1, 10, 102222222222222225000, 102222222222222225000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45379, -45027), (48412, -42618, 1676642879, 1, 10, 110555555555555560000, 110555555555555560000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 48412, -42618), (50183, -35678, 1676642859, 0, 4, 33055555555555554000, 28055555555555554000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 51769, -38448), (22389, -60346, 1676642879, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 22389, -60346)]
9 406.912 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642919, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (46598, -43577, 1676642919, 1, 10, 98333333333333335000, 98333333333333335000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 46598, -43577), (45379, -45027, 1676642919, 1, 10, 102222222222222225000, 102222222222222225000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45379, -45027), (48412, -42618, 1676642919, 1, 10, 110555555555555560000, 110555555555555560000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 48412, -42618), (51369, -38587, 1676642859, 0, 7, 56944444444444444000, 51944444444444444000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 52340, -40363), (41012, -51041, 1676642879, 0, 6, 67222222222222225000, 56666666666666670000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44300, -49201)]
9 431.226 [0.44279570339805796, -0.4341079065276827] [(47509, -11538, 1676642546, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 47896, -11477), (46674, -36573, 1676642947, 1, 10, 103333333333333330000, 63333333333333330000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, 46250, -46671), (46598, -43577, 1676642947, 1, 10, 98333333333333335000, 98333333333333335000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 46598, -43577), (45379, -45027, 1676642947, 1, 10, 102222222222222225000, 102222222222222225000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, 45379, -45027), (48412, -42618, 1676642947, 1, 10, 110555555555555560000, 110555555555555560000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 48412, -42618), (49587, -39228, 1676642859, 0, 11, 87777777777777778000, 75833333333333334000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 49858, -40316), (35902, -53435, 1676642879, 0, 8, 91666666666666668000, 56666666666666670000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 44300, -49201)]
