ID TIME POS
1 0.162 0.0036255i + -0.0793315j
1 10.322 0.0578844i + -0.20739j
1 20.342 -0.311917i + -0.290661j
1 30.627 -0.159964i + -0.465336j
1 40.643 0.209741i + -0.457351j
1 50.643 0.224816i + -0.185591j
1 60.742 0.183625i + 0.065866j
1 70.742 0.170787i + 0.372848j
1 80.743 0.303532i + 0.71104j
1 90.842 0.211783i + 0.526399j
1 100.942 0.0833621i + 0.152019j
1 111.041 -0.129044i + 0.0676919j
1 121.064 -0.184229i + 0.294944j
1 131.142 -0.302939i + 0.491331j
1 141.143 -0.18094i + 0.462857j
1 151.241 -0.273892i + 0.223747j
1 161.243 -0.614628i + 0.257531j
1 171.342 -0.681421i + -0.0426921j
1 181.342 -0.712954i + -0.37597j
1 191.443 -0.623364i + -0.629188j
1 201.443 -0.856432i + -0.622468j
1 211.443 -0.876876i + -0.373487j
1 221.443 -0.876455i + -0.0822317j
1 231.542 -0.868859i + 0.234332j
1 241.543 -0.787078i + 0.609013j
1 251.642 -0.798221i + 0.675479j
1 261.643 -0.725214i + 0.521772j
1 271.731 -0.620965i + 0.260458j
1 281.743 -0.762698i + -0.000547315j
