ID TIME ETH
1 0.165 21
1 5.182 21
1 10.33 21
1 15.381 21
1 20.48 21
1 25.598 21
1 30.638 21
1 35.698 21
1 40.807 21
1 45.888 21
1 50.913 21
1 55.975 21
1 61.043 21
1 66.069 21
1 71.184 21
1 76.263 21
1 81.352 21
1 86.478 21
1 91.56 21
1 96.596 21
1 101.669 21
1 106.755 21
1 111.844 21
1 116.956 21
1 122.098 21
1 127.156 21
1 132.213 21
1 137.277 21
1 142.315 21
1 147.382 21
1 152.466 21
1 157.586 21
1 162.656 21
1 167.736 21
1 172.841 21
1 177.887 21
1 182.97 21
1 188.0 21
1 193.052 21
1 198.215 21
1 203.27 21
1 208.352 21
1 213.475 21
1 218.537 21
1 223.58 21
1 228.661 21
1 233.784 21
1 238.848 21
1 243.902 21
1 248.98 21
1 254.05 21
1 259.155 21
1 264.253 21
1 269.354 21
1 274.455 21
1 279.55 21
1 284.616 21
