ID TIME pos
1 0.101 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
1 5.107 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 10.113 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 15.12 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 20.126 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 25.132 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 30.138 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 35.145 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 40.152 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 45.159 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 50.165 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 55.172 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 60.178 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 65.185 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
1 70.192 [0.022119999999999918, 0.7762849999999999] [-0.0014482807622385608, 0.3194076610939437]
1 75.198 [0.022119999999999918, 0.7762849999999999] [-0.0014482807622385608, 0.3194076610939437]
1 80.204 [0.022119999999999918, 0.7762849999999999] [-0.0014482807622385608, 0.3194076610939437]
1 85.211 [0.007627999999999968, 0.7521059999999999] [-0.0014482807622385608, 0.3194076610939437]
1 90.217 [0.008924444444444438, 0.7450511111111111] [-0.0014482807622385608, 0.3194076610939437]
1 95.223 [0.007764999999999999, 0.748881] [-0.0014482807622385608, 0.3194076610939437]
1 100.23 [0.007726000000000011, 0.749252] [-0.0014482807622385608, 0.3194076610939437]
1 105.236 [0.008405000000000062, 0.745975] [-0.0014482807622385608, 0.3194076610939437]
1 110.242 [0.00898000000000001, 0.7437980000000001] [-0.0014482807622385608, 0.3194076610939437]
1 115.247 [0.009125000000000027, 0.7431439999999999] [-0.0014482807622385608, 0.3194076610939437]
1 120.253 [0.011961000000000045, 0.7298810000000001] [-0.0014482807622385608, 0.3194076610939437]
1 125.26 [0.012039000000000067, 0.729528] [-0.0014482807622385608, 0.3194076610939437]
1 130.266 [0.012987609752567686, 0.6929882324091734] [-0.0014482807622385608, 0.3194076610939437]
1 135.273 [0.01419488247984045, 0.6898036869546279] [-0.0014482807622385608, 0.3194076610939437]
1 140.279 [0.017061142273187033, 0.6793308797084087] [-0.0014482807622385608, 0.3194076610939437]
1 145.286 [0.017027808939853704, 0.6793942130417422] [-0.0014482807622385608, 0.3194076610939437]
1 150.292 [0.01708780893985369, 0.6791633797084088] [-0.0014482807622385608, 0.3194076610939437]
1 155.298 [0.016712808939853715, 0.6803325463750755] [-0.0014482807622385608, 0.3194076610939437]
1 160.304 [0.016712808939853715, 0.6803325463750755] [-0.0014482807622385608, 0.3194076610939437]
1 165.311 [0.016712808939853715, 0.6803325463750755] [-0.0014482807622385608, 0.3194076610939437]
1 170.318 [0.016712808939853715, 0.6803325463750755] [-0.0014482807622385608, 0.3194076610939437]
1 175.325 [0.016712808939853715, 0.6803325463750755] [-0.0014482807622385608, 0.3194076610939437]
1 180.332 [0.016712808939853715, 0.6803325463750755] [-0.0014482807622385608, 0.3194076610939437]
1 185.339 [0.016712808939853715, 0.6803325463750755] [-0.0014482807622385608, 0.3194076610939437]
1 190.345 [0.01697614227318707, 0.6793000463750755] [-0.0014482807622385608, 0.3194076610939437]
1 195.352 [0.01789114227318703, 0.6757683797084088] [-0.0014482807622385608, 0.3194076610939437]
1 200.358 [0.01879947560652043, 0.6736017130417422] [-0.0014482807622385608, 0.3194076610939437]
1 205.365 [0.018883642273187094, 0.6730542130417422] [-0.0014482807622385608, 0.3194076610939437]
1 210.372 [0.018868746713711155, 0.6694985043462236] [-0.0014482807622385608, 0.3194076610939437]
1 215.379 [0.023395264805588935, 0.6631993254643505] [-0.0014482807622385608, 0.3194076610939437]
1 220.386 [0.0241631219484461, 0.6616750397500647] [-0.0014482807622385608, 0.3194076610939437]
1 225.392 [0.024150264805588934, 0.6616243254643505] [-0.0014482807622385608, 0.3194076610939437]
1 230.399 [0.024150264805588934, 0.6616243254643505] [-0.0014482807622385608, 0.3194076610939437]
1 235.405 [0.024150264805588934, 0.6616243254643505] [-0.0014482807622385608, 0.3194076610939437]
1 240.411 [0.02354424715188301, 0.6610053704333938] [-0.0014482807622385608, 0.3194076610939437]
1 245.419 [0.023207580485216327, 0.6612180371000603] [-0.0014482807622385608, 0.3194076610939437]
1 250.425 [0.023338247151882992, 0.6609807037667271] [-0.0014482807622385608, 0.3194076610939437]
1 255.431 [0.02333091381854967, 0.6609933704333938] [-0.0014482807622385608, 0.3194076610939437]
1 260.437 [0.02333091381854967, 0.6609933704333938] [-0.0014482807622385608, 0.3194076610939437]
1 265.445 [0.02333091381854967, 0.6609933704333938] [-0.0014482807622385608, 0.3194076610939437]
1 270.452 [0.02333091381854967, 0.6609933704333938] [-0.0014482807622385608, 0.3194076610939437]
1 275.458 [0.024114247151882984, 0.6578380371000604] [-0.0014482807622385608, 0.3194076610939437]
1 280.465 [0.024504247151882992, 0.655540703766727] [-0.0014482807622385608, 0.3194076610939437]
1 285.47 [0.024550247151882996, 0.6554013704333937] [-0.0014482807622385608, 0.3194076610939437]
1 290.478 [0.024732247151883005, 0.6544253704333938] [-0.0014482807622385608, 0.3194076610939437]
