ID TIME FPS
15 0.107 0.11
15 0.197 0.09
15 0.296 0.1
15 0.397 0.1
15 0.497 0.1
15 0.598 0.1
15 0.697 0.1
15 0.798 0.1
15 0.897 0.1
15 0.998 0.1
15 1.098 0.1
15 1.198 0.1
15 1.298 0.1
15 1.399 0.1
15 1.498 0.1
15 1.607 0.11
15 1.698 0.09
15 1.798 0.1
15 1.899 0.1
15 1.998 0.1
15 2.099 0.1
15 2.199 0.1
15 2.3 0.1
15 2.399 0.1
15 2.5 0.1
15 2.599 0.1
15 2.7 0.1
15 2.799 0.1
15 2.901 0.1
15 3.008 0.11
15 3.101 0.09
15 3.209 0.11
15 3.301 0.09
15 3.4 0.1
15 3.501 0.1
15 3.6 0.1
15 3.702 0.1
15 3.802 0.1
15 3.902 0.1
15 4.002 0.1
15 4.103 0.1
15 4.202 0.1
15 4.303 0.1
15 4.402 0.1
15 4.501 0.1
15 4.603 0.1
15 4.703 0.1
15 4.809 0.11
15 4.902 0.09
15 5.002 0.1
15 5.104 0.1
15 5.202 0.1
15 5.304 0.1
15 5.402 0.1
15 5.511 0.11
15 5.604 0.09
15 5.702 0.1
15 5.804 0.1
15 5.903 0.1
15 6.002 0.1
15 6.113 0.11
15 6.205 0.09
15 6.303 0.1
15 6.404 0.1
15 6.503 0.1
15 6.605 0.1
15 6.704 0.1
15 6.804 0.1
15 6.904 0.1
15 7.005 0.1
15 7.104 0.1
15 7.205 0.1
15 7.304 0.1
15 7.405 0.1
15 7.504 0.1
15 7.604 0.1
15 7.704 0.1
15 7.806 0.1
15 7.904 0.1
15 8.005 0.1
15 8.106 0.1
15 8.206 0.1
15 8.305 0.1
15 8.406 0.1
15 8.505 0.1
15 8.606 0.1
15 8.706 0.1
15 8.807 0.1
15 8.906 0.1
15 9.006 0.1
15 9.115 0.11
15 9.207 0.09
15 9.311 0.1
15 9.41 0.1
15 9.515 0.1
15 9.607 0.09
15 9.707 0.1
15 9.813 0.11
15 9.908 0.1
15 10.008 0.1
15 10.109 0.1
15 10.209 0.1
15 10.309 0.1
15 10.408 0.1
15 10.508 0.1
15 10.608 0.1
15 10.71 0.1
15 10.813 0.1
15 10.909 0.1
15 11.008 0.1
15 11.109 0.1
15 11.209 0.1
15 11.31 0.1
15 11.409 0.1
15 11.51 0.1
15 11.609 0.1
15 11.71 0.1
15 11.81 0.1
15 11.911 0.1
15 12.011 0.1
15 12.111 0.1
15 12.21 0.1
15 12.313 0.1
15 12.41 0.1
15 12.513 0.1
15 12.611 0.1
15 12.714 0.1
15 12.811 0.1
15 12.913 0.1
15 13.011 0.1
15 13.113 0.1
15 13.212 0.1
15 13.314 0.1
15 13.412 0.1
15 13.512 0.1
15 13.613 0.1
15 13.713 0.1
15 13.813 0.1
15 13.913 0.1
15 14.013 0.1
15 14.114 0.1
15 14.212 0.1
15 14.314 0.1
15 14.416 0.1
15 14.514 0.1
15 14.614 0.1
15 14.714 0.1
15 14.814 0.1
15 14.914 0.1
15 15.015 0.1
15 15.115 0.1
15 15.215 0.1
15 15.316 0.1
15 15.415 0.1
15 15.515 0.1
