ID TIME pos
3 5.099 [0.42159400174240225, 0.4052664438446721] []
3 10.114 [0.42159400174240225, 0.4052664438446721] []
3 15.159 [0.42159400174240225, 0.4052664438446721] [(-38420, -34113, 1676582106, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113)]
3 39.578 [0.42159400174240225, 0.4052664438446721] [(-38236, -34711, 1676582106, 0, 2, 20000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113)]
3 75.24 [0.42159400174240225, 0.4052664438446721] [(-38179, -34402, 1676582106, 0, 8, 80000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113)]
3 80.285 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113)]
3 85.348 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113)]
3 90.633 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113)]
3 95.728 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113)]
3 100.888 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (42716, -40306, 1676582192, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 42716, -40306)]
3 110.844 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (35239, -41367, 1676582192, 0, 2, 20000000000000000000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367)]
3 146.539 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38943, -40620, 1676582192, 0, 5, 51111111111111110000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (42307, 42193, 1676582220, 0, 1, 10555555555555555000, 10555555555555555000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 42307, 42193)]
3 180.392 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38652, -40183, 1676582192, 0, 9, 92777777777777775000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (42307, 42193, 1676582220, 0, 1, 10555555555555555000, 10555555555555555000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 42307, 42193)]
3 225.869 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (42912, 47058, 1676582220, 0, 4, 42916666666666665000, 42916666666666665000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 42912, 47058)]
3 230.949 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (42131, 46420, 1676582220, 0, 5, 54722222222222220000, 54722222222222220000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 42131, 46420)]
3 235.987 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (42131, 46420, 1676582220, 0, 5, 54722222222222220000, 54722222222222220000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 42131, 46420)]
3 241.002 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (42131, 46420, 1676582220, 0, 5, 54722222222222220000, 54722222222222220000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 42131, 46420)]
3 246.097 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43264, 47441, 1676582220, 0, 7, 76527777777777775000, 76527777777777775000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43264, 47441)]
3 251.139 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43264, 47441, 1676582220, 0, 7, 76527777777777775000, 76527777777777775000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43264, 47441)]
3 256.225 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43280, 47532, 1676582220, 0, 8, 87083333333333330000, 76527777777777775000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43264, 47441)]
3 261.388 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43280, 47532, 1676582220, 0, 8, 87083333333333330000, 76527777777777775000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43264, 47441)]
3 271.46 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582363, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (39891, 53601, 1676582361, 0, 1, 11805555555555555000, 11805555555555555000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 39891, 53601), (27763, -42428, 1676582363, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428)]
3 302.717 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582384, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (44244, 42588, 1676582361, 0, 5, 58472222222222220000, 58472222222222220000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44244, 42588), (27763, -42428, 1676582363, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428)]
3 333.136 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582418, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42879, 43587, 1676582361, 0, 8, 94062499999999999000, 81597222222222220000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43205, 42127), (27853, -42224, 1676582363, 0, 3, 29270833333333334000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428)]
3 353.78 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582442, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582442, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27853, -42224, 1676582363, 0, 3, 29270833333333334000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (36806, 43193, 1676582440, 0, 2, 17743055555555557000, 17743055555555557000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 36806, 43193)]
3 374.348 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582458, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582458, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27955, -42553, 1676582363, 0, 5, 48747829861111112000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (36297, 40279, 1676582440, 0, 3, 28402777777777778000, 28402777777777778000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 36297, 40279)]
3 398.549 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582487, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582487, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27645, -42587, 1676582363, 0, 6, 60776909722222222000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (42292, 40814, 1676582440, 0, 5, 52202690972222223000, 41647135416666668000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 39366, 41316)]
3 439.36 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582511, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582511, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27485, -42363, 1676582363, 0, 9, 91987847222222224000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (42680, 43059, 1676582440, 0, 7, 71019965277777779000, 60464409722222224000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 40733, 43798)]
3 444.382 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582533, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582533, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27509, -42239, 1676582363, 2, 10, 105232204861111114000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (42680, 43059, 1676582440, 0, 7, 71019965277777779000, 60464409722222224000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 40733, 43798)]
3 449.41 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582539, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582539, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27509, -42239, 1676582363, 2, 10, 105232204861111114000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (42680, 43059, 1676582440, 0, 7, 71019965277777779000, 60464409722222224000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 40733, 43798)]
3 454.472 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582539, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582539, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27509, -42239, 1676582363, 2, 10, 105232204861111114000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (42680, 43059, 1676582440, 0, 7, 71019965277777779000, 60464409722222224000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 40733, 43798)]
3 459.539 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582547, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582547, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27509, -42239, 1676582363, 2, 10, 105232204861111114000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (42922, 43179, 1676582440, 0, 8, 77642144097222223000, 67086588541666668000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 41206, 43864)]
3 464.59 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582547, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582547, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27509, -42239, 1676582363, 2, 10, 105232204861111114000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (42922, 43179, 1676582440, 0, 8, 77642144097222223000, 67086588541666668000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 41206, 43864)]
3 469.625 [0.42159400174240225, 0.4052664438446721] [(-38354, -34504, 1676582106, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -38420, -34113), (38905, -40238, 1676582192, 2, 10, 103333333333333330000, 20000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 35239, -41367), (43890, 47694, 1676582547, 1, 9, 97638888888888885000, 87083333333333330000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43950, 47633), (42761, 42787, 1676582547, 1, 9, 106527777777777778000, 94062499999999999000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 43028, 41414), (27509, -42239, 1676582363, 2, 10, 105232204861111114000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 27763, -42428), (42922, 43179, 1676582440, 0, 8, 77642144097222223000, 67086588541666668000, 1, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 1, 41206, 43864)]
